cell_id,PRG1_G1,PRG1_G2,PRG1_G3,PRG1_G4,PRG1_G5,PRG1_G6,PRG2_G1,PRG2_G2,PRG2_G3,PRG2_G4,PRG2_G5,PRG2_G6,PRG3_G1,PRG3_G2,PRG3_G3,PRG3_G4,PRG3_G5,PRG3_G6,PRG4_G1,PRG4_G2,PRG4_G3,PRG4_G4,PRG4_G5,PRG4_G6,PRG5_G1,PRG5_G2,PRG5_G3,PRG5_G4,PRG5_G5,PRG5_G6,PRG6_G1,PRG6_G2,PRG6_G3,PRG6_G4,PRG6_G5,PRG6_G6,PRG7_G1,PRG7_G2,PRG7_G3,PRG7_G4,PRG7_G5,PRG7_G6,PRG8_G1,PRG8_G2,PRG8_G3,PRG8_G4,PRG8_G5,PRG8_G6
ctrl_b1_c054,3.728,4.0096,4.0096,4.2292,4.2292,4.0096,5.3822,5.6045,5.9399,6.0087,5.2494,6.2705,6.0087,5.5534,5.866,5.6994,5.7437,5.6994,5.9399,5.3822,5.866,5.318,5.6531,5.7862,4.0096,3.3345,4.0096,4.0096,4.409,4.409,5.318,5.6531,5.4426,5.6531,6.2705,5.4995,5.0961,5.6994,5.318,5.6531,5.6531,5.9399,0.0,3.3345,3.728,4.409,4.2292,3.728
ctrl_b1_c055,5.8809,5.8809,6.2855,5.1906,0.0,5.1906,5.8809,5.1906,5.8809,5.8809,5.1906,5.8809,5.8809,6.2855,0.0,5.1906,0.0,5.8809,0.0,0.0,0.0,0.0,0.0,5.1906,5.1906,5.1906,5.1906,5.1906,5.1906,0.0,5.1906,0.0,5.1906,5.1906,5.1906,6.2855,5.8809,5.8809,5.8809,5.8809,0.0,5.1906,5.1906,5.1906,5.1906,5.8809,5.1906,5.1906
ctrl_b1_c056,3.4796,4.1572,5.0641,0.0,4.5574,4.1572,4.8425,4.8425,4.8425,4.1572,4.8425,3.4796,4.1572,4.5574,4.5574,3.4796,5.2453,0.0,4.5574,4.8425,4.5574,4.5574,5.0641,4.8425,4.8425,4.1572,4.1572,5.0641,4.1572,5.0641,6.3404,6.3944,6.3944,6.0896,6.5852,6.3944,4.1572,0.0,3.4796,0.0,4.5574,4.5574,6.2229,6.3404,6.4456,6.0896,6.4943,6.3944
ctrl_b1_c057,5.6004,5.0921,5.7821,5.649,5.2453,6.1295,5.5493,5.9358,6.0374,6.2139,5.6954,5.8619,4.5574,4.0057,4.0057,3.3306,4.2252,3.724,4.0057,3.724,0.0,2.6726,3.3306,3.3306,4.911,5.7821,5.6954,5.649,5.8619,5.8996,5.8228,5.6954,5.8228,5.3782,6.0047,5.9358,5.1716,5.8619,5.5493,5.0056,5.9358,5.8228,3.724,3.3306,3.724,3.724,3.724,4.2252
ctrl_b1_c058,5.4595,5.0343,5.4152,5.0984,5.0343,5.7242,5.3689,5.7242,5.4595,5.6904,5.3689,5.7569,5.4595,5.6904,5.2693,5.5425,5.3204,5.4152,3.4506,4.2796,3.0609,3.7303,3.0609,3.4506,5.0343,4.9658,5.6554,5.4152,5.6554,5.7569,5.1587,5.5816,5.2155,5.3689,5.6192,5.0984,5.5816,5.9599,5.2155,5.2155,5.3689,5.4152,5.7569,5.5816,5.4152,5.6904,5.4595,4.7265
ctrl_b1_c059,3.4177,4.7791,4.4942,5.0005,0.0,4.4942,0.0,4.4942,4.0943,4.0943,5.0005,0.0,0.0,4.0943,4.4942,4.4942,4.4942,3.4177,4.0943,4.0943,4.0943,4.7791,0.0,3.4177,3.4177,3.4177,4.0943,4.0943,4.0943,4.0943,6.3818,6.5638,6.0946,6.4769,6.5638,6.4305,5.1817,0.0,4.4942,4.0943,4.7791,4.4942,6.6814,6.6046,6.5213,6.0946,6.5213,6.4305
ctrl_b1_c060,3.7823,4.464,4.464,4.464,3.7823,4.1802,4.464,3.7823,4.464,4.6849,4.6849,4.464,0.0,4.6849,5.2685,3.7823,3.1117,3.1117,4.464,3.1117,3.7823,4.464,3.7823,4.464,6.1129,5.7773,6.3637,6.0642,6.326,5.9591,5.6347,6.0642,6.1129,5.3734,6.2869,6.2869,3.1117,4.8657,3.7823,3.1117,4.1802,3.1117,5.4683,6.3637,6.1593,6.2869,6.5016,5.9021
ctrl_b1_c061,5.5076,5.7519,5.6126,5.7943,5.5615,5.948,2.6839,4.2372,4.0176,3.7359,4.0176,3.7359,4.0176,4.2372,4.2372,3.3423,4.2372,4.0176,2.6839,3.3423,3.3423,3.3423,4.5695,3.3423,5.3904,5.6612,5.983,5.7519,5.8741,5.7519,5.3261,5.9117,5.8741,5.6612,5.8741,5.948,5.0177,5.983,5.3904,5.3904,5.0177,5.983,5.983,5.6126,5.2575,6.0495,6.2261,5.3904
ctrl_b1_c062,5.8487,5.0478,5.2579,5.3484,4.7816,5.3908,5.0478,5.2094,5.4705,5.6457,5.4314,5.8221,5.3908,5.4705,5.0478,5.0478,5.2094,5.4705,4.9235,5.3908,5.7667,5.1046,5.3042,5.3042,5.3908,4.5217,5.4705,5.3042,5.1584,5.6457,5.1046,5.1046,5.613,5.1584,5.5081,4.9235,5.0478,5.708,5.2579,5.2094,5.0478,5.5793,5.4314,5.3484,5.3484,5.3908,5.5081,5.3484
ctrl_b1_c063,6.1455,5.9917,5.9917,6.3196,5.406,6.0457,3.8143,3.8143,3.8143,4.7173,4.4964,3.143,4.2124,4.7173,3.143,4.2124,3.8143,3.143,3.143,4.8981,3.8143,3.8143,0.0,3.143,6.3964,5.5875,6.0969,6.0969,6.0969,6.4677,6.0457,6.2363,6.1455,6.2363,6.3964,5.8099,4.4964,4.2124,4.4964,4.4964,4.4964,3.143,3.143,3.143,4.7173,4.4964,5.0512,4.2124
ctrl_b1_c064,4.4168,4.1967,4.4168,3.5185,4.4168,2.8545,4.4168,5.632,6.3805,6.0557,6.1985,6.0933,5.9334,5.794,5.3649,5.7429,6.0166,6.0557,5.689,5.632,6.1646,5.632,5.7429,5.8891,4.4168,3.5185,3.914,4.7498,4.1967,2.8545,5.7429,5.9334,6.1296,5.632,6.1296,5.9334,4.7498,4.1967,3.5185,3.914,2.8545,4.1967,4.1967,3.914,4.4168,2.8545,3.914,3.914
ctrl_b1_c065,3.7754,3.3813,3.3813,2.7216,4.0573,3.7754,4.277,3.3813,4.0573,3.7754,3.3813,3.3813,3.3813,3.3813,4.277,3.7754,4.0573,5.0578,5.7921,5.4305,5.7478,5.6528,5.3663,5.7014,5.5478,5.7014,6.0233,5.6017,5.8345,5.8752,5.4909,5.7014,5.7014,5.7478,5.7014,5.7478,4.8586,6.0233,5.2976,5.1443,5.952,5.7478,6.0898,5.5478,5.8345,5.6528,6.2109,5.9144
ctrl_b1_c066,4.0601,3.3841,4.966,3.3841,4.4598,4.4598,5.1471,4.0601,4.7446,4.4598,4.7446,4.0601,4.0601,4.4598,4.0601,3.3841,4.4598,0.0,0.0,4.0601,4.0601,3.3841,4.4598,3.3841,4.4598,4.0601,4.4598,4.7446,4.7446,4.966,6.2958,6.1848,6.5698,5.9172,6.5291,6.7847,0.0,0.0,4.0601,3.3841,0.0,4.0601,6.2419,6.5291,6.2958,6.609,6.8471,6.347
ctrl_b1_c067,4.0366,2.7019,3.7548,3.7548,0.0,4.5886,5.4699,5.9672,6.1005,5.8135,5.5268,6.1312,2.7019,4.2562,4.2562,4.2562,4.0366,3.7548,4.5886,3.7548,2.7019,4.2562,4.5886,4.2562,5.3453,5.8542,5.8135,5.7711,5.6318,5.8933,5.4699,5.7268,5.4699,5.4699,5.8933,5.9672,5.5268,6.0023,5.1234,5.2767,5.4699,5.5807,5.5268,5.6804,5.5268,5.7711,5.9672,5.6804
ctrl_b1_c068,5.7508,5.3143,5.4534,5.5365,5.0283,5.3143,3.9427,4.1218,4.2736,3.9427,4.5218,3.7244,5.2633,5.5365,5.8131,5.0924,4.9597,5.7181,5.1527,5.4534,5.5365,5.3629,5.6843,5.3629,5.1527,5.0283,5.5365,5.4534,5.5755,5.3629,5.3629,5.5365,5.2633,5.4534,5.5365,5.5365,5.0283,5.5365,4.8862,5.1527,5.9538,5.6843,5.4534,5.6131,5.5365,5.5755,5.4092,5.3629
ctrl_b1_c069,5.8473,5.6249,5.6735,5.9241,5.3384,6.0619,4.2494,3.748,4.2494,3.748,4.0298,4.2494,5.8473,5.8066,5.7642,5.4027,5.5738,5.9603,4.2494,4.2494,4.0298,4.0298,4.5817,4.4293,5.4027,4.9353,5.6249,5.5738,5.9603,6.0292,5.4027,5.1165,5.8473,5.7642,5.9953,5.7642,5.463,6.0935,5.463,5.03,5.5738,5.6249,2.6954,4.2494,4.4293,4.0298,4.2494,4.4293
ctrl_b1_c070,5.5991,5.0043,5.6941,5.6941,5.4941,5.7808,3.3293,3.7227,4.4037,2.6713,3.3293,4.5561,6.036,5.9695,5.6941,5.3769,5.4941,5.7808,3.7227,4.0043,3.3293,4.0043,4.8051,4.5561,5.4941,5.4372,5.6941,5.3769,5.6477,5.548,4.0043,0.0,3.7227,4.2238,4.0043,3.3293,5.548,6.1282,5.548,5.6477,6.036,6.1852,5.7384,5.6941,5.6941,5.7384,6.0984,5.6941
ctrl_b1_c071,5.6663,5.3491,5.7937,6.0706,5.5713,5.6199,5.9417,5.9067,6.0082,5.7106,5.8704,6.1293,5.7937,5.2849,5.4095,5.4095,5.8328,5.7106,3.6955,3.3024,3.3024,2.6454,3.977,4.1964,3.6955,3.977,4.5285,4.6607,4.7775,3.977,5.5713,5.9067,5.5713,5.7937,5.7937,5.2163,3.3024,3.977,4.3762,3.6955,2.6454,3.977,5.4664,5.5713,5.9067,5.7106,5.753,5.2163
ctrl_b1_c072,3.4467,3.4467,0.0,5.0303,4.8088,5.0303,6.1245,6.3605,7.0261,6.7477,6.1889,6.6345,4.1237,5.2115,4.1237,4.8088,3.4467,4.5238,4.5238,4.8088,0.0,4.8088,0.0,4.5238,4.1237,3.4467,3.4467,4.5238,4.8088,3.4467,5.9818,6.3605,6.2494,6.3065,6.5068,6.5512,4.1237,4.1237,0.0,4.5238,4.1237,4.1237,3.4467,0.0,3.4467,3.4467,4.1237,3.4467
ctrl_b1_c073,6.4134,6.3024,6.4134,6.5133,5.668,6.4646,4.176,5.4177,4.176,0.0,4.176,4.176,6.4646,6.5598,6.5598,6.0347,6.4134,6.8696,4.8614,4.5763,3.4981,3.4981,4.8614,4.176,0.0,4.8614,4.8614,4.5763,4.176,4.176,3.4981,3.4981,3.4981,4.5763,4.8614,3.4981,4.176,4.5763,4.176,3.4981,3.4981,3.4981,4.5763,4.8614,0.0,3.4981,4.8614,4.5763
ctrl_b1_c074,5.592,5.5053,5.592,5.5053,4.7217,5.7456,4.0374,3.1472,3.1472,3.5383,4.0374,4.2168,4.982,5.8471,5.7456,5.8144,5.2487,5.7093,3.8187,3.8187,3.5383,3.5383,3.5383,4.2168,4.982,5.459,5.5053,5.5496,5.7093,5.7456,5.1242,5.5496,5.9681,5.5053,5.9681,5.1884,5.1884,5.3593,5.459,4.982,5.7806,5.8144,6.0501,5.3055,5.4104,5.8471,6.0235,5.592
ctrl_b1_c075,4.2146,3.8165,3.8165,4.7195,3.8165,3.8165,3.8165,3.1451,4.2146,4.2146,5.0534,4.4986,6.281,6.2385,6.2385,5.5897,6.1478,6.3986,6.1478,5.5897,6.1942,5.7434,6.0479,5.994,6.1942,5.7434,5.994,5.9369,6.3609,6.3609,0.0,3.8165,5.1861,3.1451,4.4986,4.2146,4.4986,4.2146,4.2146,4.2146,3.8165,4.7195,0.0,3.1451,4.2146,4.4986,4.2146,4.9003
ctrl_b1_c076,5.5641,4.2312,5.4735,5.5641,5.6472,5.4735,5.0701,5.6472,5.9826,5.7601,5.5641,6.1405,4.2312,4.6318,3.5524,3.5524,4.0517,3.1612,4.0517,3.8329,3.1612,4.5152,4.0517,4.6318,5.1387,5.5641,5.7951,5.5198,5.7951,5.8616,5.32,5.6472,5.1387,4.9965,5.4735,5.4249,5.0701,5.6862,5.0701,5.2029,5.2029,5.6472,5.8933,5.4735,5.6472,5.5641,5.8933,5.9537
ctrl_b1_c077,5.7209,5.1843,5.5392,5.7616,5.3171,5.8383,5.3171,5.5878,5.6342,5.8007,5.4882,5.7209,3.2714,4.1647,3.2714,3.2714,3.2714,4.1647,5.4343,5.6342,5.4882,5.1106,5.5878,5.6785,4.85,5.5392,5.7209,5.5392,5.7616,6.0683,5.1843,5.4343,5.9096,4.9446,5.8007,5.3171,4.7455,5.9761,5.5392,5.2529,5.6785,5.6342,3.9454,3.9454,4.4967,4.7455,4.6288,3.2714
ctrl_b1_c078,6.2698,5.9569,6.0567,6.4454,5.6524,6.1031,4.1247,3.7273,4.6291,0.0,4.1247,4.4084,4.4084,3.7273,4.6291,4.1247,4.4084,3.7273,4.1247,3.7273,4.1247,3.7273,4.4084,3.7273,4.9628,5.8459,6.4127,6.4127,6.0567,6.4127,3.7273,3.058,3.7273,4.1247,4.4084,4.4084,4.4084,3.7273,4.4084,4.1247,4.9628,3.058,6.1475,6.1899,6.1899,5.7212,6.4771,5.8459
ctrl_b1_c079,3.8825,4.165,3.8825,3.8825,3.8825,3.8825,5.5396,5.8569,6.3202,6.0236,5.6569,6.1325,6.0612,5.7619,6.0236,5.7108,5.6,5.8569,5.8569,5.9013,6.1663,5.2532,6.0975,5.9013,4.385,3.4872,2.8242,3.4872,3.8825,4.385,4.165,3.8825,3.4872,2.8242,0.0,4.165,3.8825,4.385,2.8242,2.8242,3.8825,3.4872,5.9437,6.2307,5.6,5.9844,6.1663,5.8569
ctrl_b1_c080,4.0765,3.5769,3.5769,4.0765,3.1853,3.1853,5.6316,5.3451,5.8867,5.4985,5.2882,5.8202,5.8867,5.5449,5.5892,5.45,5.0215,5.749,3.5769,4.256,3.8576,3.8576,3.1853,4.0765,5.2279,5.1637,5.749,5.7113,5.6722,5.5892,5.4985,5.6722,5.8202,5.2279,5.9788,5.45,5.0215,5.9788,5.3451,5.2279,5.45,5.9788,5.4985,5.2882,5.3451,5.8202,5.6316,5.5449
ctrl_b1_c081,6.1415,5.0778,5.4505,6.1099,5.5109,5.3863,4.9831,4.4768,3.795,4.077,4.077,3.795,5.7678,5.972,5.6728,5.4505,5.2439,5.5678,3.795,4.077,4.4768,3.795,3.795,3.795,5.1643,5.5678,5.5678,5.7678,5.7678,5.8121,5.4505,5.4505,5.8546,5.6728,6.0083,5.8953,4.4768,4.4768,4.077,0.0,3.4007,4.4768,6.231,5.7678,5.5678,5.3863,6.0433,5.2439
ctrl_b1_c082,3.9367,3.541,3.541,4.4397,3.541,5.3083,5.2217,5.9122,6.3167,6.1528,5.766,6.2216,5.766,5.9122,5.9122,5.8171,5.8658,5.7121,4.7728,4.4397,2.8764,4.2195,4.6201,3.9367,5.6551,5.5304,5.766,5.5947,6.0397,6.2216,4.2195,3.541,2.8764,4.2195,4.4397,3.541,5.3083,5.999,5.6551,5.5947,5.7121,6.3465,4.2195,4.2195,2.8764,3.9367,4.6201,2.8764
ctrl_b1_c083,3.7575,4.1551,4.1551,4.4389,3.0874,3.0874,5.6832,6.0388,6.5387,6.508,5.8768,6.2615,4.1551,3.0874,4.1551,4.9934,3.7575,0.0,4.4389,4.6597,4.6597,3.0874,3.0874,4.8404,5.8163,5.8163,5.9338,5.9877,6.3007,6.3007,3.7575,4.4389,0.0,4.1551,4.1551,3.0874,4.1551,4.1551,4.4389,3.0874,3.0874,0.0,6.1339,6.0875,6.0388,6.4763,6.4435,5.752
ctrl_b1_c084,3.7413,3.7413,3.0716,3.7413,3.7413,3.7413,5.6667,6.3931,6.5221,6.763,6.0223,6.1174,3.0716,3.0716,4.1388,4.1388,4.1388,4.4225,6.071,6.3218,6.4914,5.5131,5.9711,5.4264,4.4225,3.7413,0.0,3.0716,4.1388,3.0716,3.0716,3.7413,0.0,0.0,4.4225,3.0716,5.3316,6.8538,5.8602,6.0223,6.2841,6.1174,3.0716,3.7413,4.824,4.4225,3.7413,4.1388
ctrl_b1_c085,6.413,5.7215,6.2166,6.0771,5.3863,6.1722,5.6476,6.1722,6.4818,6.1258,6.2591,6.6068,6.2166,6.2998,6.0771,5.7902,6.1722,6.2166,3.795,3.795,4.1929,3.1241,4.1929,4.4768,4.4768,4.1929,3.1241,0.0,3.1241,4.1929,0.0,3.795,4.4768,3.795,4.4768,3.1241,4.6977,4.6977,3.1241,0.0,4.1929,4.1929,4.6977,3.1241,4.1929,4.1929,3.795,0.0
ctrl_b1_c086,3.9516,2.8907,4.2345,4.2345,0.0,2.8907,2.8907,3.5557,4.2345,4.7879,4.2345,4.2345,3.5557,4.4547,4.6351,2.8907,4.2345,2.8907,3.9516,3.5557,3.9516,4.2345,3.9516,3.9516,5.5456,5.6099,6.2695,5.8323,6.094,6.0141,5.9273,5.6099,6.1316,5.4769,6.1316,5.6703,5.6703,6.2029,5.9717,5.7272,6.0141,5.8809,6.0141,5.7272,5.6703,6.3012,5.7811,5.7811
ctrl_b1_c087,4.4266,3.5281,3.9237,4.2064,4.4266,4.8921,0.0,2.8639,4.4266,3.5281,4.4266,4.6069,5.6419,6.0264,5.8039,5.8525,5.5172,5.8989,3.9237,3.9237,0.0,4.2064,4.4266,3.9237,5.5172,5.4485,6.1395,5.8039,5.9857,6.3333,5.295,6.1032,5.8989,5.7527,5.8039,6.0655,3.9237,4.2064,3.9237,4.2064,3.5281,4.6069,6.0655,5.8989,5.9857,6.1032,5.7527,5.8039
ctrl_b1_c088,5.8423,5.3451,5.7684,5.7293,5.402,5.507,4.4646,3.6326,3.2402,3.2402,3.2402,4.1328,5.7293,5.6462,6.0359,5.152,5.152,5.4559,5.5555,5.0784,5.8423,5.2848,5.806,5.6462,3.6326,3.9136,4.5967,4.5967,2.5855,3.2402,5.507,5.507,5.8773,5.507,5.7684,5.2206,5.2848,5.806,5.2848,5.402,5.2848,5.507,5.7293,5.806,5.6462,5.6886,5.507,5.2206
ctrl_b1_c089,6.1623,5.7282,5.6818,5.7725,5.4109,5.3467,5.6818,5.6818,6.2993,5.8947,5.4109,6.0036,5.9324,5.5821,5.4109,5.5282,5.6818,5.5821,6.0036,5.4713,5.8149,5.5282,5.4713,5.7282,0.0,3.7561,3.3623,4.2576,3.7561,3.7561,5.4109,5.6332,6.0375,5.6818,5.7282,5.5821,4.7222,3.3623,3.7561,3.3623,4.2576,4.038,3.3623,3.7561,3.7561,3.7561,4.59,3.3623
ctrl_b1_c090,6.0428,5.4569,5.5961,5.5055,5.4058,5.7559,4.0833,4.0833,3.8644,3.192,4.2628,3.8644,5.4058,5.2951,5.5961,5.2348,5.4058,5.9253,4.0833,3.8644,4.2628,4.0833,3.5837,3.5837,5.0284,5.2951,5.7559,5.352,5.861,5.8271,5.5055,5.861,5.4058,5.2348,5.352,5.2348,5.352,5.861,5.4058,5.1706,5.4058,5.5961,5.7922,5.7559,5.5961,5.5961,5.861,5.6385
ctrl_b1_c091,5.9916,6.2489,6.3357,6.2932,5.7241,6.4156,6.1538,6.3357,6.2489,5.798,5.8668,6.2489,6.4896,5.8668,5.9916,5.4627,6.2024,6.2024,0.0,3.8701,3.8701,4.2686,4.7738,3.1976,3.1976,4.9547,4.2686,0.0,4.5528,4.2686,4.5528,3.1976,4.5528,4.2686,4.7738,0.0,3.8701,4.5528,0.0,0.0,4.2686,4.2686,4.9547,3.8701,3.1976,3.1976,0.0,4.2686
ctrl_b1_c092,6.4519,6.1867,5.538,6.1867,6.0959,6.3091,4.8488,4.1634,4.8488,0.0,4.1634,4.1634,3.0954,4.4472,3.0954,3.7657,3.0954,3.7657,6.5471,5.8851,6.3091,5.8851,5.6916,5.9961,3.0954,4.1634,4.1634,4.1634,4.1634,3.0954,4.1634,3.7657,4.668,5.1345,3.0954,4.4472,6.0472,6.3091,6.2699,5.1345,6.2699,6.2699,4.668,3.7657,3.7657,4.1634,3.0954,3.7657
ctrl_b1_c093,5.9479,5.5661,5.6908,5.9015,4.9408,6.0754,5.8528,6.1522,6.1885,5.7478,6.1145,5.9479,6.0754,5.5661,6.1522,5.8528,5.4974,5.9922,6.2901,5.8528,5.9479,5.8017,6.1145,5.7478,3.9719,0.0,4.4751,3.9719,3.9719,4.6555,0.0,4.2548,2.9102,3.5758,4.6555,3.5758,3.5758,4.4751,4.4751,2.9102,2.9102,4.2548,3.9719,3.5758,3.9719,3.9719,3.5758,2.9102
ctrl_b1_c094,4.7432,3.7768,3.3827,4.2784,4.0587,3.7768,4.6109,2.7229,4.4584,4.2784,4.0587,3.7768,5.7492,5.9158,5.2253,5.3677,5.5493,5.9897,4.2784,3.7768,4.0587,3.7768,3.3827,3.3827,5.7028,5.3677,5.8767,5.432,5.7935,5.8767,5.3677,5.6542,5.9534,4.9646,5.9897,5.6031,5.7028,5.9158,5.6031,4.86,5.836,5.836,5.836,5.6031,5.6542,5.836,6.1536,5.836
ctrl_b1_c095,4.7679,2.8717,4.4348,4.6151,3.9318,5.0173,5.8121,5.9072,6.2493,5.9072,5.122,6.2493,5.994,6.2166,5.761,5.761,5.4567,6.2166,0.0,4.2146,3.9318,2.8717,3.9318,4.4348,3.9318,4.2146,3.5361,3.5361,4.4348,3.9318,4.4348,3.9318,4.2146,0.0,3.9318,3.9318,5.6501,5.9072,5.5255,5.383,5.7071,5.9515,5.8121,5.8121,6.0347,5.9515,6.1478,5.8121
ctrl_b1_c096,6.0297,5.9465,5.9022,5.9465,5.4518,5.989,5.989,6.2444,6.1778,5.5848,6.1428,6.0688,6.1065,6.1065,5.5205,5.6452,5.4518,5.4518,2.867,3.9269,3.9269,3.5313,3.5313,3.5313,3.5313,4.4298,3.9269,3.5313,3.9269,4.2097,2.867,2.867,3.5313,0.0,3.9269,3.5313,3.9269,3.5313,4.4298,3.9269,0.0,4.2097,6.276,6.0297,5.8072,6.0297,6.0688,5.7021
ctrl_b1_c097,6.4239,5.8274,6.3727,6.2616,5.9141,6.4726,4.5359,4.5359,4.1358,4.1358,4.5359,4.1358,4.8209,4.1358,0.0,5.0424,5.0424,4.1358,3.4585,4.5359,0.0,0.0,4.5359,4.1358,3.4585,4.5359,4.5359,5.2237,5.0424,4.8209,4.5359,4.5359,4.5359,4.5359,3.4585,3.4585,4.8209,4.8209,4.5359,4.5359,4.1358,3.4585,6.6059,6.4726,6.5634,6.4726,6.6059,6.2616
ctrl_b1_c098,3.4186,3.9163,4.0953,4.247,4.3788,4.247,5.1827,5.2365,5.469,5.5096,5.2365,5.7556,5.5487,5.5863,5.6225,5.2365,4.78,5.5096,5.5487,5.3824,5.8161,4.933,5.2875,5.1259,5.5487,5.3361,5.5863,5.5096,5.5487,5.6575,5.2365,5.5487,5.5487,5.7556,5.6225,5.5487,5.3361,5.4266,5.1259,5.2875,5.3361,5.5863,5.1259,5.7556,5.0656,5.6225,5.6913,4.5994
ctrl_b1_c099,3.0815,4.149,3.7514,4.4327,0.0,3.7514,3.0815,3.7514,4.149,0.0,3.7514,3.7514,4.149,3.0815,4.149,4.4327,4.6535,3.7514,3.0815,3.0815,3.7514,4.4327,4.149,4.149,6.0326,5.8101,5.8705,5.9814,6.47,6.6467,3.0815,4.4327,4.149,4.149,0.0,3.0815,6.0326,6.2145,6.0326,5.7457,6.5622,6.5017,6.2553,6.2553,5.8101,6.0813,6.2553,5.9275
ctrl_b1_c100,3.9719,3.9719,3.9719,4.371,4.6555,4.1912,3.6904,3.2974,3.9719,2.6405,3.2974,3.9719,3.6904,3.2974,3.6904,4.371,3.6904,4.1912,6.1522,5.6611,5.7054,5.4612,5.515,5.8652,5.6611,4.9714,5.7885,5.6147,6.0654,5.7885,5.7478,5.6147,5.7054,5.7885,6.1241,5.9703,5.3439,5.7478,5.0578,5.3439,5.9015,5.9365,5.9703,5.5661,5.4612,5.7478,5.9015,5.2111
ctrl_b1_c101,3.7908,4.8742,3.7908,4.1887,4.4726,3.7908,3.7908,0.0,4.4726,3.1199,3.7908,4.4726,6.0216,5.9677,6.2123,5.5635,5.8502,5.8502,6.1215,5.7171,6.8135,5.8502,6.2955,6.1215,4.4726,4.1887,4.4726,4.4726,4.8742,4.4726,3.7908,4.4726,4.1887,3.1199,4.4726,0.0,4.1887,3.1199,4.4726,3.7908,3.1199,3.7908,6.2123,6.2123,6.2548,5.7859,6.6314,5.7859
ctrl_b1_c102,3.4321,4.5089,4.7938,3.4321,4.5089,4.5089,3.4321,3.4321,4.7938,4.1089,4.1089,3.4321,3.4321,3.4321,4.7938,4.5089,4.7938,4.5089,6.6586,6.2344,6.6586,6.4453,6.4918,6.3966,4.1089,4.7938,4.1089,3.4321,4.7938,4.5089,5.9667,6.2344,6.4918,6.1739,6.6963,6.3966,3.4321,4.1089,5.0153,4.1089,4.7938,4.5089,0.0,4.1089,4.1089,4.1089,4.5089,4.5089
ctrl_b1_c103,5.6614,5.2404,5.0054,5.82,5.4729,5.6265,5.1866,5.5526,5.5526,5.5902,5.4305,5.82,5.4729,5.5902,5.4305,5.6265,5.0696,5.1866,3.9201,3.0332,4.0991,3.9201,3.0332,3.0332,5.34,5.2914,5.3863,5.5902,5.6265,5.5136,5.1866,5.7279,5.4305,5.2914,5.6265,5.4305,5.1298,5.5902,5.2404,4.8634,5.4729,5.7279,5.6614,5.3863,5.0054,5.2404,5.6614,5.2914
ctrl_b1_c104,5.7478,5.0578,6.4394,5.0578,0.0,5.7478,6.1522,0.0,5.0578,6.1522,0.0,6.4394,5.0578,0.0,0.0,5.0578,5.0578,5.0578,5.0578,5.0578,5.7478,6.1522,5.7478,5.0578,5.7478,5.0578,5.0578,0.0,5.7478,5.0578,0.0,5.0578,5.0578,5.0578,0.0,5.0578,5.7478,5.0578,5.0578,0.0,0.0,5.7478,5.0578,5.7478,6.4394,5.0578,5.7478,5.7478
ctrl_b1_c105,4.0339,4.2535,3.7521,3.7521,4.2535,3.7521,5.7683,6.0333,6.0977,5.724,5.8108,5.7683,4.4334,4.0339,4.0339,4.5859,3.7521,0.0,4.0339,3.7521,3.3583,4.0339,3.3583,3.3583,5.3425,5.4671,5.4671,5.2002,5.8515,5.5779,5.5241,5.8108,5.629,5.629,5.8515,5.724,5.5241,5.8906,5.4671,5.2739,5.9645,5.724,5.629,5.724,5.724,5.2002,6.1284,6.1284
ctrl_b1_c106,4.2548,3.7534,4.0352,2.7006,4.2548,4.0352,3.3596,3.3596,3.3596,3.7534,4.4348,4.0352,5.6304,5.679,5.6304,5.2016,5.6304,5.8528,6.0009,5.4685,6.1885,5.6304,5.4685,5.4685,5.122,5.6304,5.7254,5.9296,5.7697,5.7697,5.5255,5.6304,5.7697,5.9659,5.892,5.679,3.3596,4.2548,4.2548,2.7006,3.3596,3.7534,5.6304,6.0347,5.6304,5.8121,6.0347,5.6304
ctrl_b1_c107,3.5459,3.5459,4.7778,3.5459,3.5459,4.2245,5.5998,5.8708,6.3516,5.771,5.8222,6.1578,3.9417,3.5459,4.6251,3.5459,4.6251,2.8812,5.9615,5.8222,6.004,5.5355,6.1215,6.004,3.9417,3.9417,3.9417,3.9417,4.2245,4.4447,5.4668,5.5355,6.004,5.9615,5.7171,5.7171,5.6602,6.1215,5.8222,5.393,6.1215,6.1578,4.2245,3.9417,2.8812,4.2245,4.2245,3.9417
ctrl_b1_c108,5.1973,5.0645,5.4679,5.7182,5.3144,5.9481,5.4193,5.8876,6.1102,5.6415,5.3144,5.3682,5.8876,5.7895,5.1331,5.3144,5.3682,5.3682,5.6415,5.7895,5.7182,5.5142,5.7545,5.1973,4.0462,3.1558,4.0462,4.0462,4.3777,4.2256,5.4193,5.6806,5.6806,5.6009,5.4193,5.6806,4.9909,5.7895,5.5142,5.2576,5.7545,5.5142,3.8274,3.547,3.8274,3.1558,4.2256,4.0462
