# synthetic, for demo only - NOT real docking output. Generated by 596_scorch2_virtual_screening.py make_synthetic(seed=0)
target,compound_id,pose_id,docking_score,label,ecif_CC,ecif_CN,ecif_CO,ecif_arom,binana_hbond,binana_hydrophobic,binana_saltbridge,binana_pistack,kier_flex,mw,logp,tpsa,rot_bonds,pose_rmsd_ref
TGT01,TGT01_CMPD0056,pose2,-4.593,0,10.0,7.0,8.0,0.0,0.0,5.0,7.0,6.0,3.694,270.7,1.788,99.9,3,0.059
TGT01,TGT01_CMPD0056,pose3,-3.228,0,3.0,4.0,6.0,11.0,9.0,13.0,7.0,10.0,1.557,357.1,0.906,43.6,2,1.018
TGT01,TGT01_CMPD0057,pose1,-8.299,0,13.0,13.0,19.0,14.0,13.0,18.0,19.0,17.0,3.187,338.7,3.397,112.5,6,0.375
TGT01,TGT01_CMPD0057,pose2,-7.384,0,14.0,18.0,16.0,18.0,9.0,11.0,14.0,14.0,3.533,366.7,2.668,91.3,4,3.154
TGT01,TGT01_CMPD0057,pose3,-8.003,0,13.0,21.0,6.0,12.0,13.0,16.0,18.0,16.0,2.695,322.4,2.812,83.0,3,3.05
TGT01,TGT01_CMPD0058,pose1,-4.455,0,13.0,11.0,16.0,14.0,13.0,16.0,15.0,18.0,3.282,286.2,0.995,80.2,3,0.8
TGT01,TGT01_CMPD0058,pose2,-8.229,0,11.0,8.0,10.0,11.0,11.0,11.0,15.0,10.0,2.346,281.7,0.969,83.0,1,1.949
TGT01,TGT01_CMPD0058,pose3,-8.587,0,6.0,11.0,14.0,11.0,5.0,10.0,12.0,11.0,2.231,330.7,3.222,49.9,3,1.889
TGT01,TGT01_CMPD0059,pose1,-5.514,0,8.0,15.0,9.0,11.0,9.0,5.0,6.0,6.0,2.666,413.4,1.142,62.7,1,1.232
TGT01,TGT01_CMPD0059,pose2,-5.016,0,1.0,1.0,7.0,6.0,4.0,5.0,8.0,7.0,2.106,306.6,-1.02,82.4,2,0.492
TGT01,TGT01_CMPD0059,pose3,-5.789,0,9.0,7.0,1.0,7.0,6.0,8.0,12.0,10.0,3.225,341.4,2.264,54.8,0,0.258
TGT01,TGT01_CMPD0060,pose1,-6.152,0,7.0,6.0,9.0,5.0,14.0,7.0,11.0,9.0,1.604,352.5,2.643,81.1,1,0.943
TGT01,TGT01_CMPD0060,pose2,-5.863,0,4.0,1.0,9.0,3.0,0.0,9.0,5.0,4.0,2.383,356.0,3.948,78.1,2,0.329
TGT01,TGT01_CMPD0060,pose3,-5.815,0,7.0,5.0,9.0,12.0,6.0,7.0,9.0,3.0,2.546,435.8,2.482,109.1,0,1.293
TGT01,TGT01_CMPD0061,pose1,-6.998,0,14.0,10.0,15.0,13.0,9.0,12.0,15.0,13.0,3.786,389.7,2.339,97.1,0,1.312
TGT01,TGT01_CMPD0061,pose2,-5.087,0,12.0,9.0,15.0,9.0,11.0,16.0,15.0,16.0,2.179,318.0,1.206,96.9,0,1.702
TGT01,TGT01_CMPD0061,pose3,-7.422,0,12.0,10.0,11.0,12.0,14.0,9.0,18.0,10.0,3.934,316.8,4.485,44.8,5,1.65
TGT01,TGT01_CMPD0062,pose1,-4.328,0,9.0,7.0,10.0,9.0,10.0,12.0,9.0,12.0,2.85,343.5,3.823,83.0,2,1.891
TGT01,TGT01_CMPD0062,pose2,-6.725,0,11.0,9.0,14.0,8.0,0.0,5.0,10.0,8.0,3.23,241.1,2.337,71.7,0,0.615
TGT01,TGT01_CMPD0062,pose3,-7.138,0,12.0,7.0,10.0,8.0,10.0,8.0,10.0,9.0,2.549,243.1,2.332,56.3,1,1.34
TGT01,TGT01_CMPD0063,pose1,-3.651,0,15.0,14.0,13.0,10.0,6.0,14.0,13.0,12.0,2.774,282.5,-0.188,90.5,5,0.976
TGT01,TGT01_CMPD0063,pose2,-6.616,0,12.0,10.0,14.0,10.0,12.0,11.0,15.0,13.0,3.034,402.6,0.138,91.2,0,1.715
TGT01,TGT01_CMPD0063,pose3,-9.021,0,12.0,15.0,13.0,8.0,11.0,14.0,12.0,15.0,3.306,325.6,3.254,71.8,0,1.446
TGT01,TGT01_CMPD0064,pose1,-4.07,0,9.0,2.0,4.0,2.0,2.0,8.0,13.0,9.0,2.103,240.7,0.674,54.7,2,0.23
TGT01,TGT01_CMPD0064,pose2,-5.132,0,1.0,9.0,9.0,5.0,3.0,4.0,9.0,7.0,3.117,264.7,2.619,76.3,0,1.12
TGT01,TGT01_CMPD0064,pose3,-5.228,0,5.0,6.0,4.0,1.0,3.0,0.0,8.0,10.0,1.318,315.9,1.715,19.2,2,0.778
TGT01,TGT01_CMPD0065,pose1,-7.196,0,8.0,10.0,16.0,11.0,6.0,13.0,10.0,10.0,2.628,378.6,1.572,73.7,1,1.773
TGT01,TGT01_CMPD0065,pose2,-4.636,0,16.0,0.0,6.0,12.0,3.0,7.0,9.0,7.0,2.506,396.0,1.738,51.2,2,0.554
TGT01,TGT01_CMPD0065,pose3,-5.718,0,6.0,7.0,12.0,11.0,8.0,8.0,14.0,9.0,3.19,359.7,1.372,65.5,1,3.341
TGT01,TGT01_CMPD0066,pose1,-5.391,0,16.0,10.0,15.0,12.0,8.0,11.0,13.0,13.0,2.737,415.8,4.287,71.8,3,1.563
TGT01,TGT01_CMPD0066,pose2,-5.693,0,15.0,11.0,8.0,8.0,10.0,10.0,11.0,11.0,3.161,371.2,3.084,79.6,6,1.365
TGT01,TGT01_CMPD0066,pose3,-6.756,0,18.0,11.0,10.0,17.0,16.0,13.0,15.0,11.0,3.099,282.2,1.755,86.4,0,2.056
TGT01,TGT01_CMPD0067,pose1,-4.36,0,0.0,5.0,5.0,2.0,1.0,5.0,7.0,8.0,0.635,295.8,1.27,92.7,0,0.583
TGT01,TGT01_CMPD0067,pose2,-4.4,0,8.0,12.0,10.0,9.0,8.0,10.0,16.0,13.0,2.263,367.0,2.415,60.0,0,0.938
TGT01,TGT01_CMPD0067,pose3,-4.731,0,10.0,9.0,9.0,7.0,3.0,9.0,12.0,12.0,2.128,352.5,3.473,65.9,2,1.129
TGT01,TGT01_CMPD0068,pose1,-5.319,1,12.0,8.0,11.0,10.0,9.0,17.0,15.0,10.0,3.086,365.1,3.422,55.7,4,1.308
TGT01,TGT01_CMPD0068,pose2,-6.414,1,11.0,18.0,17.0,18.0,12.0,15.0,16.0,22.0,3.622,340.9,4.204,83.7,1,1.512
TGT01,TGT01_CMPD0068,pose3,-6.819,1,17.0,15.0,20.0,22.0,19.0,19.0,17.0,20.0,4.269,373.0,3.229,86.1,4,1.646
TGT01,TGT01_CMPD0069,pose1,-8.499,1,11.0,17.0,20.0,14.0,12.0,20.0,24.0,23.0,3.071,404.4,3.679,112.2,6,2.125
TGT01,TGT01_CMPD0069,pose2,-8.999,1,16.0,9.0,15.0,16.0,15.0,20.0,21.0,18.0,3.17,368.1,1.9,46.9,5,2.263
TGT01,TGT01_CMPD0069,pose3,-9.092,1,13.0,10.0,14.0,15.0,12.0,22.0,20.0,18.0,1.829,390.5,2.551,87.6,5,1.58
TGT01,TGT01_CMPD0070,pose1,-2.378,0,4.0,0.0,5.0,4.0,0.0,4.0,9.0,3.0,2.596,343.7,0.651,90.6,0,1.264
TGT01,TGT01_CMPD0070,pose2,-5.45,0,0.0,5.0,5.0,0.0,1.0,2.0,4.0,6.0,2.209,266.8,0.01,76.3,3,0.724
TGT01,TGT01_CMPD0070,pose3,-6.452,0,10.0,3.0,6.0,8.0,3.0,4.0,4.0,3.0,3.24,318.3,1.194,68.1,4,1.015
TGT01,TGT01_CMPD0071,pose1,-5.681,0,10.0,7.0,11.0,9.0,13.0,14.0,17.0,14.0,2.315,277.1,4.24,75.0,6,1.588
TGT01,TGT01_CMPD0071,pose2,-6.13,0,12.0,7.0,16.0,12.0,7.0,13.0,17.0,15.0,3.196,368.1,3.674,86.3,3,1.887
TGT01,TGT01_CMPD0071,pose3,-6.761,0,9.0,7.0,15.0,7.0,4.0,14.0,14.0,10.0,2.7,217.0,1.53,57.3,2,1.787
TGT01,TGT01_CMPD0072,pose1,-8.992,0,13.0,9.0,14.0,11.0,8.0,9.0,12.0,9.0,3.367,306.5,1.951,79.2,0,0.303
TGT01,TGT01_CMPD0072,pose2,-4.243,0,5.0,6.0,10.0,7.0,6.0,6.0,10.0,11.0,3.371,307.1,2.725,74.1,3,1.515
TGT01,TGT01_CMPD0072,pose3,-4.782,0,10.0,7.0,15.0,9.0,13.0,10.0,10.0,18.0,3.48,301.6,1.029,95.7,2,0.063
TGT01,TGT01_CMPD0073,pose1,-7.804,0,12.0,12.0,12.0,14.0,10.0,8.0,17.0,12.0,2.309,309.7,1.59,82.6,2,1.609
TGT01,TGT01_CMPD0073,pose2,-8.402,0,13.0,13.0,15.0,10.0,5.0,10.0,14.0,13.0,2.576,366.7,0.872,95.9,4,1.074
TGT01,TGT01_CMPD0073,pose3,-6.621,0,9.0,13.0,14.0,15.0,9.0,10.0,16.0,13.0,2.821,267.1,0.972,114.7,5,2.267
TGT01,TGT01_CMPD0074,pose1,-5.714,0,3.0,9.0,6.0,8.0,4.0,8.0,13.0,13.0,2.652,259.2,3.221,61.0,0,1.004
TGT01,TGT01_CMPD0074,pose2,-4.805,0,5.0,9.0,7.0,9.0,8.0,2.0,5.0,8.0,1.869,276.8,1.061,102.3,3,1.14
TGT01,TGT01_CMPD0074,pose3,-4.521,0,9.0,9.0,10.0,5.0,7.0,11.0,6.0,8.0,2.619,254.0,3.563,41.0,0,0.428
TGT01,TGT01_CMPD0075,pose1,-5.747,0,16.0,15.0,13.0,13.0,17.0,7.0,19.0,21.0,2.76,387.7,3.428,79.2,5,1.442
TGT01,TGT01_CMPD0075,pose2,-6.817,0,15.0,17.0,18.0,13.0,9.0,9.0,18.0,16.0,3.682,298.8,1.62,89.6,4,1.393
TGT01,TGT01_CMPD0075,pose3,-6.132,0,12.0,10.0,16.0,7.0,9.0,14.0,14.0,17.0,3.542,343.9,2.999,75.0,1,1.057
TGT01,TGT01_CMPD0076,pose1,-5.625,0,8.0,9.0,10.0,15.0,7.0,9.0,13.0,14.0,3.038,373.7,3.532,48.1,0,1.149
TGT01,TGT01_CMPD0076,pose2,-6.128,0,10.0,7.0,8.0,8.0,9.0,8.0,15.0,10.0,3.859,398.8,2.699,92.8,2,0.825
TGT01,TGT01_CMPD0076,pose3,-8.12,0,8.0,8.0,13.0,14.0,10.0,16.0,17.0,12.0,2.474,272.8,3.856,86.6,3,0.836
TGT01,TGT01_CMPD0077,pose1,-4.542,0,5.0,9.0,8.0,10.0,8.0,15.0,8.0,11.0,1.619,324.1,2.016,96.0,1,2.376
TGT01,TGT01_CMPD0077,pose2,-9.396,0,10.0,13.0,11.0,11.0,8.0,12.0,19.0,10.0,2.924,273.8,5.025,113.0,0,1.025
TGT01,TGT01_CMPD0077,pose3,-7.415,0,11.0,8.0,13.0,10.0,12.0,8.0,13.0,12.0,1.471,332.7,2.884,99.8,0,1.52
TGT01,TGT01_CMPD0078,pose1,-7.183,0,7.0,11.0,12.0,13.0,6.0,4.0,14.0,12.0,3.214,251.4,0.443,37.9,3,0.729
TGT01,TGT01_CMPD0078,pose2,-6.36,0,13.0,12.0,13.0,12.0,8.0,12.0,17.0,14.0,3.688,302.2,0.768,70.6,2,1.527
TGT01,TGT01_CMPD0078,pose3,-8.799,0,14.0,12.0,8.0,5.0,10.0,15.0,18.0,11.0,3.544,289.7,4.364,84.1,1,1.497
TGT01,TGT01_CMPD0079,pose1,-5.317,0,16.0,8.0,12.0,17.0,7.0,10.0,13.0,8.0,2.451,275.3,0.874,91.1,0,2.044
TGT01,TGT01_CMPD0079,pose2,-6.314,0,12.0,10.0,14.0,12.0,7.0,14.0,20.0,14.0,3.657,354.1,2.737,89.3,0,1.369
TGT01,TGT01_CMPD0079,pose3,-5.812,0,7.0,12.0,14.0,6.0,14.0,11.0,9.0,12.0,3.233,359.5,2.854,92.4,2,1.804
TGT01,TGT01_CMPD0080,pose1,-6.502,1,18.0,7.0,14.0,9.0,12.0,15.0,17.0,14.0,3.903,354.4,1.537,67.7,0,1.162
TGT01,TGT01_CMPD0080,pose2,-6.408,1,16.0,7.0,18.0,11.0,14.0,16.0,18.0,13.0,2.439,322.4,2.82,101.7,2,0.947
TGT01,TGT01_CMPD0080,pose3,-5.918,1,20.0,17.0,19.0,12.0,15.0,11.0,16.0,13.0,2.654,311.2,3.23,76.6,4,1.934
TGT01,TGT01_CMPD0081,pose1,-8.081,0,9.0,7.0,9.0,14.0,7.0,12.0,12.0,14.0,2.236,301.5,5.135,98.3,0,2.056
TGT01,TGT01_CMPD0081,pose2,-9.593,0,14.0,11.0,10.0,9.0,11.0,10.0,18.0,13.0,2.41,290.3,1.47,96.1,1,1.634
TGT01,TGT01_CMPD0081,pose3,-3.585,0,5.0,7.0,19.0,15.0,9.0,11.0,12.0,11.0,1.307,367.7,4.563,93.7,0,1.213
TGT01,TGT01_CMPD0082,pose1,-4.543,0,5.0,4.0,3.0,3.0,0.0,5.0,3.0,5.0,2.45,305.6,2.608,101.8,2,1.428
TGT01,TGT01_CMPD0082,pose2,-4.853,0,2.0,4.0,6.0,5.0,7.0,6.0,11.0,4.0,2.319,327.2,-0.566,73.4,2,1.112
TGT01,TGT01_CMPD0082,pose3,-5.026,0,4.0,5.0,5.0,2.0,3.0,5.0,11.0,3.0,2.182,348.4,1.609,53.6,0,0.035
TGT01,TGT01_CMPD0083,pose1,-6.179,0,3.0,5.0,6.0,6.0,4.0,7.0,4.0,8.0,2.543,426.1,3.069,66.2,0,1.491
TGT01,TGT01_CMPD0083,pose2,-3.702,0,3.0,2.0,6.0,10.0,2.0,8.0,8.0,13.0,1.676,352.7,2.267,87.9,0,0.707
TGT01,TGT01_CMPD0083,pose3,-7.118,0,13.0,8.0,6.0,12.0,8.0,11.0,20.0,11.0,2.916,387.7,0.285,70.4,2,2.005
TGT01,TGT01_CMPD0084,pose1,-6.663,0,4.0,3.0,2.0,3.0,0.0,4.0,14.0,5.0,1.686,329.1,1.38,31.6,1,0.374
TGT01,TGT01_CMPD0084,pose2,-4.369,0,0.0,4.0,9.0,0.0,0.0,1.0,9.0,3.0,3.557,260.5,3.426,79.1,0,1.731
TGT01,TGT01_CMPD0084,pose3,-5.513,0,8.0,4.0,11.0,3.0,1.0,6.0,9.0,10.0,2.038,258.1,1.18,86.7,0,0.04
TGT01,TGT01_CMPD0085,pose1,-6.815,0,3.0,4.0,8.0,2.0,4.0,10.0,8.0,11.0,2.988,352.1,1.735,90.2,0,1.494
TGT01,TGT01_CMPD0085,pose2,-5.856,0,9.0,10.0,14.0,3.0,5.0,10.0,17.0,7.0,1.632,306.0,3.408,71.8,1,0.31
TGT01,TGT01_CMPD0085,pose3,-5.111,0,13.0,6.0,10.0,7.0,3.0,8.0,11.0,10.0,2.116,271.3,1.798,75.3,0,0.159
TGT01,TGT01_CMPD0086,pose1,-4.501,0,4.0,1.0,9.0,9.0,6.0,7.0,13.0,11.0,2.811,250.3,1.459,96.6,0,0.528
TGT01,TGT01_CMPD0086,pose2,-7.556,0,4.0,5.0,10.0,8.0,7.0,7.0,8.0,9.0,3.243,265.0,2.534,77.2,0,0.618
TGT01,TGT01_CMPD0086,pose3,-4.51,0,4.0,7.0,4.0,8.0,13.0,8.0,10.0,14.0,2.777,273.1,1.073,101.3,0,0.87
TGT01,TGT01_CMPD0087,pose1,-5.213,0,16.0,21.0,17.0,21.0,17.0,18.0,21.0,21.0,2.827,345.2,5.147,79.7,2,2.858
TGT01,TGT01_CMPD0087,pose2,-6.408,0,15.0,18.0,16.0,21.0,22.0,16.0,25.0,20.0,4.713,315.8,1.965,74.0,6,2.058
TGT01,TGT01_CMPD0087,pose3,-9.689,0,17.0,20.0,13.0,18.0,19.0,20.0,20.0,20.0,4.03,326.8,4.086,66.7,2,1.536
TGT01,TGT01_CMPD0088,pose1,-7.768,0,6.0,4.0,10.0,14.0,5.0,17.0,15.0,12.0,3.799,381.9,2.759,82.0,5,2.246
TGT01,TGT01_CMPD0088,pose2,-8.457,0,12.0,13.0,17.0,16.0,12.0,16.0,15.0,18.0,2.365,324.7,3.401,62.9,0,0.734
TGT01,TGT01_CMPD0088,pose3,-5.917,0,10.0,14.0,11.0,14.0,13.0,10.0,22.0,17.0,2.452,303.9,2.454,76.2,2,0.945
TGT01,TGT01_CMPD0089,pose1,-4.809,0,9.0,13.0,13.0,10.0,6.0,13.0,14.0,11.0,2.455,238.6,2.22,69.2,0,0.667
TGT01,TGT01_CMPD0089,pose2,-7.194,0,7.0,12.0,10.0,13.0,11.0,9.0,14.0,13.0,1.886,256.8,3.014,70.7,3,1.859
TGT01,TGT01_CMPD0089,pose3,-4.229,0,8.0,7.0,15.0,8.0,11.0,1.0,12.0,10.0,2.649,323.7,1.221,68.2,0,0.855
TGT01,TGT01_CMPD0090,pose1,-5.342,0,12.0,14.0,12.0,9.0,8.0,14.0,17.0,18.0,2.721,368.0,3.388,96.2,4,2.382
TGT01,TGT01_CMPD0090,pose2,-9.681,0,13.0,13.0,13.0,14.0,9.0,14.0,13.0,17.0,3.142,362.1,3.447,85.6,5,1.078
TGT01,TGT01_CMPD0090,pose3,-5.675,0,11.0,13.0,16.0,11.0,12.0,14.0,16.0,13.0,2.963,339.7,1.594,29.4,2,1.668
TGT01,TGT01_CMPD0091,pose1,-4.787,0,1.0,4.0,9.0,1.0,2.0,5.0,7.0,9.0,1.474,279.8,2.127,63.9,0,1.521
TGT01,TGT01_CMPD0091,pose2,-3.878,0,1.0,2.0,8.0,2.0,3.0,6.0,6.0,3.0,2.187,377.8,0.768,67.5,1,0.699
TGT01,TGT01_CMPD0091,pose3,-5.542,0,3.0,3.0,3.0,4.0,0.0,4.0,9.0,3.0,1.669,325.6,1.318,93.9,0,0.17
TGT01,TGT01_CMPD0092,pose1,-6.551,0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,3.588,372.0,0.807,75.2,0,0.793
TGT01,TGT01_CMPD0092,pose2,-6.181,0,3.0,0.0,3.0,2.0,5.0,6.0,9.0,0.0,2.081,284.2,1.766,51.4,0,0.091
TGT01,TGT01_CMPD0092,pose3,-4.085,0,7.0,6.0,5.0,3.0,2.0,0.0,10.0,11.0,2.263,219.2,2.936,54.8,0,1.182
TGT01,TGT01_CMPD0093,pose1,-5.777,0,15.0,12.0,19.0,14.0,19.0,17.0,16.0,16.0,3.243,381.9,4.104,108.7,3,1.587
TGT01,TGT01_CMPD0093,pose2,-8.501,0,19.0,19.0,15.0,14.0,19.0,19.0,20.0,21.0,1.775,367.8,4.196,67.4,6,2.978
TGT01,TGT01_CMPD0093,pose3,-7.253,0,14.0,9.0,14.0,15.0,8.0,10.0,12.0,15.0,2.591,353.3,1.604,61.7,1,1.933
TGT01,TGT01_CMPD0094,pose1,-5.481,0,10.0,9.0,15.0,4.0,6.0,11.0,12.0,13.0,3.056,367.3,2.021,62.0,4,0.73
TGT01,TGT01_CMPD0094,pose2,-3.37,0,5.0,9.0,13.0,11.0,8.0,12.0,12.0,18.0,3.208,204.1,2.548,97.7,4,1.507
TGT01,TGT01_CMPD0094,pose3,-7.141,0,10.0,10.0,11.0,9.0,7.0,13.0,13.0,6.0,2.269,297.5,1.7,91.0,0,0.687
TGT01,TGT01_CMPD0095,pose1,-5.343,0,8.0,6.0,11.0,9.0,9.0,6.0,6.0,10.0,2.804,330.8,1.925,31.1,0,1.083
TGT01,TGT01_CMPD0095,pose2,-7.66,0,11.0,5.0,9.0,10.0,7.0,7.0,9.0,11.0,1.742,243.0,2.521,52.5,1,0.766
TGT01,TGT01_CMPD0095,pose3,-6.219,0,7.0,2.0,5.0,5.0,9.0,1.0,4.0,3.0,2.824,374.2,0.851,62.1,0,1.74
TGT01,TGT01_CMPD0096,pose1,-6.107,0,7.0,11.0,10.0,2.0,6.0,9.0,15.0,15.0,2.776,302.8,2.367,82.5,0,1.722
TGT01,TGT01_CMPD0096,pose2,-6.745,0,8.0,7.0,9.0,7.0,5.0,12.0,12.0,10.0,2.429,366.5,1.12,86.2,0,1.441
TGT01,TGT01_CMPD0096,pose3,-7.488,0,2.0,7.0,11.0,7.0,7.0,12.0,9.0,13.0,2.631,309.9,1.325,84.3,5,0.306
TGT01,TGT01_CMPD0097,pose1,-5.928,0,14.0,11.0,21.0,17.0,14.0,14.0,16.0,18.0,2.935,303.7,1.744,112.2,2,1.584
TGT01,TGT01_CMPD0097,pose2,-8.081,0,11.0,13.0,13.0,12.0,13.0,13.0,19.0,13.0,3.336,279.1,2.783,78.4,0,1.386
TGT01,TGT01_CMPD0097,pose3,-8.413,0,11.0,7.0,15.0,14.0,10.0,13.0,18.0,18.0,1.528,370.5,2.528,84.1,0,1.644
TGT01,TGT01_CMPD0098,pose1,-7.599,0,16.0,16.0,13.0,17.0,10.0,20.0,19.0,14.0,2.979,367.8,2.467,102.0,3,1.438
TGT01,TGT01_CMPD0098,pose2,-6.583,0,20.0,18.0,21.0,13.0,16.0,17.0,19.0,19.0,2.246,364.2,4.686,94.5,3,1.992
TGT01,TGT01_CMPD0098,pose3,-4.375,0,14.0,15.0,12.0,14.0,10.0,18.0,15.0,18.0,3.109,370.2,3.131,110.3,5,1.523
TGT01,TGT01_CMPD0099,pose1,-6.823,0,13.0,7.0,14.0,7.0,10.0,5.0,14.0,13.0,3.956,409.7,3.767,65.4,1,0.373
TGT01,TGT01_CMPD0099,pose2,-5.239,0,10.0,11.0,11.0,6.0,9.0,11.0,13.0,11.0,2.652,354.9,3.612,85.8,3,2.364
TGT01,TGT01_CMPD0099,pose3,-5.123,0,17.0,17.0,17.0,12.0,11.0,15.0,15.0,18.0,2.905,347.1,1.477,74.2,6,0.666
TGT01,TGT01_CMPD0100,pose1,-6.121,0,11.0,15.0,10.0,17.0,10.0,15.0,18.0,11.0,2.654,453.2,1.184,73.3,2,1.378
TGT01,TGT01_CMPD0100,pose2,-5.094,0,9.0,9.0,9.0,4.0,11.0,13.0,11.0,13.0,3.428,297.6,3.426,94.6,0,1.7
TGT01,TGT01_CMPD0100,pose3,-6.889,0,10.0,5.0,13.0,8.0,13.0,16.0,10.0,9.0,1.966,272.5,2.294,53.5,2,1.832
TGT01,TGT01_CMPD0101,pose1,-7.506,0,13.0,9.0,10.0,10.0,10.0,13.0,16.0,14.0,0.687,314.3,1.68,100.6,3,0.232
TGT01,TGT01_CMPD0101,pose2,-9.676,0,17.0,11.0,11.0,12.0,9.0,13.0,15.0,15.0,2.451,349.1,1.639,70.7,1,2.39
TGT01,TGT01_CMPD0101,pose3,-6.037,0,10.0,10.0,12.0,13.0,7.0,12.0,15.0,12.0,3.813,304.8,1.969,101.3,2,2.324
TGT01,TGT01_CMPD0102,pose1,-7.087,0,10.0,9.0,13.0,14.0,10.0,16.0,15.0,13.0,1.891,349.4,1.026,94.6,2,0.564
TGT01,TGT01_CMPD0102,pose2,-6.784,0,6.0,10.0,10.0,13.0,10.0,7.0,13.0,8.0,2.423,342.5,2.497,115.4,4,1.954
TGT01,TGT01_CMPD0102,pose3,-7.323,0,8.0,10.0,15.0,13.0,12.0,10.0,15.0,22.0,3.344,340.8,1.964,62.2,0,1.889
TGT01,TGT01_CMPD0103,pose1,-4.36,0,5.0,10.0,11.0,6.0,4.0,6.0,11.0,8.0,2.81,235.6,0.608,56.3,2,1.747
TGT01,TGT01_CMPD0103,pose2,-4.807,0,8.0,3.0,7.0,5.0,3.0,9.0,11.0,8.0,2.933,388.6,2.661,97.4,0,1.197
TGT01,TGT01_CMPD0103,pose3,-6.002,0,8.0,3.0,8.0,9.0,8.0,12.0,9.0,7.0,3.307,318.6,2.763,54.5,0,1.283
TGT01,TGT01_CMPD0104,pose1,-8.626,0,12.0,15.0,11.0,14.0,6.0,9.0,9.0,14.0,3.765,286.6,2.098,67.7,2,0.802
TGT01,TGT01_CMPD0104,pose2,-6.069,0,13.0,9.0,17.0,8.0,10.0,4.0,7.0,16.0,2.692,349.5,2.548,123.4,4,1.28
TGT01,TGT01_CMPD0104,pose3,-6.46,0,15.0,13.0,16.0,13.0,8.0,13.0,15.0,16.0,2.341,325.5,1.208,102.6,4,1.984
TGT01,TGT01_CMPD0105,pose1,-3.487,0,5.0,8.0,10.0,8.0,7.0,9.0,11.0,8.0,2.634,338.4,2.249,87.6,0,1.558
TGT01,TGT01_CMPD0105,pose2,-6.219,0,8.0,9.0,7.0,6.0,6.0,10.0,9.0,7.0,1.997,308.1,1.106,80.5,3,0.835
TGT01,TGT01_CMPD0105,pose3,-5.255,0,8.0,11.0,14.0,12.0,12.0,11.0,12.0,13.0,1.577,338.7,1.567,65.8,1,0.894
TGT01,TGT01_CMPD0106,pose1,-7.879,0,11.0,9.0,10.0,14.0,8.0,13.0,16.0,13.0,3.1,313.7,2.081,92.5,1,2.498
TGT01,TGT01_CMPD0106,pose2,-7.332,0,18.0,16.0,14.0,12.0,13.0,16.0,13.0,20.0,3.074,377.9,3.606,94.8,3,0.869
TGT01,TGT01_CMPD0106,pose3,-3.119,0,8.0,12.0,8.0,11.0,10.0,12.0,12.0,15.0,2.533,380.5,1.687,118.4,0,1.665
TGT01,TGT01_CMPD0107,pose1,-5.426,0,14.0,11.0,14.0,10.0,10.0,13.0,14.0,17.0,3.055,358.9,2.083,48.1,5,1.398
TGT01,TGT01_CMPD0107,pose2,-4.982,0,13.0,7.0,12.0,10.0,5.0,8.0,13.0,10.0,3.709,320.0,2.538,90.2,1,2.311
TGT01,TGT01_CMPD0107,pose3,-5.412,0,12.0,12.0,13.0,14.0,9.0,13.0,15.0,14.0,2.858,304.6,2.488,82.3,2,1.783
TGT01,TGT01_CMPD0108,pose1,-5.28,0,9.0,9.0,6.0,9.0,9.0,6.0,14.0,10.0,2.916,190.7,3.209,24.5,0,0.672
TGT01,TGT01_CMPD0108,pose2,-4.093,0,10.0,10.0,16.0,10.0,13.0,9.0,11.0,13.0,2.709,296.8,2.13,54.2,2,1.458
TGT01,TGT01_CMPD0108,pose3,-6.774,0,8.0,10.0,10.0,6.0,6.0,8.0,14.0,12.0,2.775,343.4,-0.438,59.7,1,0.522
TGT01,TGT01_CMPD0109,pose1,-5.067,1,22.0,22.0,17.0,22.0,20.0,13.0,19.0,19.0,3.466,372.7,1.169,67.4,0,2.339
TGT01,TGT01_CMPD0109,pose2,-7.429,1,15.0,17.0,22.0,14.0,14.0,22.0,21.0,20.0,4.052,358.0,4.198,95.0,2,3.225
TGT01,TGT01_CMPD0109,pose3,-7.148,1,19.0,12.0,19.0,19.0,15.0,17.0,19.0,17.0,2.886,392.0,2.226,99.5,6,1.733
TGT01,TGT01_CMPD0110,pose1,-4.593,0,6.0,4.0,4.0,4.0,4.0,10.0,9.0,9.0,2.211,275.4,0.469,85.2,1,0.108
TGT01,TGT01_CMPD0110,pose2,-6.009,0,3.0,6.0,2.0,5.0,0.0,8.0,5.0,8.0,3.061,331.8,0.519,93.0,0,0.123
TGT01,TGT01_CMPD0110,pose3,-4.646,0,6.0,6.0,10.0,2.0,3.0,1.0,12.0,8.0,3.122,337.0,1.51,72.2,1,0.53
TGT01,TGT01_CMPD0111,pose1,-6.276,0,7.0,3.0,5.0,0.0,0.0,7.0,6.0,12.0,1.85,297.9,1.413,63.8,2,1.175
TGT01,TGT01_CMPD0111,pose2,-3.886,0,2.0,0.0,0.0,4.0,8.0,11.0,12.0,3.0,2.505,302.6,2.333,28.5,1,0.766
TGT01,TGT01_CMPD0111,pose3,-5.566,0,7.0,1.0,4.0,0.0,1.0,6.0,6.0,7.0,1.824,323.4,1.876,48.1,1,1.028
TGT01,TGT01_CMPD0112,pose1,-4.77,0,12.0,13.0,14.0,11.0,11.0,15.0,16.0,15.0,2.854,291.1,0.168,60.4,2,0.356
