# synthetic, for demo only -- module 563 CONCORD
,TruePC1,TruePC2,TruePC3,TruePC4,TruePC5,TruePC6,TruePC7,TruePC8,TruePC9,TruePC10,TruePC11,TruePC12,TruePC13,TruePC14,TruePC15,TruePC16,TruePC17,TruePC18,TruePC19,TruePC20
C00091,21.620546,-13.281462,5.2331796,-3.4235983,-0.9886901,-0.53259754,0.082779355,0.022558633,-0.02700536,-0.017274385,0.014017056,-0.0035711837,0.0013786453,0.00067792466,0.00018506369,-3.3957054e-05,1.269631e-05,-5.302004e-06,-9.976424e-07,2.4109687e-07
C00092,-20.272875,-15.318191,-8.246025,-2.9205272,2.3164442,-1.0925249,-0.38946724,-0.21973242,-0.04898227,0.015686963,0.0020189974,-0.00081138907,-0.00077831664,0.0004258843,-0.00018815121,-5.285975e-05,1.1897265e-05,1.7134893e-05,7.923397e-06,-5.3198477e-07
C00093,21.46532,-7.0252514,1.4123244,1.5023981,0.95227337,0.83640677,-0.18603796,-0.004109924,0.0357377,0.01946116,-0.011103836,0.0006765249,-2.5130741e-05,0.00038803028,0.00018517947,-5.080239e-05,1.2295243e-05,-3.3563801e-06,-1.4869839e-06,-8.90349e-07
C00094,21.34004,-13.793101,5.4856377,-4.1013317,-1.3600074,-0.98334557,0.3045017,-0.101203606,0.032062855,0.0013870939,0.002655782,-0.0018458761,0.00074731966,0.0005750972,0.00022203728,-8.062309e-05,1.2030061e-05,-1.6313115e-05,8.96745e-06,9.524412e-08
C00095,21.801983,-12.819814,4.9845595,-2.8672638,-0.6974758,-0.20842576,-0.063018925,0.094152816,-0.05736673,-0.023702614,0.016081162,-0.0030615674,0.0011281647,0.00035297568,4.024077e-05,2.4696203e-05,1.2176097e-05,1.1093467e-05,-8.015326e-06,1.5020304e-06
C00096,-20.712067,-8.006143,-1.2979811,1.0282776,-1.21944,0.70906645,0.18583366,-0.005740639,-0.035036664,0.032539386,0.0059283813,0.0011185412,-0.0006724197,0.00047135472,-0.00015411829,-1.2560688e-05,1.2977922e-05,-9.321476e-06,-3.7347886e-06,-1.3566321e-06
C00097,21.52802,-13.470326,5.3297043,-3.6656013,-1.1192816,-0.6864185,0.15624982,-0.01677161,-0.00889444,-0.01215891,0.011277636,-0.003335711,0.001300618,0.0007315627,0.00023340064,-5.9733415e-05,1.2738164e-05,-9.237413e-06,1.80483e-06,9.350959e-07
C00098,21.92004,-8.945763,2.61308,0.46631312,0.70449835,0.8652377,-0.31720403,0.098256305,-0.01395008,0.010221851,-0.0112040965,0.0027858606,-0.00095716876,-0.00014838699,6.361805e-05,-5.6903944e-05,1.3239579e-05,-1.147515e-05,4.8183365e-06,1.3050513e-06
C00099,20.206993,-3.6987662,-0.5581058,2.586692,0.9512737,0.4307133,0.08891482,-0.12771429,0.063953996,0.010322259,0.0019051061,-0.0024793001,0.0009415561,0.0002622073,-2.65522e-05,4.432528e-05,1.2559078e-05,1.0226507e-05,-7.196087e-07,6.944705e-08
C00100,-4.551938,11.554931,1.3441279,-2.2339284,0.59397614,0.64647615,0.2035753,-0.13038011,-0.041984286,-0.022099588,-0.005293589,0.0019107664,0.00054400816,0.00040524884,-0.00010052398,3.146554e-05,1.2434856e-05,-1.23314285e-05,2.4606259e-06,-4.0431547e-07
C00101,-19.180603,-2.1267648,3.337709,2.1667964,-0.9429202,-0.15128632,-0.26672423,-0.16737106,-0.01157348,-0.025218455,-0.006939809,-0.0018745628,0.00078288995,-0.00048984675,9.296558e-05,-1.763881e-05,1.3034037e-05,1.6888454e-05,5.277541e-06,-1.074917e-06
C00102,19.35527,-1.9657228,-1.4994129,2.8390465,0.7948921,0.14219312,0.19941905,-0.14457972,0.049250737,-0.0004464344,0.007818875,-0.0023395037,0.00065688207,-0.00011429736,-0.00014348484,4.9763832e-05,1.267844e-05,2.8070278e-06,4.834937e-06,1.02827144e-07
C00103,22.088818,-11.085121,3.9561183,-1.1261394,0.12021177,0.54445994,-0.3235799,0.17396928,-0.07127393,-0.013198289,0.002514447,0.001599027,-0.00070890965,-0.00055920216,-0.0001878529,4.156785e-05,1.2836263e-05,1.0125636e-06,1.8486487e-06,1.6765522e-07
C00104,-18.098768,0.28598565,4.687933,2.1359673,-0.42381638,-0.52883613,-0.31768236,-0.073591754,0.035155077,-0.03141494,-0.0039837915,0.0018242903,0.0011741767,-5.490279e-05,-0.00012067125,-5.22388e-05,1.258981e-05,5.5299784e-06,-4.3268365e-06,1.5159159e-07
C00105,0.45908162,12.233696,-1.4892844,-2.4887254,-0.2118604,0.6661867,-0.08956345,-0.12981598,0.035946753,-0.015374051,0.0060342248,0.0025681295,-0.0010750861,9.459924e-05,0.00017216476,1.545499e-05,1.2613041e-05,1.4111389e-05,-1.0659332e-06,-2.0286797e-07
C00106,-7.5848274,10.432281,3.0985343,-1.550257,0.9741048,0.3207853,0.2902843,-0.027114497,-0.060744654,-0.002288323,-0.0071320236,-0.0015118525,0.0010645267,-0.0001079913,-0.00014910752,-3.4447086e-05,1.2374462e-05,-7.5279368e-06,-2.4310164e-06,5.436854e-07
C00107,22.06363,-11.507594,4.2153606,-1.5068728,-0.044999667,0.41395763,-0.290972,0.17299476,-0.07688572,-0.018028788,0.006647969,0.00064023986,-0.00035661418,-0.0004715374,-0.00019350233,5.9242593e-05,1.2416594e-05,8.15684e-06,3.8726358e-07,1.6108671e-06
C00108,-20.615608,-14.220186,-7.2103915,-2.0946484,1.3998855,-0.38692576,-0.037093185,0.082108825,0.043163814,-0.043462764,-0.008185964,-0.0069985664,-0.002236747,0.00041736136,-8.458376e-05,3.6429421e-06,1.3256914e-05,-1.9347874e-05,-5.3308104e-06,2.3162995e-06
C00109,15.517306,3.8465214,-4.005666,2.295092,-0.14873803,-0.6833328,0.22234346,0.008471362,-0.051992904,-0.017394697,0.0015944483,0.0024293005,-0.00094357494,-0.00015997182,9.817199e-05,-4.8356233e-05,1.2479619e-05,-1.7327155e-06,-2.415441e-06,-3.574881e-07
C00110,6.8179603,10.842847,-4.131389,-1.1671618,-0.9373854,-0.09937403,-0.28378904,0.08931837,0.036557443,0.020919068,-0.00024903967,-0.002966075,0.00076178135,-0.00022102156,-0.00015772688,-7.2817857e-06,1.2681249e-05,-1.2406227e-05,3.608909e-06,1.3468086e-08
C00111,-20.469063,-14.7578535,-7.722087,-2.4848998,1.8290268,-0.70245564,-0.18968132,-0.038574763,0.008644302,-0.025663232,-0.0052451272,-0.006448586,-0.0025439106,0.00074417,-0.0002557649,-4.891334e-05,1.2893262e-05,6.208996e-06,3.9871575e-06,1.9230763e-06
C00112,14.685095,4.8294554,-4.293335,2.0003796,-0.33033925,-0.74888766,0.1694837,0.050129086,-0.06167563,-0.013846358,-0.0021681502,0.002592706,-0.000779705,5.854206e-05,0.00014875163,-3.5345045e-05,1.2276277e-05,8.866531e-06,-3.5651804e-06,-1.3686284e-07
C00113,-20.292736,-15.267478,-8.199121,-2.8797822,2.2706306,-1.0543953,-0.36950824,-0.20060247,-0.042679686,0.010696775,0.0011373131,-0.0016391677,-0.0010815203,0.0005082967,-0.00020817397,-6.775396e-05,1.36381805e-05,2.1424867e-05,8.992719e-06,1.2835138e-06
C00114,17.092794,1.7501974,-3.2411792,2.729562,0.23579298,-0.45049566,0.28177297,-0.07406203,-0.017467776,-0.017926151,0.008193509,0.0009003173,-0.0007003748,-0.00046126815,-6.0889386e-05,-3.6371024e-05,1.2841222e-05,-1.6177431e-05,2.8391914e-06,1.7869341e-07
C00115,-1.7817639,12.111601,-0.2644104,-2.5177824,0.153571,0.74117255,0.04923105,-0.15863428,0.0008363679,-0.024558285,0.0011849973,0.0034064632,-0.00056331855,0.00041184746,9.33994e-05,5.1318068e-05,1.2665616e-05,8.601864e-06,4.537409e-06,7.970572e-08
C00116,22.072212,-11.401619,4.1506906,-1.4090126,-0.0017383969,0.44935519,-0.3006278,0.17404631,-0.07583513,-0.016866498,0.005605026,0.000899068,-0.00045949515,-0.000504615,-0.00020162895,5.8660607e-05,1.2635539e-05,9.787394e-06,-3.9644315e-06,-5.060544e-07
C00117,-20.836477,-12.971077,-6.004132,-1.2774321,0.54290456,0.1630537,0.19723919,0.22027573,0.07059916,-0.040252034,-0.0065084407,-0.0019957758,0.00016313484,-0.00039542408,0.00018864936,5.8093585e-05,1.2352079e-05,-2.3172583e-05,-5.7886564e-06,1.15416945e-07
C00118,20.863947,-5.2625422,0.3454386,2.1804032,1.0086131,0.658383,-0.036416005,-0.08302837,0.060767114,0.017582018,-0.0048586517,-0.0014545626,0.00073429075,0.00047108534,0.00010292039,1.4105461e-05,1.2003266e-05,1.2926091e-05,-4.5000006e-06,-1.07839696e-07
C00119,-20.84027,-12.93954,-5.973526,-1.2582598,0.52370536,0.17405477,0.20131214,0.22180851,0.070611775,-0.03972677,-0.0063777394,-0.0018460822,0.00022160937,-0.00041191778,0.00018356576,6.49594e-05,1.26095065e-05,-1.6535318e-05,-5.785935e-06,-6.105558e-07
C00120,-14.419568,5.5042076,5.8019595,0.9628286,0.7929444,-0.7097246,-0.039755687,0.16475455,0.046066146,0.017097212,0.007653881,0.0013296662,-0.0011659038,0.00028468782,9.144417e-05,6.0109825e-05,1.2952319e-05,-1.5218175e-06,3.4702293e-06,-4.5512998e-08
C00121,-8.557867,9.952779,3.6307032,-1.2585286,1.0555215,0.17757656,0.2905268,0.015562571,-0.056939602,0.0060081086,-0.005940227,-0.0024242452,0.00089582655,-0.0002728691,-0.00010238024,-4.994946e-05,1.3201092e-05,-5.1687425e-06,-4.626111e-06,-5.4627847e-08
C00122,21.655075,-13.204288,5.1927853,-3.3272355,-0.9373344,-0.47352403,0.055240747,0.036794778,-0.03335589,-0.018888421,0.014759001,-0.0035744014,0.0013704752,0.0006341463,0.0001652708,-2.3462799e-05,1.2148658e-05,-1.2823677e-06,6.0268513e-07,-8.311558e-07
C00123,2.4513743,12.085294,-2.4759877,-2.265287,-0.5092349,0.49626103,-0.19663653,-0.072605394,0.055949576,-0.0022978985,0.00766223,0.00065563276,-0.00090577913,-0.00023753948,0.00012433289,-2.75527e-05,1.2983592e-05,1.11026975e-05,-3.0942465e-06,6.667177e-07
C00124,-18.356342,-0.22946751,4.435305,2.1683989,-0.5448507,-0.45753598,-0.31683677,-0.0988063,0.02577997,-0.032219622,-0.0051216655,0.0010573915,0.0012259281,-0.00018585559,-7.877878e-05,-5.1338673e-05,1.2645041e-05,1.3823299e-05,-5.5541256e-07,3.4769295e-07
C00125,-18.911306,-1.4583629,3.752611,2.1887105,-0.8130716,-0.2652036,-0.29253358,-0.14845282,0.001586551,-0.029408254,-0.006781085,-0.000886159,0.0010364183,-0.00041879623,3.0485859e-05,-3.713108e-05,1.2862952e-05,1.2222885e-05,3.7973637e-06,-1.4026913e-06
C00126,21.897673,-8.819421,2.5334086,0.54496497,0.7278668,0.87062943,-0.3108994,0.09168784,-0.010212753,0.011233235,-0.011527891,0.0027027337,-0.00091397896,-9.828726e-05,8.1268605e-05,-6.9149304e-05,1.2415468e-05,-1.41380015e-05,1.2939574e-06,-5.577651e-07
C00127,-19.356276,-2.5944996,3.030656,2.137945,-1.0254441,-0.069332674,-0.24378079,-0.17655842,-0.020335542,-0.021286704,-0.006727448,-0.0024751946,0.00054949336,-0.00050205813,0.00012678663,-5.044069e-06,1.32113855e-05,1.6431663e-05,1.9406282e-06,-3.4640883e-07
C00128,-20.883804,-9.584056,-2.7507508,0.43840176,-0.90933895,0.7430289,0.28822857,0.11189174,7.149312e-05,0.025255429,0.0062405914,0.003945217,0.0005196721,0.00028206446,-0.00016410902,-6.0905415e-05,1.291135e-05,1.8822888e-05,6.2321453e-07,-1.1192494e-06
C00129,-17.224432,1.8381903,5.313385,1.9502344,-0.043173146,-0.69742304,-0.2864212,0.01030156,0.05711247,-0.02250221,0.0004329811,0.003484138,0.0006314008,0.00032082654,-0.00017487507,-2.4553425e-05,1.2533991e-05,-8.061342e-06,-5.8455203e-06,3.766533e-09
C00130,4.474211,11.672986,-3.3430083,-1.8542737,-0.75602615,0.2459845,-0.26833156,0.0027923298,0.058434144,0.011133329,0.005738268,-0.0015121835,-0.00020876466,-0.00039712753,-1.4950455e-05,-4.306479e-05,1.2191125e-05,-3.2607222e-06,-2.312956e-06,3.6708326e-07
C00131,1.7565511,12.165326,-2.1451035,-2.3641353,-0.41028258,0.5654331,-0.16244332,-0.095222734,0.05069723,-0.007110639,0.0074725016,0.0013985645,-0.001033926,-0.00013090868,0.00015275694,-1.3637169e-05,1.2092753e-05,1.2372325e-05,-3.4306288e-06,-7.831891e-08
C00132,19.697271,-2.6310797,-1.1462877,2.7659369,0.8650127,0.25522524,0.16148408,-0.1422249,0.056851063,0.003810429,0.005885714,-0.0025493975,0.00081891374,3.3338354e-05,-0.000111756664,5.595398e-05,1.2739589e-05,4.827441e-06,2.066018e-06,4.2266836e-07
C00133,2.301695,12.105139,-2.4060128,-2.2884521,-0.48843384,0.51198894,-0.18961817,-0.07767556,0.054993875,-0.0033405016,0.007657644,0.00082021154,-0.0009397956,-0.00021327355,0.00012989114,-2.52322e-05,1.3037519e-05,8.367932e-06,-3.495332e-06,9.1741796e-08
C00134,-17.220592,1.8444288,5.315459,1.9492176,-0.04162207,-0.6979385,-0.28619573,0.010646882,0.057176024,-0.02244585,0.00045072866,0.0034871208,0.0006254181,0.00032530824,-0.00017475002,-2.69025e-05,1.2826743e-05,-1.0754427e-05,-4.9658693e-06,-4.630365e-07
C00135,-9.873272,9.204135,4.3034587,-0.817079,1.1219672,-0.034729406,0.26567256,0.07385355,-0.043603458,0.016622392,-0.0030707177,-0.0031064553,0.00040944308,-0.00041622546,-2.5805216e-06,-4.588897e-05,1.258461e-05,4.5186453e-06,-1.3028206e-06,-1.405276e-07
C00136,20.041922,-3.341689,-0.75762105,2.6552703,0.9262884,0.3732243,0.11463236,-0.13404627,0.062345266,0.008221691,0.003332981,-0.0025583755,0.0009255317,0.0001882686,-5.699656e-05,5.0689127e-05,1.2351975e-05,1.0648847e-05,-5.023722e-07,-5.515394e-07
C00137,7.802938,10.374048,-4.3805456,-0.82020617,-0.9713179,-0.247582,-0.26537812,0.11868351,0.02078693,0.021956105,-0.0032756105,-0.0029694159,0.0010427025,-5.0245508e-05,-0.00017212593,1.3987106e-05,1.2132684e-05,-1.0850185e-05,3.898696e-06,8.6587016e-07
C00138,21.773369,-12.903406,5.0307302,-2.9645581,-0.74746317,-0.26217476,-0.03979905,0.08343672,-0.053125054,-0.023055939,0.016073767,-0.0032291475,0.0012068093,0.00041928428,7.568435e-05,1.3933364e-05,1.2487548e-05,7.6180713e-06,-1.5510298e-06,-5.193721e-07
C00139,-12.887616,6.980448,5.5004354,0.34265774,1.0219598,-0.5249182,0.09638572,0.1679287,0.014234873,0.026385963,0.005531571,-0.0011893545,-0.001022057,-0.000112896305,0.00016555561,3.3661672e-05,1.2616884e-05,8.307856e-06,4.6696214e-06,2.285627e-07
C00140,1.6301242,12.176599,-2.0832868,-2.379728,-0.39165998,0.57693183,-0.15580803,-0.099064045,0.04952787,-0.00796829,0.0073901643,0.0015277724,-0.0010499152,-0.00010925718,0.00015946149,-1.3236125e-05,1.2346277e-05,1.2083297e-05,-2.6440507e-06,8.897193e-08
C00141,5.12757,11.480734,-3.5882475,-1.6841571,-0.81940436,0.15340097,-0.28066102,0.02812349,0.054906014,0.014730434,0.0043889927,-0.0020883,7.090641e-05,-0.0003832933,-6.806037e-05,-3.6364847e-05,1.3035544e-05,-1.0574325e-05,-1.7622833e-06,3.5163288e-07
C00142,21.072428,-5.824066,0.6804198,1.9907334,1.0059594,0.7264499,-0.084397085,-0.06073109,0.05527625,0.01907118,-0.007186474,-0.000853449,0.0005441025,0.000486646,0.00014636871,-6.197488e-06,1.2097713e-05,8.6192695e-06,-2.1174233e-06,-1.5696427e-06
C00143,-20.74217,-8.22543,-1.4962118,0.9536523,-1.1883734,0.7220192,0.20280792,0.010156176,-0.031077646,0.03263889,0.0062189614,0.0015755219,-0.000537096,0.0004690481,-0.00016284252,-2.2872377e-05,1.295462e-05,-1.1444798e-06,-3.4350323e-06,-2.1803091e-06
C00144,-10.341617,8.907795,4.5259066,-0.64846414,1.1315417,-0.11329714,0.24954449,0.093499996,-0.03671966,0.01984666,-0.0017809264,-0.0031463408,0.00018614477,-0.0004318888,3.5559555e-05,-3.8892424e-05,1.2529218e-05,1.0041995e-05,-2.8289444e-06,1.1262762e-07
C00145,22.076458,-10.267513,3.4463384,-0.45562696,0.38927874,0.7257232,-0.34890494,0.15658753,-0.05261283,-0.003284706,-0.004497102,0.0027387692,-0.0010835143,-0.0005178817,-0.00011446464,-4.1654243e-06,1.2912353e-05,-1.044659e-05,4.533921e-06,1.200662e-06
C00146,-20.64306,-14.102376,-7.0974407,-2.0124524,1.3108076,-0.32469022,-0.008236995,0.10279344,0.048529778,-0.045316,-0.008437221,-0.006757052,-0.0020431827,0.00032211604,-4.9099755e-05,2.1111691e-05,1.2777894e-05,-2.4609859e-05,-7.712536e-06,-1.4545394e-06
C00147,20.219631,-3.7266037,-0.5424387,2.5809743,0.95304763,0.4351289,0.08685489,-0.12716058,0.06404361,0.010476988,0.0017927056,-0.0024716763,0.0009437055,0.00026303672,-2.639644e-05,4.8868544e-05,1.2385722e-05,1.4263606e-05,-2.2711956e-06,9.984096e-07
C00148,-9.688657,9.316517,4.2130394,-0.882001,1.1160372,-0.0040467945,0.2709676,0.065869264,-0.046022855,0.015247271,-0.0035419252,-0.0030600717,0.0004922782,-0.00040171,-2.0128313e-05,-4.7247137e-05,1.19014585e-05,1.468673e-06,-5.9849986e-06,6.884323e-07
C00149,20.480137,-4.3179193,-0.2059163,2.4467552,0.98458856,0.5262989,0.041406356,-0.11325992,0.06475217,0.013644065,-0.0007296616,-0.0022028827,0.00091233285,0.00037213138,2.7757493e-05,3.358751e-05,1.2271067e-05,1.13550195e-05,-3.577729e-06,1.1959938e-06
C00150,-20.196962,-15.50195,-8.414986,-3.0705671,2.4853451,-1.2358321,-0.46518582,-0.2941567,-0.07384385,0.03625691,0.005636404,0.002926817,0.0006803507,-1.613492e-05,-2.1387072e-05,-2.24897e-05,1.2469895e-05,1.2845456e-05,5.4713505e-06,-9.4437763e-07
C00151,-13.165281,6.733166,5.5749416,0.4552983,0.9907109,-0.56398934,0.073625326,0.17080396,0.020383317,0.025548724,0.0061409916,-0.00077515387,-0.001102066,-4.4718618e-05,0.00016222276,4.1331154e-05,1.2629351e-05,8.545193e-06,3.917579e-06,-2.3447156e-07
C00152,-20.900743,-12.302963,-5.355583,-0.8852768,0.1606112,0.3695597,0.2670722,0.23753989,0.0660632,-0.02688169,-0.0034723086,0.0009335442,0.0010675903,-0.0005017582,0.0001743087,3.6047255e-05,1.3082034e-05,-2.9136194e-07,-2.0080433e-06,-1.0116679e-06
C00153,9.867217,9.145863,-4.7182956,-0.008210929,-0.94677216,-0.53026867,-0.17938113,0.1544178,-0.018241696,0.017335864,-0.008557718,-0.0017235971,0.0011177915,0.00033604904,-9.979229e-05,5.3420757e-05,1.2246071e-05,-1.1723221e-06,4.473657e-06,3.92442e-07
C00154,-17.809824,0.8299977,4.9311185,2.086072,-0.2923713,-0.596474,-0.31247258,-0.045099046,0.04410768,-0.029348593,-0.0025666214,0.0025386543,0.0010470463,8.408049e-05,-0.00014599138,-5.2056985e-05,1.2338395e-05,2.3146265e-06,-3.067032e-06,2.5291055e-07
C00155,13.557751,6.0398593,-4.570912,1.5569634,-0.5444277,-0.7805403,0.08568681,0.098176934,-0.064990036,-0.0067962673,-0.0064323633,0.0021427984,-0.0003399425,0.0003238942,0.00014931211,-4.1984654e-07,1.2725025e-05,1.0609009e-05,-3.350301e-06,7.5884367e-07
C00156,21.96906,-12.180569,4.6185584,-2.1679456,-0.3507199,0.14168473,-0.20234586,0.15038773,-0.07598947,-0.02367943,0.012883391,-0.001283935,0.0003978885,-0.000141813,-0.00012879971,6.818389e-05,1.2515966e-05,1.2771409e-05,-1.92712e-06,-1.0777932e-06
C00157,-20.872591,-9.4403,-2.6160698,0.49729803,-0.9462481,0.74615675,0.2812131,0.10124661,-0.0036676328,0.026725836,0.006405117,0.0037575518,0.0003997665,0.00032097645,-0.0001747018,-5.6371424e-05,1.2597939e-05,1.2833869e-05,-7.66805e-07,4.7360243e-07
C00158,21.490776,-7.112197,1.4660037,1.4625012,0.94562185,0.84209657,-0.1931079,0.00035970355,0.033924885,0.0193119,-0.011299986,0.00079316413,-6.661638e-05,0.00036284892,0.00018321199,-4.570912e-05,1.2702441e-05,1.423549e-06,-1.1333464e-06,-5.6595235e-07
C00159,-20.790834,-13.309158,-6.3319807,-1.487285,0.75612795,0.036774583,0.14836994,0.19859119,0.0687222,-0.04498233,-0.0076958616,-0.0036168874,-0.00046418485,-0.0002447269,0.00014976916,6.0092305e-05,1.2185078e-05,-3.237251e-05,-5.275666e-07,6.910435e-08
C00160,-12.141496,7.605783,5.2645383,0.042550422,1.0855697,-0.41172263,0.15215069,0.15402572,-0.0022244633,0.026924383,0.003582185,-0.002133298,-0.0007330233,-0.00027152232,0.00015509686,6.9237217e-06,1.2322059e-05,1.3707113e-05,8.935397e-07,-6.651145e-07
C00161,-8.59831,9.931521,3.6522727,-1.2457299,1.0583543,0.17132466,0.29020324,0.017371442,-0.056668002,0.006351185,-0.00587386,-0.0024558217,0.00088553707,-0.0002792535,-9.5130556e-05,-5.271066e-05,1.2636522e-05,-3.4950044e-06,-4.093135e-06,-8.601296e-07
C00162,-3.8094842,11.747578,0.9080768,-2.3436177,0.48102698,0.69219947,0.16696015,-0.144964,-0.031904362,-0.024413079,-0.0037975053,0.0025593445,0.00025324945,0.00045696567,-4.9842263e-05,4.5419838e-05,1.20175155e-05,-4.3933414e-06,2.9967516e-06,-4.2149418e-07
C00163,21.446949,-13.618149,5.402668,-3.8615067,-1.226644,-0.81671184,0.22033003,-0.052499097,0.008138898,-0.006808184,0.008050108,-0.002858105,0.0011286619,0.00071323063,0.00023784394,-6.8903784e-05,1.2908104e-05,-1.5950014e-05,1.9592608e-06,1.6764693e-06
C00164,18.072731,0.26272684,-2.5957005,2.8765085,0.4869668,-0.23021843,0.27706838,-0.11746902,0.011703468,-0.013045975,0.010232782,-0.00061100745,-0.00017747562,-0.00045701454,-0.00014745226,4.426754e-07,1.2822001e-05,-1.1580092e-05,4.464753e-06,-5.656768e-07
C00165,-16.29626,3.2314885,5.6796384,1.6674657,0.29915133,-0.7743478,-0.21735759,0.08420075,0.06484238,-0.008272117,0.0045137317,0.003719986,-0.00016537386,0.0005103712,-0.00011757911,1.7112761e-05,1.2473474e-05,-1.5075625e-05,-1.6121911e-06,-4.5950026e-07
C00166,-17.962004,0.5477171,4.808023,2.1139846,-0.3609732,-0.5624225,-0.31596023,-0.06007945,0.03959846,-0.030566819,-0.003320295,0.0021787903,0.0011159607,1.6859542e-05,-0.00014007713,-5.1820974e-05,1.2684643e-05,1.0643756e-06,-8.282168e-06,1.16578434e-07
C00167,21.453527,-6.9854345,1.3877714,1.520457,0.95518607,0.8336885,-0.18278022,-0.0061433613,0.036547963,0.019512365,-0.011003402,0.000624537,-6.5138414e-07,0.00038925238,0.00018178973,-4.4483902e-05,1.2191996e-05,8.995008e-07,-3.6722015e-06,-1.6935317e-06
C00168,21.801796,-8.337008,2.2297678,0.83110726,0.80732113,0.88064575,-0.28301877,0.06593246,0.0036277452,0.014565301,-0.012275972,0.0022805585,-0.0007030389,5.1050265e-05,0.00012342287,-6.0991002e-05,1.2840644e-05,-9.926394e-06,2.8002735e-06,1.4812451e-06
C00169,-1.9568489,12.089568,-0.16495395,-2.5101612,0.1824289,0.74138194,0.060048293,-0.15899052,-0.00211865,-0.024894014,0.00074264716,0.003393658,-0.00050024904,0.00042682845,7.7744124e-05,5.4122615e-05,1.1653625e-05,7.935195e-06,2.540823e-06,-1.6404128e-07
C00170,-14.42039,5.5033345,5.8020415,0.9631564,0.7927804,-0.70979774,-0.03983244,0.16473961,0.046079688,0.017090967,0.00765556,0.0013322596,-0.0011652621,0.00028710338,9.1544614e-05,6.044204e-05,1.2186113e-05,-4.770888e-06,2.8960271e-06,-4.839238e-07
C00171,20.989248,-14.254087,5.6819406,-4.780852,-1.7486782,-1.4992974,0.57857525,-0.27139795,0.12000171,0.036410708,-0.023286346,0.004494805,-0.0017330302,-0.0008455856,-0.0002565941,6.922434e-05,1.2324624e-05,1.2126389e-05,-2.3694972e-06,-9.709493e-07
C00172,-15.948792,3.7006721,5.7562943,1.5469118,0.41016328,-0.7815198,-0.1863582,0.1062315,0.06427075,-0.0028015873,0.0056537986,0.0034879032,-0.00044062868,0.00051986304,-7.973117e-05,3.3627843e-05,1.2239311e-05,-1.5059672e-05,1.2707625e-07,-1.02095846e-07
C00173,-20.273245,-5.6735916,0.71738565,1.6790651,-1.3392937,0.45098704,-0.016279852,-0.14031689,-0.05391085,0.015232554,-2.345693e-05,-0.0029017911,-0.0010189408,2.5224184e-05,8.774198e-05,4.0510622e-05,1.1925103e-05,-9.304507e-06,-2.5136902e-07,-1.4703876e-06
C00174,21.782791,-8.249953,2.175099,0.8804125,0.8200702,0.88077044,-0.27743036,0.06122155,0.006039455,0.015074574,-0.012333751,0.0021915413,-0.00066207227,7.9842626e-05,0.00013097652,-6.2733234e-05,1.2434776e-05,-6.4405235e-06,1.0662066e-08,-1.0977261e-06
