"location_name","sex_name","year","age_name","val"
"China","Female",1991,"5-9",1352564.37873855
"China","Female",1991,"10-14",1197198.77422618
"China","Female",1991,"15-19",1059679.61861113
"China","Female",1991,"20-24",937956.936036489
"China","Female",1991,"25-29",830216.226119383
"China","Female",1991,"30-34",734851.415486623
"China","Female",1991,"35-39",650440.916298163
"China","Female",1991,"40-44",575726.434866607
"China","Female",1991,"45-49",509594.21447631
"China","Female",1991,"50-54",451058.432791775
"China","Female",1991,"55-59",399246.506363211
"China","Female",1991,"60-64",353386.083165889
"China","Female",1991,"65-69",312793.529273162
"China","Female",1991,"70-74",276863.738035863
"China","Female",1991,"75-79",245061.109855152
"China","Female",1991,"80-84",216911.568085741
"China","Female",1991,"85-89",191995.492051861
"China","Female",1991,"90-94",169941.461829575
"China","Female",1991,"95+",150420.72154992
"China","Female",1992,"<5",1519855.08174567
"China","Female",1992,"5-9",1349243.57555314
"China","Female",1992,"10-14",1197784.08351965
"China","Female",1992,"15-19",1063326.69410328
"China","Female",1992,"20-24",943962.83432837
"China","Female",1992,"25-29",837998.178297117
"China","Female",1992,"30-34",743928.596859359
"China","Female",1992,"35-39",660418.807054867
"China","Female",1992,"40-44",586283.418264979
"China","Female",1992,"45-49",520470.106030628
"China","Female",1992,"50-54",462044.674695373
"China","Female",1992,"55-59",410177.79684313
"China","Female",1992,"60-64",364133.241301847
"China","Female",1992,"65-69",323257.422613976
"China","Female",1992,"70-74",286970.123632327
"China","Female",1992,"75-79",254756.259551988
"China","Female",1992,"80-84",226158.566471792
"China","Female",1992,"85-89",200771.110702142
"China","Female",1992,"90-94",178233.52668624
"China","Female",1992,"95+",158225.901744118
"China","Female",1993,"<5",1511427.5193726
"China","Female",1993,"5-9",1345675.83615663
"China","Female",1993,"10-14",1198101.41922487
"China","Female",1993,"15-19",1066710.84683249
"China","Female",1993,"20-24",949729.307128475
"China","Female",1993,"25-29",845576.624159311
"China","Female",1993,"30-34",752845.912996486
"China","Female",1993,"35-39",670284.575663398
"China","Female",1993,"40-44",596777.381156294
"China","Female",1993,"45-49",531331.40100573
"China","Female",1993,"50-54",473062.5968895
"China","Female",1993,"55-59",421183.879123727
"China","Female",1993,"60-64",374994.4747273
"China","Female",1993,"65-69",333870.461444453
"China","Female",1993,"70-74",297256.339859924
"China","Female",1993,"75-79",264657.529763589
"China","Female",1993,"80-84",235633.689406159
"China","Female",1993,"85-89",209792.76740305
"China","Female",1993,"90-94",186785.706940086
"China","Female",1993,"95+",166301.730745941
"China","Female",1994,"<5",1502818.74915413
"China","Female",1994,"5-9",1341868.98520765
"China","Female",1994,"10-14",1198156.71349303
"China","Female",1994,"15-19",1069835.82295574
"China","Female",1994,"20-24",955257.918425914
"China","Female",1994,"25-29",852951.145526525
"China","Female",1994,"30-34",761601.283404001
"China","Female",1994,"35-39",680034.862400667
"China","Female",1994,"40-44",607204.089800599
"China","Female",1994,"45-49",542173.390006794
"China","Female",1994,"50-54",484107.386246346
"China","Female",1994,"55-59",432260.169418001
"China","Female",1994,"60-64",385965.716230981
"China","Female",1994,"65-69",344629.33354759
"China","Female",1994,"70-74",307720.019024639
"China","Female",1994,"75-79",274763.639919375
"China","Female",1994,"80-84",245336.842435653
"China","Female",1994,"85-89",219061.613370526
"China","Female",1994,"90-94",195600.424200797
"China","Female",1994,"95+",174651.89523104
"China","Female",1995,"<5",1494037.5914042
"China","Female",1995,"5-9",1337830.77150021
"China","Female",1995,"10-14",1197955.91722071
"China","Female",1995,"15-19",1072705.46482859
"China","Female",1995,"20-24",960550.382306854
"China","Female",1995,"25-29",860121.503247194
"China","Female",1995,"30-34",770192.812345242
"China","Female",1995,"35-39",689666.478455419
"China","Female",1995,"40-44",617559.452491866
"China","Female",1995,"45-49",552991.466565395
"China","Female",1995,"50-54",495174.28785235
"China","Female",1995,"55-59",443402.096008809
"China","Female",1995,"60-64",397042.866659564
"China","Female",1995,"65-69",355530.655773248
"China","Female",1995,"70-74",318358.690732848
"China","Female",1995,"75-79",285073.183758799
"China","Female",1995,"80-84",255267.792160174
"China","Female",1995,"85-89",228578.657785866
"China","Female",1995,"90-94",204679.965118371
"China","Female",1995,"95+",183279.963784301
"China","Female",1996,"<5",1485092.69181496
"China","Female",1996,"5-9",1333568.86379744
"China","Female",1996,"10-14",1197504.99365568
"China","Female",1996,"15-19",1075323.70375447
"China","Female",1996,"20-24",965608.556108209
"China","Female",1996,"25-29",867087.631727938
"China","Female",1996,"30-34",778618.785365558
"China","Female",1996,"35-39",699176.404714716
"China","Female",1996,"40-44",627839.52056883
"China","Female",1996,"45-49",563781.130098255
"China","Female",1996,"50-54",506258.609472196
"China","Female",1996,"55-59",454605.104679637
"China","Female",1996,"60-64",408221.800743784
"China","Female",1996,"65-69",366570.979707615
"China","Female",1996,"70-74",329169.786912334
"China","Female",1996,"75-79",295584.633301676
"China","Female",1996,"80-84",265426.168858429
"China","Female",1996,"85-89",238344.768900623
"China","Female",1996,"90-94",214026.48091037
"China","Female",1996,"95+",192189.384907274
"China","Female",1997,"<5",1475992.52077283
"China","Female",1997,"5-9",1329090.84684887
"China","Female",1997,"10-14",1196809.9121888
"China","Female",1997,"15-19",1077694.5528662
"China","Female",1997,"20-24",970434.433613099
"China","Female",1997,"25-29",873849.633402479
"China","Female",1997,"30-34",786877.66566009
"China","Female",1997,"35-39",708561.790320613
"China","Female",1997,"40-44",638040.489154294
"China","Female",1997,"45-49",574537.988586777
"China","Female",1997,"50-54",517355.725757891
"China","Female",1997,"55-59",465864.663941274
"China","Female",1997,"60-64",419498.372790176
"China","Female",1997,"65-69",377746.797288298
"China","Female",1997,"70-74",340150.646860646
"China","Female",1997,"75-79",306296.342921502
"China","Female",1997,"80-84",275811.469279733
"China","Female",1997,"85-89",248360.675353349
"China","Female",1997,"90-94",223641.9871264
"China","Female",1997,"95+",201383.485266684
"China","Female",1998,"<5",1466745.37279711
"China","Female",1998,"5-9",1324404.21759499
"China","Female",1998,"10-14",1195876.64233663
"China","Female",1998,"15-19",1079822.10014653
"China","Female",1998,"20-24",975030.138298019
"China","Female",1998,"25-29",880407.773151197
"China","Female",1998,"30-34",794968.090297259
"China","Female",1998,"35-39",717819.951008474
"China","Female",1998,"40-44",648158.697631671
"China","Female",1998,"45-49",585257.760982216
"China","Female",1998,"50-54",528461.082203304
"China","Female",1998,"55-59",477176.270050306
"China","Female",1998,"60-64",430868.422230428
"China","Female",1998,"65-69",389054.546354049
"China","Female",1998,"70-74",351298.52230806
"China","Female",1998,"75-79",317206.553508617
"China","Female",1998,"80-84",286423.059589701
"China","Female",1998,"85-89",258626.967688095
"China","Female",1998,"90-94",233528.363642772
"China","Female",1998,"95+",210865.468180568
"China","Female",1999,"<5",1457359.36610641
"China","Female",1999,"5-9",1319516.38156247
"China","Female",1999,"10-14",1194711.14791915
"China","Female",1999,"15-19",1081710.50159465
"China","Female",1999,"20-24",979397.916641299
"China","Female",1999,"25-29",886762.472683069
"China","Female",1999,"30-34",802888.866310493
"China","Female",1999,"35-39",726948.367238519
"China","Female",1999,"40-44",658190.629867801
"China","Female",1999,"45-49",595936.279341874
"China","Female",1999,"50-54",539570.198845229
"China","Female",1999,"55-59",488535.451816086
"China","Female",1999,"60-64",442327.779021034
"China","Female",1999,"65-69",400490.616118758
"China","Female",1999,"70-74",362610.582482896
"China","Female",1999,"75-79",328313.396710386
"China","Female",1999,"80-84",297260.178457687
"China","Female",1999,"85-89",269144.100064378
"China","Female",1999,"90-94",243687.354879843
"China","Female",1999,"95+",220638.412337965
"China","Female",2000,"<5",1447842.44231666
"China","Female",2000,"5-9",1314434.64945271
"China","Female",2000,"10-14",1193319.38143583
"China","Female",2000,"15-19",1083363.97454473
"China","Female",2000,"20-24",983540.131502066
"China","Female",2000,"25-29",892914.304891498
"China","Female",2000,"30-34",810638.966670565
"China","Female",2000,"35-39",735944.682132261
"China","Female",2000,"40-44",668132.914191454
"China","Female",2000,"45-49",606569.49070221
"China","Female",2000,"50-54",550678.673712681
"China","Female",2000,"55-59",499937.775193566
"China","Female",2000,"60-64",453872.268886699
"China","Female",2000,"65-69",412051.352560028
"China","Female",2000,"70-74",374083.919167426
"China","Female",2000,"75-79",339614.899235831
"China","Female",2000,"80-84",308321.940273894
"China","Female",2000,"85-89",279912.392148163
"China","Female",2000,"90-94",254120.570234167
"China","Female",2000,"95+",230705.270747558
"China","Female",2001,"<5",1438202.36627384
"China","Female",2001,"5-9",1309166.23392559
"China","Female",2001,"10-14",1191707.27864354
"China","Female",2001,"15-19",1084786.79114231
"China","Female",2001,"20-24",987459.255578498
"China","Female",2001,"25-29",898863.988195192
"China","Female",2001,"30-34",818217.526150817
"China","Female",2001,"35-39",744806.699225537
"China","Female",2001,"40-44",677982.323137122
"China","Female",2001,"45-49",617153.458695217
"China","Female",2001,"50-54",561782.186026754
"China","Female",2001,"55-59",511378.847660088
"China","Female",2001,"60-64",465497.718401676
"China","Female",2001,"65-69",423733.063713261
"China","Female",2001,"70-74",385715.551733153
"China","Female",2001,"75-79",351108.987212495
"China","Female",2001,"80-84",319607.338484164
"China","Female",2001,"85-89",290932.031173299
"China","Female",2001,"90-94",264829.484717277
"China","Female",2001,"95+",241068.869910173
"China","Female",2002,"<5",1428446.72602355
"China","Female",2002,"5-9",1303718.24657975
"China","Female",2002,"10-14",1189880.75333861
"China","Female",2002,"15-19",1085983.2719838
"China","Female",2002,"20-24",991157.864953733
"China","Female",2002,"25-29",904612.38087496
"China","Female",2002,"30-34",825623.837097295
"China","Female",2002,"35-39",753532.38004984
"China","Female",2002,"40-44",687735.772963957
"China","Female",2002,"45-49",627684.364914814
"China","Female",2002,"50-54",572876.499153928
"China","Female",2002,"55-59",522854.322374911
"China","Female",2002,"60-64",477199.959903875
"China","Female",2002,"65-69",435532.024862892
"China","Female",2002,"70-74",397502.432144756
"China","Female",2002,"75-79",362793.490583703
"China","Female",2002,"80-84",331115.249030669
"China","Female",2002,"85-89",302203.074162783
"China","Female",2002,"90-94",275815.439792619
"China","Female",2002,"95+",251731.909209561
"China","Female",2003,"<5",1418582.93291883
"China","Female",2003,"5-9",1298097.69513006
"China","Female",2003,"10-14",1187845.69234515
"China","Female",2003,"15-19",1086957.77992392
"China","Female",2003,"20-24",994638.632737354
"China","Female",2003,"25-29",910160.475416881
"China","Female",2003,"30-34",832857.34511564
"China","Female",2003,"35-39",762119.841553611
"China","Female",2003,"40-44",697390.322959877
"China","Female",2003,"45-49",638158.510040403
"China","Female",2003,"50-54",583957.463316304
"China","Female",2003,"55-59",534359.902120905
"China","Female",2003,"60-64",488974.836237342
"China","Female",2003,"65-69",447444.483623019
"China","Female",2003,"70-74",409441.449922573
"China","Female",2003,"75-79",374666.147534721
"China","Female",2003,"80-84",342844.433886834
"China","Female",2003,"85-89",313725.450299165
"China","Female",2003,"90-94",287079.644401932
"China","Female",2003,"95+",262696.960515476
"China","Female",2004,"<5",1408618.22186669
"China","Female",2004,"5-9",1292311.48078232
"China","Female",2004,"10-14",1185607.95071118
"China","Female",2004,"15-19",1087714.71405533
"China","Female",2004,"20-24",997904.322809902
"China","Female",2004,"25-29",915509.392871954
"China","Female",2004,"30-34",839917.644686303
"China","Female",2004,"35-39",770567.3533751
"China","Female",2004,"40-44",706943.174540967
"China","Female",2004,"45-49",648572.31472507
"China","Female",2004,"50-54",595021.01806269
"China","Female",2004,"55-59",545891.343028481
"China","Female",2004,"60-64",500818.205319334
"China","Female",2004,"65-69",459466.664900366
"China","Female",2004,"70-74",421529.437054025
"China","Female",2004,"75-79",386724.608936785
"China","Female",2004,"80-84",354793.544675129
"China","Female",2004,"85-89",325498.963433484
"China","Female",2004,"90-94",298623.176172178
"China","Female",2004,"95+",273966.467992709
"China","Female",2005,"<5",1398559.65171337
"China","Female",2005,"5-9",1286366.39580468
"China","Female",2005,"10-14",1183173.34711345
"China","Female",2005,"15-19",1088258.50386424
"China","Female",2005,"20-24",1000957.78367739
"China","Female",2005,"25-29",920660.377241899
"China","Female",2005,"30-34",846804.474719367
"China","Female",2005,"35-39",778873.334978262
"China","Female",2005,"40-44",716391.670156447
"China","Female",2005,"45-49",658922.320256177
"China","Female",2005,"50-54",606063.194504994
"China","Female",2005,"55-59",557444.458082394
"China","Female",2005,"60-64",512725.944528897
"China","Female",2005,"65-69",471594.775733143
"China","Female",2005,"70-74",433763.172844979
"China","Female",2005,"75-79",398966.442798362
"China","Female",2005,"80-84",366961.126356536
"China","Female",2005,"85-89",337523.294722096
"China","Female",2005,"90-94",310446.982793958
"China","Female",2005,"95+",285542.748109358
"China","Female",2006,"<5",1388414.10576742
"China","Female",2006,"5-9",1280269.1212948
"China","Female",2006,"10-14",1180547.65947151
"China","Female",2006,"15-19",1088593.60356528
"China","Female",2006,"20-24",1003801.94244232
"China","Female",2006,"25-29",925614.789900386
"China","Female",2006,"30-34",853517.714059978
"China","Female",2006,"35-39",787036.352663045
"China","Female",2006,"40-44",725733.292009474
"China","Female",2006,"45-49",669205.188996398
"China","Female",2006,"50-54",617080.117324779
"China","Female",2006,"55-59",569015.120412661
"China","Female",2006,"60-64",524693.954914489
"China","Female",2006,"65-69",483825.010000002
"China","Female",2006,"70-74",446139.388702605
"China","Female",2006,"75-79",411389.138713463
"China","Female",2006,"80-84",379345.620980847
"China","Female",2006,"85-89",349798.005380921
"China","Female",2006,"90-94",322551.883562269
"China","Female",2006,"95+",297427.989837367
"China","Female",2007,"<5",1378188.29245924
"China","Female",2007,"5-9",1274026.22514103
"China","Female",2007,"10-14",1177736.62077101
"China","Female",2007,"15-19",1088724.48661845
"China","Female",2007,"20-24",1006439.79889717
"China","Female",2007,"25-29",930374.104058488
"China","Female",2007,"30-34",860057.376955016
"China","Female",2007,"35-39",795055.116461239
"China","Female",2007,"40-44",734965.660604125
"China","Female",2007,"45-49",679417.70461343
"China","Female",2007,"50-54",628068.006555232
"China","Female",2007,"55-59",580599.266371348
"China","Female",2007,"60-64",536718.165218791
"China","Female",2007,"65-69",496153.552993951
