# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelB_00,PanelB_01,PanelB_02,PanelB_03,PanelB_04,PanelB_05,PanelB_06,PanelB_07,PanelB_08,PanelB_09,PanelB_10,PanelB_11,PanelB_12,PanelB_13,PanelB_14,PanelB_15,PanelB_16,PanelB_17,PanelB_18,PanelB_19,PanelB_20,PanelB_21,PanelB_22,PanelB_23,PanelB_24,PanelB_25,PanelB_26,PanelB_27,PanelB_28,PanelB_29
S1_C0362,4.1431,0.6931,0.0,2.0794,0.6931,1.0986,0.0,0.0,0.0,1.9459,1.0986,1.0986,0.0,1.0986,1.6094,0.0,3.9512,1.6094,0.0,3.8501,0.6931,0.0,1.9459,1.0986,0.0,1.7918,1.0986,2.1972,1.9459,0.0
S1_C0363,1.6094,0.0,0.6931,4.0775,0.0,2.9957,3.3673,0.6931,1.0986,1.0986,4.852,1.0986,0.0,0.0,3.8712,1.3863,4.6444,1.7918,0.6931,0.0,2.1972,0.0,1.7918,2.7081,1.6094,1.0986,1.3863,1.6094,1.7918,2.0794
S1_C0364,0.0,1.3863,0.0,0.0,2.7726,1.3863,0.0,1.6094,1.6094,1.9459,1.3863,1.3863,0.0,0.6931,0.0,1.6094,0.6931,0.0,1.7918,1.0986,1.7918,0.6931,1.6094,0.0,1.0986,1.3863,1.6094,1.6094,1.3863,2.3026
S1_C0365,3.6889,0.0,0.0,1.0986,4.0431,0.0,0.6931,0.6931,0.0,2.5649,2.7081,1.3863,0.0,2.1972,0.0,0.0,2.1972,0.0,3.5264,2.7726,0.0,3.2581,1.7918,0.6931,0.0,2.3026,1.3863,0.6931,1.0986,0.0
S1_C0366,0.0,3.091,1.9459,0.6931,3.2189,2.3026,0.0,1.6094,1.7918,0.0,0.0,1.3863,2.3979,1.3863,1.0986,3.2189,1.0986,0.0,1.3863,1.0986,1.6094,0.0,1.6094,1.3863,0.6931,0.6931,1.7918,1.3863,1.0986,2.1972
S1_C0367,0.0,3.3322,1.6094,0.0,4.2627,0.0,2.3026,1.6094,1.6094,0.6931,0.6931,1.0986,2.8904,0.6931,1.3863,2.3979,0.0,0.6931,1.7918,0.6931,2.8904,0.6931,1.0986,0.0,1.0986,1.3863,2.4849,1.0986,0.6931,2.8904
S1_C0368,0.6931,0.0,0.0,0.6931,0.0,0.0,4.2905,1.0986,0.0,1.9459,1.7918,1.3863,1.3863,1.6094,0.6931,0.6931,0.6931,0.6931,0.6931,0.0,1.6094,2.9957,1.3863,0.6931,1.0986,2.3979,2.1972,0.0,0.6931,0.6931
S1_C0369,3.6636,0.0,4.1271,1.7918,0.0,2.4849,2.6391,1.9459,0.0,0.6931,2.9444,0.6931,2.4849,2.1972,4.5218,1.9459,2.0794,1.7918,0.0,1.0986,3.091,0.6931,1.0986,2.1972,2.3026,0.6931,0.6931,0.0,1.0986,1.6094
S1_C0370,0.6931,1.6094,2.6391,0.0,1.6094,1.0986,3.2189,2.0794,1.0986,1.0986,1.0986,0.6931,3.2958,1.3863,1.3863,1.0986,0.0,0.0,0.6931,0.0,4.0254,1.3863,1.3863,1.9459,1.7918,2.0794,1.7918,0.6931,0.6931,2.0794
S1_C0371,4.7449,0.0,0.6931,2.8904,3.5835,0.0,0.6931,1.0986,0.0,1.3863,1.3863,0.6931,0.0,2.0794,0.0,1.0986,2.4849,2.0794,2.9444,4.4998,0.0,3.1355,1.3863,0.6931,1.0986,2.0794,0.6931,0.6931,1.6094,0.0
S1_C0372,0.0,0.6931,2.3979,0.0,2.4849,0.0,4.2767,0.0,0.6931,0.6931,0.0,1.6094,3.0445,1.0986,1.0986,0.6931,0.0,0.0,0.6931,0.0,1.6094,2.7081,1.0986,0.0,1.9459,0.6931,2.6391,1.0986,0.0,1.7918
S1_C0373,1.0986,0.0,0.6931,1.7918,0.0,1.6094,1.3863,0.6931,1.7918,1.0986,1.6094,1.7918,0.0,0.0,3.1355,1.3863,2.1972,1.9459,0.0,0.6931,0.0,0.0,1.0986,1.6094,0.6931,1.3863,1.6094,1.3863,0.0,2.0794
S1_C0374,0.6931,2.3979,0.0,0.0,3.4012,1.6094,1.6094,1.0986,1.7918,0.6931,1.7918,0.6931,0.6931,1.0986,0.0,2.4849,0.6931,1.0986,2.0794,1.3863,1.3863,0.0,1.3863,1.6094,1.0986,1.0986,0.6931,2.0794,0.0,1.6094
S1_C0375,0.6931,3.2189,3.0445,0.0,3.4965,2.7726,1.0986,1.7918,1.3863,0.6931,0.0,2.0794,3.091,1.0986,0.0,3.091,0.6931,1.0986,1.6094,1.0986,1.3863,0.6931,2.0794,1.3863,1.6094,0.6931,1.3863,1.3863,0.0,2.5649
S1_C0376,0.0,0.0,0.0,2.0794,0.0,0.0,2.4849,2.0794,0.6931,2.4849,4.2195,0.6931,0.0,0.6931,0.0,0.0,4.3041,0.6931,1.6094,0.6931,0.0,0.6931,2.3026,0.6931,0.6931,1.0986,0.0,2.7081,0.0,0.0
S1_C0377,0.0,0.6931,0.0,0.0,2.3026,1.3863,0.6931,1.0986,2.1972,2.4849,1.6094,1.0986,1.0986,1.7918,0.0,0.0,0.0,0.0,2.3026,1.3863,2.7726,0.0,1.0986,1.0986,0.0,1.3863,1.3863,2.1972,0.6931,1.7918
S1_C0378,3.2958,1.0986,2.1972,0.6931,1.6094,1.3863,2.9444,1.3863,1.0986,2.3026,2.1972,1.0986,2.0794,2.1972,2.3979,1.6094,1.0986,1.0986,1.0986,1.3863,2.3979,2.4849,1.0986,1.6094,1.6094,1.0986,0.0,0.6931,1.3863,0.6931
S1_C0379,0.0,0.0,2.0794,0.6931,0.6931,0.0,4.4543,1.6094,0.6931,1.3863,0.6931,1.3863,1.3863,0.6931,0.0,0.6931,0.0,0.6931,1.0986,0.0,1.0986,2.3026,1.0986,1.0986,1.7918,2.3026,2.0794,0.6931,0.0,0.6931
S1_C0380,2.0794,4.6347,1.3863,4.2767,1.7918,1.7918,0.0,1.0986,1.9459,1.7918,0.6931,1.0986,0.0,1.3863,0.0,1.6094,0.6931,2.6391,0.6931,3.2189,1.0986,0.6931,0.6931,0.0,1.3863,1.3863,0.6931,1.6094,2.8332,1.3863
S1_C0381,1.6094,1.3863,0.0,0.0,2.8904,1.0986,0.6931,0.0,0.0,1.6094,1.3863,1.3863,0.0,1.0986,1.0986,0.6931,1.0986,0.6931,2.5649,2.7081,1.0986,2.7081,1.3863,0.0,0.0,1.7918,1.9459,0.6931,1.7918,1.3863
S1_C0382,1.6094,1.6094,2.3979,1.0986,2.4849,1.9459,0.0,1.0986,1.3863,0.0,0.6931,1.0986,0.6931,0.6931,0.0,2.7081,0.0,1.0986,1.3863,0.6931,1.0986,0.6931,2.1972,1.7918,0.6931,1.0986,1.6094,0.6931,0.0,2.1972
S1_C0383,3.7612,0.0,3.5835,1.7918,0.0,2.6391,3.7136,1.9459,0.6931,1.7918,3.1781,1.6094,3.1355,2.4849,4.5747,1.0986,2.8904,2.3979,0.0,0.6931,3.1781,2.0794,0.6931,1.7918,2.5649,1.3863,0.6931,0.0,0.6931,1.3863
S1_C0384,0.6931,5.0689,1.7918,0.6931,2.8904,3.1781,1.0986,0.6931,2.3026,0.6931,0.0,0.6931,2.8904,0.6931,1.0986,1.9459,1.0986,2.9444,2.8332,4.3438,0.6931,1.6094,2.1972,0.0,0.6931,1.0986,0.6931,1.6094,2.1972,0.6931
S1_C0385,1.3863,4.1109,0.0,2.9957,2.5649,2.1972,0.0,1.3863,1.3863,1.0986,0.0,1.3863,1.0986,0.0,0.0,1.6094,0.0,3.0445,2.0794,3.5264,0.0,2.3979,0.6931,1.0986,1.0986,1.6094,0.6931,1.7918,2.5649,0.0
S1_C0386,0.0,1.6094,1.3863,0.6931,2.1972,1.0986,0.0,0.6931,0.6931,1.0986,1.3863,0.0,1.0986,1.0986,0.0,2.3026,0.0,0.0,0.6931,0.0,0.6931,1.0986,0.6931,1.0986,1.0986,0.0,2.1972,1.3863,0.0,2.1972
S1_C0387,4.4886,1.3863,2.3026,4.8363,1.6094,0.6931,0.0,0.6931,0.0,1.7918,0.0,1.7918,0.6931,1.0986,0.0,0.6931,2.8332,1.9459,1.6094,4.4886,0.0,1.9459,1.3863,0.6931,0.6931,1.3863,0.0,0.0,2.3979,0.0
S1_C0388,1.0986,1.0986,1.7918,0.6931,2.3026,1.3863,0.0,0.0,0.0,0.0,0.6931,1.6094,0.6931,0.6931,0.0,2.3026,1.0986,0.6931,1.6094,1.0986,0.0,0.0,2.0794,0.6931,1.0986,1.0986,1.3863,2.1972,0.6931,1.7918
S1_C0389,0.0,0.0,0.6931,1.0986,1.7918,0.0,3.7612,1.0986,0.0,1.0986,0.6931,0.6931,1.0986,1.6094,1.7918,1.0986,0.0,1.0986,1.0986,1.3863,1.6094,2.3026,1.3863,1.0986,0.6931,1.9459,1.9459,0.6931,0.0,0.6931
S1_C0390,0.0,3.434,2.3026,0.0,4.0431,1.3863,2.3979,1.7918,1.7918,0.6931,0.0,2.0794,3.434,1.6094,0.0,2.0794,0.0,0.0,1.6094,1.0986,2.3026,1.7918,1.7918,0.6931,1.6094,1.3863,2.0794,1.3863,0.0,2.8332
S1_C0391,2.5649,0.0,0.0,2.0794,0.0,0.6931,0.0,1.0986,1.0986,1.6094,1.6094,1.0986,0.0,0.0,2.0794,0.6931,3.9703,1.3863,0.6931,1.7918,0.0,0.0,2.1972,1.3863,0.6931,1.9459,1.6094,2.6391,2.1972,1.3863
S1_C0392,5.2149,1.7918,1.9459,4.0604,0.6931,0.6931,0.0,1.0986,0.0,1.3863,0.6931,0.6931,0.6931,0.6931,1.0986,0.0,3.4012,2.3979,2.1972,5.2627,0.0,1.3863,0.6931,1.3863,1.7918,1.7918,0.0,1.0986,2.6391,0.0
S1_C0393,2.3026,1.6094,1.6094,0.0,1.3863,1.0986,2.8904,1.6094,1.7918,2.0794,0.0,0.0,2.6391,1.3863,3.0445,1.0986,0.6931,0.6931,0.0,1.6094,3.7842,1.3863,1.0986,1.9459,2.0794,1.7918,1.7918,0.6931,0.6931,1.6094
S1_C0394,2.3026,0.0,2.1972,4.6634,0.0,3.7377,3.8067,1.3863,1.6094,1.0986,4.7791,0.0,0.6931,1.7918,5.2149,1.6094,4.0775,1.3863,0.0,0.0,2.1972,0.0,1.0986,2.9444,2.5649,0.6931,1.0986,1.0986,0.6931,1.7918
S1_C0395,0.6931,2.3026,2.0794,0.0,2.5649,1.3863,3.434,2.1972,1.7918,1.7918,1.0986,1.0986,3.1781,1.3863,1.9459,0.6931,0.0,0.6931,1.3863,1.0986,4.0254,0.0,0.0,0.0,1.6094,1.6094,2.0794,1.6094,0.6931,1.9459
S1_C0396,0.0,3.1781,2.9444,0.0,3.6636,0.0,3.2958,1.6094,1.3863,0.6931,0.0,1.0986,3.8067,1.3863,0.6931,1.7918,0.0,0.0,1.9459,0.0,3.091,1.0986,1.7918,0.0,0.6931,1.3863,1.7918,0.6931,0.0,2.3979
S1_C0397,0.0,1.0986,3.2189,0.0,0.0,0.0,4.8203,1.9459,1.7918,0.6931,1.0986,1.0986,3.4012,0.6931,2.6391,0.6931,0.0,1.6094,0.6931,1.0986,2.6391,1.0986,0.0,1.6094,2.3026,1.9459,1.7918,0.6931,1.0986,2.0794
S1_C0398,3.091,0.6931,3.3673,2.1972,0.6931,1.6094,2.1972,1.9459,1.0986,1.3863,2.0794,1.9459,2.3979,1.9459,4.0943,1.0986,2.0794,1.3863,0.0,0.0,2.3979,1.9459,1.3863,2.1972,2.1972,2.0794,1.3863,1.0986,1.6094,1.0986
S1_C0399,0.0,3.091,2.0794,0.0,3.3673,0.0,2.9444,1.3863,2.3979,1.6094,0.0,1.7918,3.3322,1.3863,1.6094,0.6931,0.0,0.6931,2.1972,1.6094,3.434,1.0986,2.0794,1.3863,0.6931,1.6094,2.1972,0.6931,1.3863,2.8904
S1_C0400,1.9459,3.6376,1.0986,4.5326,1.9459,1.6094,0.0,1.9459,0.6931,2.0794,0.0,1.3863,0.6931,1.3863,0.0,2.0794,1.6094,3.0445,2.1972,3.7377,0.6931,2.1972,1.6094,0.6931,2.0794,1.3863,0.0,0.6931,2.9957,0.0
S1_C0401,0.0,2.1972,1.0986,0.0,3.9703,1.6094,0.0,2.0794,1.9459,1.6094,0.0,0.6931,1.6094,1.6094,0.6931,1.6094,0.0,1.0986,1.6094,0.6931,3.091,0.6931,1.6094,1.3863,0.6931,0.6931,1.3863,1.7918,0.0,2.7726
S1_C0402,0.0,0.0,0.0,2.1972,0.0,0.0,5.2883,1.6094,0.0,2.3026,3.0445,1.7918,0.6931,1.6094,3.6109,0.6931,2.5649,0.6931,0.0,0.0,1.3863,1.3863,0.6931,2.3979,2.3026,1.3863,1.3863,0.0,1.0986,0.0
S1_C0403,1.3863,5.3753,3.6889,2.0794,4.3307,4.0604,0.6931,0.6931,2.3026,0.0,0.0,1.7918,4.9127,2.6391,1.7918,2.6391,0.0,1.9459,2.1972,3.0445,2.9444,1.6094,0.6931,1.3863,2.8332,1.0986,0.0,0.6931,2.9444,3.4965
S1_C0404,2.3026,0.0,0.6931,1.0986,2.7726,0.0,1.7918,1.0986,0.0,2.4849,2.0794,1.0986,0.0,1.6094,0.6931,0.0,0.0,1.0986,3.0445,2.0794,0.0,2.5649,1.7918,1.0986,0.6931,1.9459,0.0,0.6931,0.0,0.0
S1_C0405,2.8904,0.0,0.6931,0.0,3.3322,0.0,1.3863,1.0986,0.0,2.1972,2.0794,1.0986,0.0,2.4849,0.0,0.0,2.0794,1.6094,3.091,2.6391,0.6931,2.4849,1.7918,1.0986,1.0986,1.7918,1.9459,0.6931,0.6931,0.0
S1_C0406,2.6391,2.1972,1.6094,0.6931,0.0,1.3863,0.6931,0.0,1.9459,0.0,0.0,1.3863,1.0986,0.6931,2.7081,1.6094,1.0986,0.0,0.0,2.8332,1.3863,0.0,1.0986,1.7918,0.6931,1.0986,2.4849,2.4849,1.9459,3.7377
S1_C0407,0.0,0.0,1.3863,0.0,1.0986,0.0,4.5643,1.3863,0.6931,1.7918,0.0,0.0,1.6094,2.3026,0.6931,0.6931,0.0,0.6931,0.6931,0.6931,0.6931,2.6391,0.6931,0.6931,0.6931,0.6931,2.1972,1.0986,0.0,0.6931
S1_C0408,2.1972,0.6931,1.0986,0.0,0.0,1.3863,0.0,0.6931,0.0,0.0,0.0,1.0986,0.6931,0.0,2.5649,1.6094,1.9459,2.0794,0.0,3.091,1.0986,0.0,1.9459,0.6931,0.0,0.6931,1.7918,2.5649,1.9459,2.0794
S1_C0409,1.6094,1.7918,2.0794,1.0986,2.7726,0.6931,0.0,0.6931,1.0986,0.0,1.0986,0.6931,1.6094,1.6094,0.0,1.9459,0.0,0.6931,1.7918,1.0986,1.6094,0.6931,1.3863,1.0986,0.6931,1.0986,1.7918,1.7918,1.0986,1.7918
S1_C0410,1.9459,0.0,0.0,3.0445,0.0,3.2581,2.3979,1.3863,2.3026,1.0986,4.1744,0.6931,0.0,1.0986,1.7918,1.6094,3.6376,1.6094,0.6931,0.0,1.3863,0.6931,1.3863,2.0794,1.0986,0.6931,0.6931,2.4849,0.0,1.6094
S1_C0411,1.3863,4.6052,1.6094,0.0,2.9444,2.8904,0.6931,1.0986,1.9459,0.6931,1.0986,1.0986,2.5649,1.6094,1.0986,1.6094,0.0,2.1972,2.0794,3.5553,1.3863,0.6931,1.7918,0.6931,0.6931,0.6931,1.6094,1.9459,1.6094,1.6094
S1_C0412,0.6931,3.2958,2.9444,0.6931,3.0445,0.6931,0.0,1.0986,1.3863,0.0,1.0986,1.9459,2.1972,0.6931,0.0,2.3979,0.0,0.6931,1.6094,1.6094,1.0986,0.6931,0.6931,0.6931,0.6931,1.3863,0.6931,1.6094,1.6094,2.6391
S1_C0413,3.5835,0.6931,0.6931,1.3863,3.5264,0.0,1.0986,0.0,1.0986,1.7918,2.0794,1.3863,0.0,1.7918,1.0986,0.0,2.0794,0.6931,3.2189,3.3322,0.0,2.8332,1.7918,0.6931,0.0,1.6094,1.6094,0.6931,1.3863,0.0
S1_C0414,0.0,0.0,0.0,1.3863,0.0,1.6094,1.0986,1.7918,1.6094,1.0986,2.1972,1.0986,0.6931,0.0,3.5264,0.0,3.1355,2.3979,0.0,1.0986,0.0,0.0,1.3863,1.3863,0.0,0.6931,0.6931,2.1972,0.6931,1.3863
S1_C0415,4.1109,2.7081,2.3026,3.0445,1.0986,0.6931,0.0,1.0986,1.0986,1.7918,1.0986,1.6094,1.3863,1.6094,0.0,1.0986,2.0794,1.3863,1.3863,4.2485,0.0,1.3863,0.6931,0.6931,1.6094,2.1972,0.0,1.3863,2.8904,0.6931
S1_C0416,1.0986,4.6728,1.0986,0.0,2.8904,3.2958,0.0,1.3863,2.0794,0.6931,0.0,2.0794,2.1972,0.6931,1.7918,1.9459,1.9459,3.2581,2.9957,3.7842,0.6931,1.3863,1.0986,0.6931,1.3863,1.0986,1.0986,1.6094,2.1972,1.3863
S1_C0417,1.6094,3.8712,0.6931,1.6094,2.7081,2.0794,0.0,0.6931,1.6094,0.6931,0.0,1.7918,1.9459,1.6094,1.3863,1.9459,1.6094,2.5649,2.1972,3.7842,0.0,1.3863,2.3979,0.0,1.3863,1.6094,0.0,0.6931,2.0794,0.6931
S1_C0418,0.0,2.3979,0.6931,0.0,2.9444,0.6931,0.0,1.0986,1.7918,1.6094,1.0986,1.0986,0.0,0.6931,0.6931,1.7918,0.0,0.0,2.0794,1.0986,1.9459,0.0,1.6094,1.3863,0.0,1.9459,1.7918,1.7918,1.0986,2.0794
S1_C0419,0.0,5.3033,4.4308,0.6931,2.4849,2.8332,0.0,1.3863,2.3979,0.0,0.0,1.3863,5.1874,2.5649,0.6931,3.0445,0.6931,1.3863,1.3863,1.9459,2.8904,1.7918,0.6931,1.0986,2.7081,0.0,1.7918,0.0,3.1781,3.3673
S1_C0420,0.6931,4.3175,1.0986,1.0986,2.6391,2.5649,0.0,1.3863,2.0794,1.0986,0.0,0.6931,2.1972,0.6931,1.0986,2.4849,0.6931,2.6391,1.7918,3.4965,1.7918,1.6094,0.6931,0.0,1.3863,1.0986,1.3863,1.6094,1.7918,0.6931
S1_C0421,3.912,0.0,0.0,1.3863,3.7842,0.0,1.0986,1.6094,0.0,2.7726,2.4849,0.6931,0.6931,1.9459,0.0,0.0,2.7726,0.0,3.7377,2.7081,0.0,3.4657,1.3863,1.0986,0.0,2.4849,1.6094,0.6931,0.0,0.6931
S1_C0422,2.0794,1.6094,1.0986,0.0,2.3026,1.0986,2.0794,1.6094,1.0986,2.4849,1.3863,1.9459,1.7918,2.0794,2.3026,1.0986,0.6931,0.6931,1.6094,1.7918,3.6109,1.3863,1.3863,1.3863,1.3863,2.3026,1.3863,1.0986,0.0,2.1972
S1_C0423,3.9703,0.0,0.0,1.7918,3.9512,0.0,0.0,0.6931,0.0,1.7918,1.3863,1.3863,0.0,1.7918,0.0,1.0986,1.9459,0.6931,3.3322,3.7136,0.0,2.9444,1.3863,0.0,0.6931,2.3026,0.6931,0.6931,0.0,0.0
S1_C0424,0.0,0.0,0.0,0.0,0.0,1.6094,1.6094,0.0,1.3863,0.6931,1.0986,1.0986,0.0,1.0986,3.0445,0.6931,1.3863,0.6931,0.0,1.3863,1.0986,0.0,1.6094,1.7918,1.0986,0.6931,1.6094,1.9459,1.0986,2.3026
S1_C0425,2.1972,0.0,0.6931,0.6931,3.2189,0.6931,0.0,0.0,0.0,1.3863,1.0986,0.6931,0.0,1.6094,1.3863,1.0986,0.6931,0.6931,3.1355,2.9444,0.0,2.3979,1.3863,0.0,0.6931,1.9459,1.0986,1.0986,0.0,0.6931
S1_C0426,3.8501,0.6931,3.1355,1.0986,0.0,1.6094,2.7726,1.7918,0.0,2.0794,2.1972,1.3863,2.1972,2.1972,3.6109,0.0,2.7726,1.6094,0.6931,1.6094,2.5649,2.5649,1.3863,1.3863,2.0794,1.0986,1.7918,0.6931,1.3863,0.6931
S1_C0427,1.3863,0.0,1.7918,3.9703,0.0,3.4965,3.434,1.6094,1.7918,0.6931,4.5326,1.0986,0.0,1.3863,4.2195,1.6094,3.8501,0.0,0.0,0.0,2.3026,0.0,1.7918,2.3979,1.6094,1.0986,1.6094,1.3863,1.3863,2.0794
S1_C0428,3.8501,0.6931,4.2047,1.7918,0.0,2.4849,4.1897,2.4849,1.6094,1.9459,3.091,1.6094,3.091,1.0986,5.1818,1.0986,2.8332,2.1972,0.0,0.0,3.5553,1.7918,0.6931,1.9459,2.8332,1.3863,1.3863,0.6931,1.6094,1.7918
S1_C0429,0.0,0.0,0.0,1.3863,0.0,1.6094,1.0986,1.6094,1.7918,1.6094,2.1972,1.0986,0.6931,0.6931,2.7081,1.0986,2.7081,0.6931,0.6931,0.0,0.6931,0.0,1.9459,0.0,0.0,1.6094,1.3863,2.5649,0.6931,1.3863
S1_C0430,1.3863,2.0794,2.3979,0.0,1.6094,1.6094,3.434,1.9459,1.0986,1.3863,0.0,1.3863,3.2189,1.0986,2.1972,1.0986,0.0,1.0986,0.6931,1.7918,4.1271,0.6931,1.0986,1.9459,1.7918,1.9459,2.0794,1.0986,0.6931,2.6391
S1_C0431,3.0445,0.0,0.6931,1.0986,3.091,0.0,1.7918,0.0,0.0,2.6391,1.3863,0.6931,0.0,1.3863,1.0986,0.6931,1.9459,0.0,2.9444,2.6391,1.3863,3.0445,1.9459,0.6931,0.0,2.1972,2.3026,0.0,0.6931,0.0
S1_C0432,4.9767,2.1972,1.6094,4.4998,1.7918,0.0,0.0,1.3863,1.0986,1.3863,1.0986,1.0986,0.6931,0.6931,0.0,0.0,2.5649,2.8904,1.6094,4.9127,0.0,1.9459,0.0,1.0986,1.0986,2.1972,0.6931,1.0986,2.6391,0.6931
S1_C0433,0.6931,2.0794,0.0,0.6931,3.091,1.0986,1.3863,1.6094,1.6094,2.0794,0.6931,1.9459,1.6094,1.6094,0.6931,1.0986,0.6931,0.0,2.1972,2.0794,3.3322,0.0,0.6931,0.6931,0.0,2.0794,1.6094,1.3863,0.0,2.1972
S1_C0434,2.9957,0.0,3.7136,4.1431,0.0,2.7081,4.7707,1.3863,1.3863,1.6094,4.382,1.7918,2.5649,2.0794,5.3423,1.0986,3.7377,1.3863,0.0,0.0,2.7081,0.0,0.0,3.1781,3.2581,1.0986,0.0,0.6931,1.7918,1.7918
S1_C0435,1.6094,5.2364,1.9459,1.0986,3.0445,2.8904,0.0,1.7918,1.3863,1.6094,0.0,1.3863,2.8904,1.0986,2.0794,1.3863,1.0986,3.2189,2.0794,4.3694,1.3863,1.3863,1.7918,0.0,0.6931,1.0986,1.3863,2.3026,2.0794,1.7918
S1_C0436,2.1972,0.0,3.5264,2.7081,0.0,2.3026,5.0626,1.3863,1.3863,2.0794,3.7377,1.7918,2.6391,2.3979,5.4424,1.0986,3.4012,1.3863,0.0,0.0,3.2581,0.6931,0.6931,2.7726,3.091,1.9459,1.9459,0.6931,1.0986,1.0986
S1_C0437,5.247,2.0794,1.9459,2.8332,0.6931,0.6931,0.0,0.6931,0.0,1.0986,0.6931,1.0986,0.0,1.0986,0.0,0.6931,3.2958,2.3026,1.3863,5.193,0.6931,1.9459,0.6931,1.0986,1.7918,1.6094,1.6094,1.0986,2.4849,0.0
S1_C0438,0.0,1.0986,1.9459,0.6931,2.7726,1.6094,4.0431,1.7918,1.3863,0.0,1.3863,0.6931,2.6391,1.3863,0.6931,1.6094,0.0,1.0986,1.6094,0.6931,1.7918,2.8332,1.0986,0.6931,1.7918,0.0,1.0986,1.0986,0.0,2.3026
S1_C0439,4.6052,0.0,0.0,2.1972,3.4965,0.0,0.6931,1.0986,0.0,3.3322,2.9444,0.0,0.0,1.7918,0.0,0.0,3.2581,0.6931,3.6889,3.2958,0.0,3.4657,2.0794,0.0,0.0,2.6391,1.3863,0.6931,0.6931,0.0
S1_C0440,1.3863,1.6094,0.0,0.0,2.6391,0.6931,2.3979,1.7918,1.0986,2.9444,1.3863,1.9459,1.0986,1.7918,2.3026,0.0,1.3863,0.0,1.9459,1.3863,3.5264,0.6931,1.3863,0.0,1.0986,2.1972,1.7918,1.7918,0.6931,1.7918
S1_C0441,0.6931,0.0,1.0986,4.2341,0.0,3.2581,3.6376,1.0986,1.9459,1.7918,4.7707,1.3863,1.0986,1.7918,4.5747,1.3863,4.3307,2.0794,0.6931,0.0,2.7081,0.6931,0.0,2.7726,2.0794,0.0,1.6094,1.3863,1.3863,1.9459
S1_C0442,0.0,0.0,0.0,1.9459,0.0,0.0,2.6391,1.6094,0.0,3.091,3.9703,1.0986,0.0,0.0,1.3863,0.0,4.0431,0.0,2.0794,0.0,0.0,1.6094,1.9459,2.1972,0.0,2.0794,0.0,1.7918,1.0986,0.6931
S1_C0443,1.0986,5.124,0.6931,2.0794,3.091,2.6391,0.0,1.3863,1.0986,3.091,0.0,1.0986,0.6931,1.7918,0.0,1.7918,0.6931,0.6931,1.6094,2.0794,1.0986,0.0,1.0986,0.6931,0.6931,1.3863,0.0,1.0986,2.1972,1.9459
S1_C0444,0.0,0.0,0.0,2.4849,0.0,0.6931,1.6094,1.0986,1.7918,2.3026,4.2047,1.3863,0.0,0.0,1.3863,0.6931,4.5951,1.6094,1.3863,0.0,0.0,0.6931,2.1972,1.0986,0.6931,1.3863,0.6931,2.8332,0.0,0.6931
S1_C0445,1.0986,4.0254,3.5264,1.7918,2.9957,2.4849,0.6931,1.6094,1.3863,0.0,0.0,1.6094,3.5264,1.6094,0.6931,3.4657,0.0,0.6931,1.0986,1.6094,0.6931,1.6094,2.3026,0.6931,0.6931,0.0,1.9459,1.0986,1.7918,2.7726
S1_C0446,2.0794,5.3181,2.8332,1.3863,4.2627,3.7136,0.0,1.0986,1.7918,1.0986,0.0,1.6094,3.7842,2.0794,2.3026,2.1972,0.0,2.4849,1.6094,4.0254,2.7726,0.6931,1.3863,0.6931,1.7918,0.6931,1.3863,1.7918,2.4849,2.3979
S1_C0447,0.6931,5.3279,3.8501,3.1781,3.2958,3.8286,0.0,1.3863,1.9459,1.0986,0.0,2.3979,5.0304,2.4849,0.0,3.0445,0.0,2.7726,1.9459,1.6094,2.3979,1.7918,1.6094,1.7918,2.9444,0.0,1.6094,1.0986,3.2958,2.9444
S1_C0448,0.0,0.0,0.0,1.6094,0.0,0.6931,3.2581,1.7918,1.6094,2.6391,4.1589,0.0,0.0,0.0,0.0,0.0,4.3694,1.0986,1.0986,0.0,0.0,0.6931,1.6094,1.6094,0.0,2.0794,1.3863,1.9459,0.0,0.0
S1_C0449,0.6931,1.6094,1.7918,1.3863,3.2189,2.4849,0.0,1.3863,1.6094,0.0,1.7918,1.3863,1.0986,0.0,0.0,2.4849,1.0986,0.0,2.1972,0.0,1.0986,0.6931,2.3979,1.3863,1.3863,0.0,0.0,1.6094,1.3863,1.7918
S1_C0450,0.0,3.5264,3.4965,0.6931,3.2189,2.7081,1.0986,1.0986,1.6094,0.0,1.0986,0.6931,3.1781,1.0986,0.0,3.434,0.0,1.0986,0.6931,1.0986,0.0,1.3863,1.6094,0.6931,1.6094,0.0,0.6931,1.6094,0.6931,2.1972
S1_C0451,0.0,0.6931,2.3026,0.0,0.0,0.0,4.5747,1.6094,1.3863,1.7918,0.0,0.6931,1.0986,2.3979,1.6094,0.0,0.6931,0.0,0.6931,0.6931,1.3863,1.7918,1.0986,1.6094,0.6931,1.0986,2.3026,0.0,0.6931,0.6931
S1_C0452,0.0,2.7726,2.3979,1.0986,3.091,1.3863,2.6391,0.6931,1.3863,0.6931,0.6931,0.6931,2.7726,1.7918,1.0986,1.3863,0.0,1.6094,1.6094,0.6931,1.3863,1.7918,1.6094,1.0986,0.6931,0.6931,1.0986,1.6094,0.6931,2.1972
