# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,HE000,HE001,HE002,HE003,HE004,HE005,HE006,HE007,HE008,HE009,HE010,HE011,HE012,HE013,HE014,HE015,HE016,HE017,HE018,HE019,HE020,HE021,HE022,HE023,HE024,HE025,HE026,HE027,HE028,HE029,HE030,HE031,HE032,HE033,HE034,HE035,HE036,HE037,HE038,HE039,HE040,HE041,HE042,HE043,HE044,HE045,HE046,HE047,HE048,HE049,HE050,HE051,HE052,HE053,HE054,HE055,HE056,HE057,HE058,HE059,HE060,HE061,HE062,HE063
S1_C0038,-2.3255,-2.9932,-2.7189,1.9307,1.9362,3.8278,3.5444,2.182,2.5063,4.3297,-4.5914,4.3698,-2.9997,0.0503,-3.9565,0.5739,1.3182,-2.1497,-6.0151,-1.71,-1.3165,5.2415,-2.5031,-1.2648,-0.164,-0.9322,1.4147,-5.2179,1.8283,-0.2123,-9.2834,-8.5964,2.5618,3.7748,-1.7554,2.088,3.007,-0.8574,1.5184,-0.6644,3.3129,3.3017,7.025,1.9795,1.903,1.3309,3.0134,1.9674,-3.3512,8.0503,-5.7984,-1.5765,1.539,-2.3658,-1.1117,-1.7142,-0.9064,3.9442,-4.8494,2.7967,-0.8908,-1.1415,-4.9783,-6.233
S1_C0039,1.9445,-1.2411,-0.197,0.0895,1.9077,-0.1697,0.6942,-0.7613,-3.6417,-0.6897,-1.7181,2.1261,-4.0929,-3.0332,-2.7073,-0.2726,0.4259,-0.9228,-0.7459,1.1525,-1.0835,-1.1672,-5.0564,-1.5218,-1.0706,-1.0891,-0.3281,3.6222,-0.8455,-0.4068,-8.4128,0.8921,-0.4757,1.346,1.5334,0.2353,-2.0724,-3.1169,-0.1566,0.5669,-3.1236,3.8208,-0.9514,1.2656,3.2347,-2.6381,2.2618,-4.1364,-0.5278,1.8088,-3.0327,-1.0243,0.9616,2.0191,-5.5785,-1.6764,4.0564,-0.0069,-0.3698,4.4512,2.0551,-1.6705,-0.2832,1.5217
S1_C0040,1.1421,0.6988,-0.7982,0.5764,-1.034,-2.6462,1.056,0.2186,1.5872,-0.6289,3.8709,-1.2493,5.012,5.3551,-1.5071,-2.8332,-0.3012,-1.099,3.0893,-5.3207,2.1825,-3.7811,7.2671,-1.3802,1.6596,-3.3976,2.8273,1.5245,5.0817,3.1973,8.1885,1.4349,-0.2079,-4.1492,0.5999,0.1291,0.9865,2.071,-0.9964,-1.6414,-4.1785,0.2766,2.6828,-1.6973,-2.7731,5.7485,-8.2802,1.815,-2.8072,-2.9253,2.1154,-0.6995,-0.5753,-1.492,2.5108,1.4071,-6.9458,-0.0991,-1.9889,-1.7494,-3.2174,1.807,-0.7423,-0.9785
S1_C0041,-0.8842,1.9295,6.0493,-4.6209,1.1575,5.2315,-3.104,-0.4845,3.5924,0.348,3.1697,-0.807,6.4697,4.1886,2.033,1.0139,0.0304,8.5878,0.3935,0.5019,3.3603,5.6408,7.8204,-2.9179,-3.4184,6.4145,-1.0428,-7.0372,2.2964,0.0218,12.0287,-2.4754,7.9438,-3.6252,-2.2257,0.5637,4.3278,0.6756,2.4745,-3.586,7.0001,-2.4311,-1.5084,-3.0942,-7.4061,-2.0114,-3.465,6.2216,-2.0033,-2.6633,0.2922,5.9896,-0.8712,-4.705,9.5869,3.2383,-6.367,-3.4192,-0.5384,-4.4398,-0.1377,2.521,-3.1998,0.9012
S1_C0042,0.9699,-0.824,4.5795,-3.4178,2.5916,0.6522,-1.5545,0.4012,1.8035,0.9959,2.2129,-0.2952,-2.7227,2.1727,-1.2303,2.6447,0.172,-1.1136,-2.6589,-1.9545,2.0018,0.6993,2.5054,-3.391,-0.8447,2.4781,1.0425,-4.0027,-1.6363,3.8209,4.0581,-1.2662,2.5216,-2.6987,-5.2469,-0.3739,3.3627,1.1102,1.5139,-0.4575,-0.5847,-4.212,1.4061,1.6568,0.2613,2.5204,2.149,4.2538,-1.945,-1.2919,-1.2966,1.6253,-0.5865,-0.999,2.6455,-2.4798,0.0194,-0.2129,-0.654,-1.6845,0.033,0.1825,-2.6747,-0.9947
S1_C0043,2.7275,1.8814,-0.2303,-3.9869,-2.5774,2.6381,1.7568,0.2852,1.538,0.1682,3.849,0.5903,6.6008,3.971,-3.2169,-3.2289,0.2635,2.2669,1.5921,-2.7452,3.2082,-1.0131,8.908,-1.6492,1.309,0.4991,2.3044,-5.2006,6.5558,1.3435,9.6497,-1.4143,1.7062,-3.9252,1.7034,1.7164,2.3454,1.6005,1.7741,1.1201,0.4203,-0.1759,4.8198,-3.9165,-3.9421,4.6504,-5.1161,9.9156,-0.7654,1.0844,1.6691,3.0006,-1.3809,-4.9136,6.0865,1.3136,-8.4695,0.113,-3.7094,-0.9713,-4.4284,4.0409,0.6908,-1.5427
S1_C0044,-2.0508,0.4844,7.8674,-3.936,5.9591,2.2593,-1.9457,1.4184,5.244,1.4326,1.1951,-0.8152,-2.28,2.4661,-3.5793,5.0173,3.3885,0.6414,-4.4413,-4.2141,0.5775,2.7873,-0.0788,-2.0293,-4.0365,6.7788,-0.4022,-8.6923,1.5665,2.676,2.7125,-3.2538,5.3795,-4.7604,-5.7367,1.5169,4.9941,0.5212,2.0595,-3.1403,2.6394,-5.812,1.6435,1.4876,1.0875,2.0534,6.4785,6.1789,-3.4391,0.4057,-3.2497,2.4199,-0.2654,-3.9294,6.0747,-1.9687,-0.5693,3.6147,-3.68,-3.3583,0.0271,0.5244,-3.9053,0.8795
S1_C0045,-3.7643,-0.5838,8.8622,-4.0881,6.3065,2.3325,-4.4062,2.0611,3.3584,-1.5305,4.3859,-2.8126,0.7047,1.7148,4.9498,4.2472,-0.1426,3.4984,0.0889,-4.186,0.7432,4.1693,3.4587,-1.1196,-5.2564,5.6223,-2.5413,-6.7809,1.2394,1.8765,6.9051,0.9922,5.2417,-4.9663,-4.1649,0.429,3.973,3.6832,1.8507,-3.3728,4.3569,-4.3298,-1.9954,2.1774,-2.819,-2.4743,1.6799,2.9658,-1.2135,-0.3509,0.2562,4.5115,0.8717,0.8839,6.9845,0.4385,0.6183,-0.0573,1.3816,-4.059,1.5658,0.0972,-4.5396,2.9984
S1_C0046,3.5508,0.0769,0.2564,4.2973,-1.6242,-1.7307,1.2249,1.6639,-2.1748,-0.5528,-2.8803,1.3035,-3.7653,-0.3035,-3.3317,-1.595,-0.1856,-0.4329,2.2656,2.4284,-0.1158,-0.7859,-3.5011,-1.1775,1.5952,-0.4511,-0.9138,6.6431,-1.2072,-0.8989,-6.4625,1.9769,-1.7382,3.2987,0.1336,-0.0576,-1.22,-4.7764,-2.5817,1.1409,-1.692,5.1984,0.7643,0.2157,-0.2247,-0.6186,-2.1827,-1.6478,4.773,-0.6369,1.8046,-4.9345,4.9209,0.569,-5.7267,1.0809,2.756,-2.2169,-2.7948,-1.0878,1.5665,-4.2812,4.3457,-0.4181
S1_C0047,-1.1525,-3.2873,-0.3441,1.6613,1.3986,-2.8163,0.9057,-0.2594,0.6842,-0.0061,1.8414,-2.6619,0.7049,-0.7369,1.0299,4.2627,0.0828,-4.4733,-3.8764,-0.623,-6.7354,1.8468,-3.6151,4.559,-3.2762,-0.6871,-0.9919,2.4225,-0.961,-4.4074,-4.1359,2.9858,-1.4309,0.7728,-0.1469,-3.3687,-4.0389,4.3393,1.8164,0.2246,2.7911,-0.4965,0.4138,1.6132,-0.454,-3.0925,3.8374,-3.5724,-0.6516,3.097,-0.3132,-0.6601,-0.9306,5.7106,-1.1505,-2.1128,4.4542,4.1362,3.4431,4.8031,1.0674,-1.6329,-6.4164,1.2834
S1_C0048,0.6908,2.1784,0.0071,-1.4837,-4.3352,-2.0484,0.9159,0.3873,2.0957,0.7234,3.8507,2.6936,6.3367,5.3476,-1.3076,-1.9037,-2.2351,1.6477,0.9173,2.0564,3.7906,-3.3844,3.5034,-1.1935,2.1893,0.7464,2.488,0.674,3.2816,-1.519,11.4407,-3.7159,-0.2827,-0.2858,1.0886,1.1277,0.7218,0.8304,0.6887,-4.4971,1.6957,-8.8559,0.9243,-1.6273,-2.0438,4.647,-7.1179,7.3638,-1.155,-4.1472,2.5419,1.3503,-3.5227,-6.0082,5.4509,2.1587,-6.8402,-1.5794,-1.734,-3.0083,0.7831,6.5345,2.0967,-0.648
S1_C0049,-1.9873,-0.1845,8.3355,-3.1371,5.7147,2.1105,-4.0233,0.8334,4.7142,-0.9015,5.3869,-1.6567,-2.0747,1.888,2.3197,5.6459,2.5835,0.9411,0.9168,-3.7237,0.0537,4.4966,3.4627,-2.4188,-3.3819,5.6646,-0.6703,-6.0015,-0.5784,4.46,6.6064,0.9015,4.3344,-5.2441,-5.4397,-1.7488,4.0402,2.4584,2.0394,-2.5386,2.1289,-5.0207,-1.3219,2.5313,-3.4288,-2.7678,2.5736,3.6091,-5.0633,-0.65,1.481,4.8846,0.6782,-1.6112,7.6301,2.6828,0.6779,0.6353,-2.1287,-6.3489,3.5548,0.1631,-3.6947,1.9396
S1_C0050,-2.4203,-2.573,-3.4985,1.2685,0.0712,4.3696,2.9343,1.2967,2.7065,0.3944,-5.5863,4.1034,1.9831,-1.8902,-0.5215,3.6091,-1.7255,-0.0188,-5.8687,3.6934,-5.3688,6.2622,-1.8961,2.7982,-0.7198,-0.8006,-0.6007,-0.418,1.2726,-5.5954,-5.606,-3.7352,1.2127,3.2826,1.662,-0.9766,-1.0228,0.9447,2.5649,-2.6929,6.2081,3.04,1.6702,0.8696,3.3478,-0.5402,4.2281,-0.0903,-0.1241,5.2484,-3.0421,1.164,-2.0028,0.7324,-0.4377,-1.5658,0.8439,5.2359,-0.6514,6.6865,2.6425,-0.9835,-5.4995,-2.7457
S1_C0051,-0.4934,1.4642,-3.6927,-2.6676,-0.9527,1.0729,-1.5783,-3.8255,-4.2494,-2.1573,-0.9187,-0.3325,0.4251,-5.8535,2.1932,-3.8107,0.4055,1.4121,2.6762,3.7786,0.51,-1.7861,-2.5353,0.0045,1.2353,-4.9863,0.1833,0.8022,-1.583,0.1491,-0.9894,1.6077,-1.9134,3.9023,2.9509,2.0357,-4.8573,0.6932,0.7532,2.4639,-5.1513,2.4773,-3.0878,-0.8861,4.9582,-3.3578,2.4954,-4.9363,2.7545,-3.5484,2.3264,1.8461,-3.0662,4.3457,-4.3011,-2.7091,3.0964,-1.4075,2.4947,5.1007,-0.1185,2.3062,3.0162,2.9878
S1_C0052,0.1718,-1.4828,-0.1688,0.8345,4.4341,-1.0703,-3.021,0.2555,-1.4522,0.1852,-0.1389,-2.7142,-1.7662,-2.1497,-0.267,1.9439,1.0807,-3.0363,0.5716,-3.5922,-2.8799,-2.6591,-3.0942,0.4828,-3.8224,-1.1803,0.84,2.502,0.5551,0.3203,-4.1194,4.5768,-0.9971,-1.4574,0.6595,-1.5907,-0.7371,1.721,-0.376,-0.851,-2.0407,-0.6097,-1.5417,0.522,1.1912,-2.2235,3.2414,-3.5686,-2.3316,0.714,-0.4421,-1.9078,0.8891,5.4186,-3.2177,-1.2755,6.3355,0.8863,2.9402,3.8064,1.0729,-0.5853,-2.4994,0.6956
S1_C0053,-0.8811,-0.8533,0.5947,0.5002,-1.2235,1.6903,-0.3553,0.8722,-0.4688,2.0636,-0.9732,0.5138,-4.7683,-1.174,0.6056,0.5545,-0.4376,-2.3376,1.3893,-1.201,3.6381,0.68,-1.304,0.0508,2.6567,0.6661,-0.1559,-4.6321,-2.7561,1.7414,-1.5233,-1.3197,0.6551,-0.423,0.3096,0.3654,-0.9249,-0.5324,0.9815,4.0447,-1.0359,-0.4036,2.6803,0.6586,2.6428,-0.087,4.0809,-0.4074,1.8182,2.52,-0.4806,0.0678,-1.0959,0.0502,-0.7988,-4.195,2.35,-0.293,-0.1357,-0.5202,-3.8093,-3.003,0.1221,-1.8198
S1_C0054,-1.03,-3.01,-1.9074,-0.5362,3.2597,1.9422,1.5286,0.57,3.3834,5.2196,-2.3719,0.3934,-5.7474,0.428,-2.1372,5.2989,3.0606,-4.207,-6.7975,-6.4914,1.5197,1.4867,-1.6187,-3.2842,-0.3932,3.2706,1.8001,-7.9731,1.1267,6.4493,-5.3853,-6.12,3.4748,-1.115,-5.4707,-0.9088,3.4364,0.7789,-0.6651,0.7784,1.076,0.0982,5.803,2.1969,3.8091,3.3714,6.6355,1.6385,-3.9019,5.7417,-6.2135,2.2471,-0.964,-3.3097,1.2817,-6.4107,-1.318,3.4348,-4.152,1.0586,-3.635,-1.0479,-6.9388,-6.0751
S1_C0055,-0.7747,-3.2877,-1.0141,2.495,5.6301,0.1134,-3.6165,-1.1012,0.7018,-0.7632,0.0509,-0.9066,-0.5386,-1.1255,-0.2332,2.6985,-0.2682,-1.8052,1.1088,-1.4956,-5.8014,-1.2789,-2.9298,1.0001,-2.352,-1.2318,0.2828,3.067,-1.4999,1.8333,-4.8189,4.6813,-0.0185,-0.8679,1.0818,-0.7377,0.9725,0.2057,-0.3111,-0.1572,-0.7427,-1.5423,-0.7898,1.3568,1.5889,-3.3977,4.3318,-4.4428,-3.3977,0.3912,-0.3914,-0.3853,2.0735,5.3008,-2.4746,-1.0507,5.5262,1.9666,2.4636,2.0602,2.9596,-3.3997,-1.2355,3.2742
S1_C0056,-1.6706,-3.9619,-2.3246,-1.9478,1.1755,1.5032,0.4047,-0.5091,0.34,-0.889,-2.9756,1.5296,3.1422,-4.5454,1.8983,1.7809,-0.5839,0.1731,-3.1795,3.5488,-6.0712,4.3647,-5.6749,0.3805,-5.2734,-0.9447,-2.1836,1.2874,-2.0605,-5.8093,-5.6498,2.0894,-0.3162,0.3665,2.8297,-2.6445,-1.1569,3.2463,2.5217,-1.8328,5.0561,1.7259,-0.6292,1.4559,2.7081,-5.7348,9.2125,-5.661,-0.3565,1.0759,-2.0919,1.5338,-1.2381,3.6753,-3.2622,-2.0769,5.0281,4.8892,2.3236,7.4587,4.0004,0.5397,-5.8544,0.1598
S1_C0057,-2.0279,-0.9524,-2.1058,1.2686,-0.6486,0.995,0.7102,-2.3295,-1.6014,4.177,0.6061,1.9318,0.7777,-2.1623,0.669,0.685,-0.5077,-2.6798,-0.7114,-1.4245,2.2533,-3.5251,-3.0758,-0.084,3.3282,-1.0905,2.4231,-2.2664,-0.7577,-0.0238,-3.9623,-1.3861,-0.8611,3.6662,0.0551,-0.4988,-1.3439,-0.1597,-0.1559,2.5995,1.21,1.2091,-0.4334,-0.6521,5.7063,-0.7302,3.9918,-5.3765,0.4473,0.7157,-1.7945,1.9581,-3.4232,-1.9985,-3.0011,-5.7193,-0.8072,0.1925,0.0076,2.339,-2.1925,0.8181,-0.8448,-1.575
S1_C0058,0.4809,1.8532,5.5556,-2.2444,5.1134,3.3909,-3.2676,-0.3337,4.465,0.3788,2.8217,-3.169,2.0855,1.8862,4.2736,3.4307,0.0165,3.9773,1.9915,-4.9076,0.7744,3.3417,5.7312,-1.8011,-3.4772,4.5527,-3.3474,-7.25,-0.1148,3.6726,6.0541,-1.5182,3.5624,-4.0746,-4.0849,0.2711,4.7654,1.9949,0.5157,-1.1607,2.6542,-2.901,-2.6973,-0.0084,-4.149,-0.7232,0.9829,2.0263,-3.801,1.2725,-1.3608,6.4933,0.9898,-1.5921,8.062,3.5426,-1.6342,0.7362,0.796,-4.6317,0.5837,0.0904,-4.4637,2.9118
S1_C0059,-1.0167,0.2524,0.6917,2.5116,1.7023,2.7606,-0.1636,1.0279,-2.1245,-0.2881,0.0798,0.3213,-2.7529,0.2081,1.1254,-0.4903,-1.7404,-1.0108,0.7649,0.8337,1.2003,1.8503,1.3359,0.6596,3.6759,1.478,-1.1809,-6.3191,-2.0562,3.8965,-2.524,-0.4321,1.0215,0.096,-1.3859,-0.2433,0.6845,-0.0628,0.8425,2.3263,-2.822,1.4078,-0.0995,1.3843,-0.8842,-1.1512,2.7439,-2.1411,0.5663,3.0132,-0.9149,-1.7312,0.6511,0.7378,-2.394,-1.0374,1.2426,-0.0773,-1.3104,-1.5684,-3.2667,-2.0928,-0.2226,-0.7285
S1_C0060,1.9608,1.4784,-1.0437,0.4274,-1.9578,-1.24,-0.315,-1.239,-4.282,-1.885,-0.0722,2.7142,-2.0464,-1.6098,-0.9012,-2.3007,-1.9654,0.0504,2.9201,4.0128,1.0566,-1.4009,-2.1052,1.4408,3.2179,-2.857,-1.3117,5.6794,-1.8961,-0.6981,-0.4541,3.3679,-3.5519,3.7075,3.0856,0.826,-3.4585,0.085,-1.5819,0.9664,-4.5093,-0.3352,-1.7387,-0.5697,1.1825,-1.0917,-3.899,-1.598,4.7149,-3.091,3.7198,-1.3996,2.7528,3.1166,-3.0861,2.9869,0.8356,-3.3194,1.741,-2.6581,4.0141,0.1415,5.7608,2.1163
S1_C0061,4.5419,-1.894,3.7216,8.0977,-5.6926,-2.3946,0.8415,6.9766,-2.6003,-0.869,-7.3787,3.2322,-8.8369,0.166,-2.5187,-4.4388,-1.5851,2.1892,0.8381,5.7309,0.565,4.9708,-1.6649,0.9719,4.0177,-1.017,-5.2458,6.2991,-1.2474,-0.8159,-7.7278,-0.7838,-1.4962,6.5561,1.1032,-0.6355,-0.964,-5.9162,-4.0996,-1.3267,-0.6998,11.0109,-0.9608,-1.6938,-7.021,-1.6414,-9.1543,1.2601,8.9465,2.9379,0.4915,-7.1895,8.6455,0.0159,-4.4395,11.2017,-2.4982,-5.8923,-3.8017,-4.5088,-0.6752,-8.172,5.9103,2.2303
S1_C0062,-2.1318,0.0221,-7.7985,-2.6457,-2.2543,6.6787,0.1776,-5.2301,-1.4052,2.1309,-1.4271,1.5972,6.2512,-8.8126,4.6528,-1.4266,-0.3088,0.7033,-0.4237,6.7437,-0.7805,-2.2516,-5.5573,-1.4839,0.3771,-4.003,0.5781,-0.6664,-0.3216,-4.0183,-4.3133,0.536,-1.4499,3.2435,6.2221,2.3334,-4.2263,-0.2173,1.8748,2.7855,2.2385,2.465,-2.925,-3.1939,9.3778,-3.0133,5.5869,-7.9344,0.5842,1.4875,-3.5941,5.9044,-6.2558,2.2085,-3.7958,-7.4965,0.7362,0.3552,3.9795,10.268,1.112,5.2031,0.2311,0.3388
S1_C0063,-1.6539,-1.0725,-0.7311,3.9411,0.0397,-6.4138,1.2974,-0.5146,0.5368,-0.9597,3.4228,-4.6204,0.2384,-1.7632,0.1245,2.4009,0.6606,-6.6425,-1.3332,-2.8352,-4.4554,0.5058,0.8154,3.5784,-1.4159,2.5665,-0.3749,2.9156,0.0125,-1.9781,-3.815,3.5479,-1.7511,-0.7072,0.2661,-3.2162,-1.5846,2.6707,-0.6292,0.0613,1.9165,-1.0966,0.1903,0.9394,-3.2586,-0.6599,2.42,-3.9248,-0.7839,0.5297,0.9129,-2.0863,0.3734,4.2698,-0.7368,-0.1043,3.6795,5.1755,2.6044,2.2135,-2.8368,-3.4956,-4.7345,1.1646
S1_C0064,5.3455,-0.9468,2.2948,5.6099,-4.5364,-2.2996,1.8908,3.6683,-2.337,-2.5813,-5.6098,3.0263,-7.6158,-1.6655,-2.8773,-5.0785,-2.1521,1.7401,2.3455,6.588,-1.9973,2.8307,-2.823,-0.6005,3.6472,-0.4237,-1.6818,4.1085,-1.9274,1.2115,-8.0961,-0.5897,-1.6387,4.4316,1.755,2.3524,-0.43,-4.3822,-3.6409,-0.1666,-2.1641,7.3095,0.1271,-0.0473,-4.8496,-0.5457,-5.4492,0.7339,5.2671,3.9371,2.1128,-4.7992,8.2772,0.5878,-4.4982,7.175,-0.4474,-3.0871,-3.4214,-3.029,-1.5216,-6.6667,7.2752,-0.4908
S1_C0065,0.6461,-0.5781,-0.2437,0.2895,3.1751,4.426,-1.4347,-1.0243,-2.7396,-0.8259,-3.0666,-0.1014,-0.8019,-3.4509,3.3337,0.8197,-0.9117,-0.3522,2.0714,0.2215,-0.7971,1.7392,-0.4993,-2.0353,1.8358,-2.0826,-2.707,-5.4093,-1.2784,2.444,-1.4274,0.0795,0.582,-0.5201,1.471,1.4219,0.0148,0.5307,1.4714,4.3813,-2.6616,3.0733,0.4482,-0.5165,3.5749,-1.9686,5.5999,-3.5582,-0.0139,0.5406,0.3197,1.3672,-2.2733,4.059,-2.9475,-1.7094,3.0595,-0.0917,2.6087,2.5702,-0.5979,-1.8754,0.5639,1.2699
S1_C0066,0.0176,-0.1457,1.526,1.6848,2.1373,2.1242,-1.6311,-1.0614,-1.3012,-0.9675,-1.1526,-1.4161,-4.5468,-3.183,1.2905,0.3404,-0.4696,0.2003,0.6495,0.4289,-0.7861,3.2175,-0.6843,0.839,1.7257,0.8322,-2.193,-6.0496,-1.5571,2.6523,-1.2458,-0.4777,1.1362,-1.4928,-1.7795,-0.1318,2.0308,-0.0105,0.2797,4.4989,-1.881,3.991,-0.1213,0.6747,2.0552,-0.93,2.0987,-0.4298,-0.4777,3.0093,0.0514,0.3225,-1.318,1.5748,-2.6559,-2.2894,0.554,-2.673,-1.5011,-0.7612,-2.2645,-2.0228,-1.7125,-0.3214
S1_C0067,-3.1398,-0.9116,-0.5003,-1.7019,3.9115,2.9532,-0.2354,0.0852,2.7837,5.5815,0.8217,1.2212,-5.1299,1.9916,-1.8463,5.7325,3.3935,-5.3473,-5.8099,-9.4679,2.4967,-1.0632,-1.2624,-3.0234,0.269,4.1584,3.435,-8.7669,-0.7513,4.5477,-3.4276,-6.9544,3.1226,0.1793,-4.7246,-2.6313,4.9229,1.4728,-1.4164,2.6533,2.1374,-3.7149,6.07,3.5917,3.4972,4.1245,9.347,2.9402,-5.8046,3.3967,-7.673,0.6826,-3.0031,-1.9208,0.5255,-8.8062,-3.2235,4.6742,-2.481,0.1356,-4.0238,-0.2165,-6.3849,-6.3812
S1_C0068,-0.3243,0.0147,-3.3594,-0.592,0.8031,3.9581,0.1934,-1.4684,-1.3214,3.7824,-2.2401,0.4367,-1.5693,-6.435,-0.2942,0.7841,0.7882,-0.7902,-1.6764,0.046,1.3632,-0.8471,-2.611,-1.8042,3.3987,-3.8166,1.8481,-2.7356,-0.8601,0.592,-5.3947,-3.5082,-0.7832,0.982,1.4715,1.2135,-1.1963,-0.2063,0.4635,3.1034,-1.418,2.948,-0.203,0.1093,6.0333,-0.6431,4.7772,-4.0832,1.0112,1.4439,-2.7869,3.8696,-3.4852,-0.2621,-2.5198,-5.1581,0.8445,-0.5101,0.5167,3.9674,0.397,1.6629,1.5778,0.3629
S1_C0069,-0.5689,1.8698,9.2956,-2.7231,6.8584,3.1287,-5.6869,1.7781,3.6702,-3.2383,0.4267,-0.8207,-0.0396,3.0408,2.6709,5.1786,-0.7793,6.1039,1.5342,-0.7968,1.5599,8.7111,4.4467,-1.0963,-4.7306,5.6883,-2.8889,-4.2683,-1.3208,0.3548,8.9286,-1.8278,4.9459,-4.4011,-5.5352,-1.0649,4.2298,1.9685,0.0662,-5.894,5.4667,-4.2588,-5.5038,0.5861,-6.1795,-1.6365,-0.8438,3.3516,-2.5826,-1.7527,-0.288,5.0447,1.353,-1.8967,10.1727,4.9865,-0.0228,-2.0784,-1.0728,-7.0577,3.0889,-3.5856,-4.1678,2.4068
S1_C0070,-1.6172,1.2925,1.3613,-7.7807,-0.9632,5.0776,-0.5869,-0.8452,3.6604,0.3426,6.3909,-1.9674,9.9764,4.292,0.8249,-0.2785,-0.4887,6.1751,2.2366,-3.412,6.4681,3.5401,15.345,-2.8348,1.3927,2.2319,3.232,-10.489,7.5777,2.4413,15.5737,-2.6055,4.5413,-4.9358,-0.5701,4.1946,2.7074,1.3079,0.9925,-0.9143,6.3788,-4.615,1.9398,-6.5873,-5.9228,2.4261,-7.1432,10.0481,-0.5536,1.0343,1.8597,6.4328,-2.495,-6.5499,12.4495,0.2394,-10.871,1.2053,-4.0523,-6.3861,-4.1181,2.93,-2.7809,-0.58
S1_C0071,-1.2626,0.6587,-1.9327,1.2534,-1.2617,-4.758,-0.5243,-3.3748,-4.1535,0.2608,1.0068,-3.0361,-1.5159,-0.6941,0.959,-2.5504,-1.6659,-2.0711,6.3554,-0.3616,1.101,-6.2697,-2.1938,-0.7324,1.7272,-4.7607,-1.026,6.0516,-2.1928,3.1843,2.3025,5.0535,-5.6972,-0.1309,2.7067,0.098,-5.2584,-0.6126,-1.8568,4.6361,-7.0826,-1.2644,-1.7439,2.6815,6.2495,-0.6998,-0.1704,-4.2034,1.5674,-4.4067,3.8703,-3.6083,-1.1618,1.9683,-5.7756,-1.0915,2.026,-2.2324,2.5233,-0.922,0.9848,2.5007,5.9085,3.7316
S1_C0072,-0.1329,1.831,0.6561,-3.43,-3.9822,-1.5677,3.0625,0.0122,2.4444,-0.0329,3.0372,-2.1584,7.5701,6.0363,0.801,-3.6175,1.3665,1.7278,1.5055,-2.134,4.4682,-2.4563,9.0776,-0.9071,2.0341,-1.3007,3.3531,-0.621,5.313,0.6034,11.9957,-1.1512,1.8166,-4.2603,0.6015,2.133,2.2109,2.3305,-0.9416,1.4559,-0.7778,-2.6317,3.1844,-3.7293,-4.7586,3.9057,-9.2202,8.1673,-2.7412,-3.0268,2.3876,1.0481,-2.6828,-5.6201,5.2304,1.842,-7.869,-0.0741,-2.1557,-3.9101,-2.765,3.8027,-1.0643,-2.5581
S1_C0073,3.4089,-1.7943,0.0217,6.1603,-2.7873,-0.874,2.0289,2.8252,-3.254,-1.1748,-3.5261,2.6868,-5.7235,-1.1948,-3.6588,-2.6152,-2.5085,0.6495,1.737,3.9539,-1.3539,0.9176,-2.6135,0.7535,2.8026,-0.9949,-3.5484,4.0401,-1.816,0.0034,-6.1209,-1.4875,-2.0226,5.128,2.5586,-0.9985,-1.7145,-3.4669,-1.6077,-1.5313,-3.653,5.7782,-0.2975,-0.1855,-1.2381,-1.2585,-3.5955,-1.6662,3.8361,2.4166,1.1848,-4.1667,6.2103,1.8015,-7.2077,5.707,-1.5209,-1.3457,-0.494,-2.2437,0.7498,-5.686,4.1066,0.0349
S1_C0074,-0.8594,0.0298,7.5783,-3.8792,4.7151,2.1601,-1.9282,-0.0339,2.7443,-1.0801,3.1477,-1.0747,-1.9904,1.1152,-1.1775,6.668,1.991,2.3005,-1.4434,-4.072,0.1594,5.0224,3.6163,-3.1733,-4.1993,7.296,-1.306,-6.957,0.0083,3.6199,5.2298,-1.4026,5.0767,-4.3605,-5.8115,-0.8072,3.6304,1.9852,1.3532,-3.9393,2.392,-7.0616,-0.6803,3.8211,-3.6167,-0.3285,3.0419,4.2977,-2.9075,-0.9501,-1.1558,2.2011,0.4804,-1.2139,6.5229,-0.9468,0.3016,3.0278,-0.3109,-3.8045,1.4893,-1.0455,-3.2707,-0.3998
S1_C0075,-0.7713,-2.9044,-1.0915,1.3599,4.3525,-0.8706,-1.4499,-0.136,1.6251,-3.1864,0.8354,-1.99,1.3253,-2.8142,2.4339,3.2749,-0.7796,-2.5558,-1.0225,-1.6362,-6.369,0.6246,-2.0263,1.8991,-4.0935,2.2571,-1.5796,3.4039,0.1979,-4.0124,-3.4394,3.9871,-1.4588,0.2694,-0.2927,-2.5484,-1.3558,2.105,3.1817,-1.9499,1.4429,1.776,-2.2615,3.9402,1.0185,-2.3678,4.0638,-3.8513,-2.1552,1.8034,-0.0463,0.8732,1.8146,4.5684,-0.3557,-0.9464,6.9382,3.2758,2.8525,3.6916,2.592,-1.5057,-3.8954,0.7391
