# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,HE000,HE001,HE002,HE003,HE004,HE005,HE006,HE007,HE008,HE009,HE010,HE011,HE012,HE013,HE014,HE015,HE016,HE017,HE018,HE019,HE020,HE021,HE022,HE023,HE024,HE025,HE026,HE027,HE028,HE029,HE030,HE031,HE032,HE033,HE034,HE035,HE036,HE037,HE038,HE039,HE040,HE041,HE042,HE043,HE044,HE045,HE046,HE047,HE048,HE049,HE050,HE051,HE052,HE053,HE054,HE055,HE056,HE057,HE058,HE059,HE060,HE061,HE062,HE063
S2_C0038,-0.3871,0.6882,1.3683,-0.608,0.184,1.8771,1.1397,-1.2781,1.608,1.3218,4.6689,-3.0388,-0.8098,0.7818,2.3706,1.5032,-1.0858,0.965,2.2405,-3.5502,3.1854,2.6661,4.7709,-2.3597,4.7211,3.3756,1.0719,-7.1538,-1.1644,3.4067,2.2928,-0.5322,1.5846,-1.6078,-1.5438,-0.1524,-0.8836,3.2016,0.0339,6.0886,-1.3929,1.5803,0.8468,-1.0896,-1.4796,2.392,-0.2069,-0.9595,1.1748,3.3675,1.8407,3.9486,-1.2335,-0.239,4.4727,-1.0431,-2.9267,-3.4152,-1.5003,-4.8714,-5.7825,-0.057,-0.9915,0.3118
S2_C0039,-2.0176,-0.8223,-4.1346,2.5465,-3.6787,-4.0009,0.565,-1.8968,-1.0504,4.0173,-2.8546,2.1545,2.9113,-3.2847,-0.6529,1.7415,-0.3411,-1.5826,-6.567,3.6055,-3.5405,-3.3385,-7.1389,2.6121,-0.5413,-0.8732,0.6682,6.5074,-1.4361,-5.919,-6.3999,0.087,-1.5932,4.6563,-0.2098,-1.5737,-2.309,0.1989,-1.6111,-2.6945,5.0818,-0.0614,-2.9674,-0.5846,1.4762,0.7822,0.2518,-7.7859,-1.9867,-0.3643,-2.2677,-0.4256,2.1134,1.2551,-3.3109,0.0985,1.0656,1.553,1.1731,5.8846,1.2744,2.1122,-1.4694,0.4208
S2_C0040,1.3757,0.3595,-0.7431,4.5859,-0.7858,-4.5578,-0.4204,-2.7538,-1.4836,2.5045,2.2399,-1.6202,-2.491,-1.3622,-0.2339,3.8088,1.1646,-3.2806,0.1692,-3.036,-1.1246,-4.5146,-1.1277,-0.1364,0.7901,1.6845,2.2205,3.5559,-2.2127,1.1583,-4.8281,1.4242,0.2952,1.7694,-2.8224,-1.1612,-0.2319,0.1563,-1.7399,1.0004,-1.0472,-1.988,0.0436,1.0368,-1.7619,1.0782,0.1106,-7.5958,-0.8784,0.6523,0.1681,-1.5232,2.0357,-0.6479,-1.0007,-0.7412,-0.0569,0.3021,0.0149,-1.0852,-3.4296,-1.1218,-0.9179,-0.1684
S2_C0041,-1.288,-1.1189,1.4853,-2.8261,2.7255,3.9408,-1.2059,2.2068,4.0476,0.6758,-7.1904,0.9974,-0.5171,6.0718,0.3742,-2.9701,-0.0975,-2.4139,2.1259,-3.4238,2.3226,-1.5829,3.0388,-2.1625,-1.8478,-6.0924,-0.7995,-6.2684,0.6954,8.6389,8.4033,-4.1817,1.1248,-4.0018,-2.0876,1.7624,5.9208,-3.1996,-1.295,-0.9398,-5.9728,-0.829,7.2125,1.7313,2.4378,1.4777,-3.3559,5.596,-5.6104,-2.9347,-1.3948,-3.9519,-0.7022,-4.8017,1.7924,1.562,-3.4654,-2.8474,-1.6107,-0.3925,-0.3822,-0.5804,0.8698,-1.808
S2_C0042,-1.762,1.5845,-1.8019,5.6753,-0.4476,0.4164,-1.6417,-4.0299,-0.0297,4.2211,4.933,-3.6939,-7.6876,-2.854,7.1801,2.3249,-0.9671,-3.8805,1.1821,-6.6091,5.2728,-2.5547,1.2904,-0.4603,4.1309,-0.1057,1.6549,-8.8483,-5.9455,6.7627,-2.1167,-2.1908,-0.2968,-1.0729,-3.5027,-2.5059,-0.6578,2.04,-0.1109,8.3944,-4.1362,1.2165,0.6013,2.0676,4.2837,2.9339,4.1619,-6.9814,-0.2355,3.3254,-1.938,0.8706,-1.0615,2.0161,0.5641,-5.6688,1.096,-2.2712,-0.4188,-2.8453,-9.5748,-0.6975,-1.6781,0.5268
S2_C0043,-2.0709,-0.6546,-6.8958,-6.6856,-2.8692,8.6347,1.8855,0.1881,-1.1872,0.5089,-6.5776,6.8349,2.9995,-1.8764,-0.2675,-7.5688,-0.7387,3.7681,1.3401,5.6848,3.9344,0.0008,-0.409,-2.6899,2.2775,-5.8055,1.7719,-7.8354,3.9906,-0.5836,-1.0036,-6.8473,0.6029,1.7646,7.1738,5.0693,-2.6192,1.0539,2.8472,5.0776,-1.3161,4.5079,4.2369,-2.6028,9.2636,-1.9923,5.6092,4.8289,2.2883,1.8866,-2.9298,2.5552,-10.0755,-2.6364,-1.1267,-6.0602,-3.4334,2.3835,-3.1925,6.8224,1.0982,4.9713,4.983,-3.3317
S2_C0044,-0.0218,-0.4101,0.9752,-0.1708,3.977,3.663,-2.0146,3.9496,4.0873,3.1193,-6.6849,0.4427,1.4698,4.0138,1.288,0.1356,1.7784,-0.1655,2.7467,-4.359,1.5488,1.2404,6.9863,-3.4578,-1.8546,-3.7404,-2.2799,-6.9628,5.5486,8.8001,0.713,-3.4849,2.5552,-5.7657,-1.9094,1.2007,7.6846,-2.4226,1.1068,-2.4072,1.0517,4.0092,5.3856,-1.375,-3.8678,1.1221,-4.8043,4.4049,-5.4894,-0.1151,-1.6669,-1.2314,2.4597,-5.2075,2.8245,0.083,-5.0556,-1.618,-3.1291,-0.3885,-2.8881,-3.4755,-3.203,-2.7243
S2_C0045,0.2832,-0.2859,2.5847,-1.2484,3.1111,-0.4212,-0.6752,-1.3643,-1.5618,-2.9854,0.8867,-3.363,-0.317,-1.4904,0.8234,-2.2255,-0.2002,-0.4162,3.1935,-0.2049,-2.0175,-0.6681,-0.5046,2.1115,-2.9611,-0.0968,-2.4175,4.4838,-1.5356,-2.2162,0.4506,6.074,-2.2644,-2.4201,2.3309,-1.4113,-3.0066,1.0122,1.2005,0.7694,-1.9804,0.6173,-2.978,0.6978,-0.9588,-5.0514,1.3782,-0.0578,1.2883,-1.6735,2.4215,-1.0025,1.1247,4.5038,-1.5469,1.5729,3.8793,-0.6186,2.4592,-0.3898,0.256,-2.4125,3.0496,3.5756
S2_C0046,0.1007,-0.7219,0.7959,-1.1111,4.497,4.2295,-3.0184,2.3038,3.9021,2.0681,-6.9605,4.1117,-0.3235,5.0019,0.5952,-3.9515,0.1133,-1.4116,2.2154,-4.4789,1.7478,-0.3209,3.0649,-1.8267,-2.8456,-4.1219,0.0937,-6.5745,1.8094,9.7971,6.4812,-7.0167,0.4069,-4.6467,-1.0147,1.3074,7.5137,-2.5362,-1.4802,-3.1163,-6.4196,2.4216,4.5059,0.9332,1.661,2.5451,-2.0323,3.0195,-5.7785,-2.5033,-2.0696,-1.3779,-0.3282,-4.9379,3.2428,1.3251,-3.7098,-3.0154,-0.9355,-1.0015,0.9456,-0.2351,0.5268,-1.9001
S2_C0047,-1.7784,-0.1338,-1.3359,1.9002,0.2961,0.8795,0.6011,-2.7542,0.4535,2.8941,2.0413,-2.3383,-4.9439,-0.8637,3.3105,3.9236,-2.2839,-5.2028,-0.9997,-5.2121,3.4881,-2.125,-0.2628,0.5155,3.8423,0.6635,-0.4486,-6.8415,-4.6571,4.7428,-2.3408,-2.2427,1.2822,-0.3804,-3.929,-4.0336,2.5729,1.6076,-0.3819,6.2776,-4.1853,-0.1121,1.3492,1.0053,2.7224,1.7243,6.282,-4.6747,1.5237,2.8174,-1.0599,-0.4222,-0.2266,0.0225,-1.6708,-5.1275,0.6704,-1.8757,0.7886,-1.481,-7.0744,-1.1865,-2.8629,0.8308
S2_C0048,0.0837,-0.1896,5.8829,1.3484,-2.7022,-1.0871,-0.017,3.0381,0.1128,-1.1629,-1.0768,3.055,-0.6082,1.2531,0.1656,2.397,-1.6565,3.1081,-4.1678,6.2525,0.644,2.9358,-0.5374,1.1986,-2.3492,4.5777,-1.6909,2.089,-3.5637,-4.371,4.8284,-4.8066,1.7522,1.0704,-3.2322,-1.5815,1.048,-0.1341,-0.4706,-6.7139,7.1084,-2.1074,-3.4259,-1.8784,-3.2604,-1.8351,-3.0085,3.203,2.0847,-1.416,-0.115,-0.0495,-0.9146,-0.6697,4.2423,5.7123,-3.5856,-0.3941,-0.2832,-1.774,3.6605,0.8186,1.2158,0.0535
S2_C0049,0.7677,0.5982,5.7905,3.1158,-1.1549,-4.2426,0.1878,3.7396,-0.8355,-4.8947,1.0781,-1.9389,1.8332,4.9384,2.0251,-0.8611,-0.6241,3.1751,0.6944,4.4343,-1.1775,3.8615,1.3276,4.0283,-0.72,3.3498,-2.6629,5.3939,-4.3363,-6.0912,7.28,1.0432,-0.1786,0.4685,0.3183,-1.5755,-0.7377,0.3843,0.0868,-2.9602,1.9528,-1.0032,-3.6619,-2.191,-8.1352,-0.6285,-6.8191,0.8457,4.6598,-2.579,6.3796,0.7569,4.3951,0.3239,4.2217,8.8585,-1.0843,-0.3992,1.0889,-5.219,2.7673,-0.0427,-0.331,3.3663
S2_C0050,-0.8848,-0.1777,-3.4302,0.1637,-3.3182,-3.1588,6.0241,0.1336,-2.0473,0.7337,-1.4364,2.657,-4.3041,-0.4528,-4.4407,0.2298,0.4081,-5.3869,-2.1191,2.0304,1.0943,-4.1388,-6.1435,2.6716,1.8592,-1.1993,2.9431,1.97,-0.2717,-0.3163,-7.7757,-2.7876,-3.2455,1.8374,0.5271,-0.0844,-2.1027,-0.1955,-0.1484,0.7132,-2.0643,-0.4219,3.0329,3.703,6.7632,4.4405,6.2732,1.6023,1.6544,2.778,-2.0952,-4.5849,-0.5229,1.2695,-5.3078,-5.2047,0.8244,3.3661,-0.1128,4.2172,-0.6936,2.8243,2.8127,-3.1807
S2_C0051,-1.4442,-0.8914,2.9909,-1.2771,-1.8546,-1.5503,-0.4873,3.0272,1.9287,-2.128,-2.3804,3.5724,1.7769,3.1915,0.1334,-1.3959,-2.9401,5.5858,-2.4896,7.2959,0.4486,0.0893,-0.0807,1.9293,-2.0235,1.6085,-0.4839,3.7936,-3.6755,-5.0518,11.071,-4.6795,-1.2815,0.1813,-2.7352,0.0488,3.0988,-0.0211,-0.9249,-5.1687,4.4381,-6.8428,0.3108,2.3951,2.2993,2.6863,-2.6871,4.8875,0.8578,-5.9214,2.7473,-0.0939,-6.0667,-4.863,4.6843,5.9825,-3.8534,-2.2814,1.1318,-1.562,6.6011,5.5997,4.5651,-1.2057
S2_C0052,-2.4445,-1.7537,0.1341,-2.6259,2.3289,2.4542,-2.004,-1.15,2.3207,3.6916,1.0074,0.2229,7.6053,-0.9373,0.2911,2.8163,4.6052,4.9827,-5.0328,-0.4792,-2.594,1.5616,-0.933,-2.8019,-4.9162,2.9203,3.1128,3.4447,5.8294,-4.6106,-1.688,-0.4914,1.9145,-0.2359,1.4361,1.801,-0.5781,-0.1629,-0.3315,-6.6401,11.4235,-1.8028,-3.758,-3.3258,-0.6273,-2.325,-0.9805,-2.9318,-5.1868,0.1094,-3.5798,5.7188,1.7827,-0.1051,3.3776,-0.3046,-0.8092,0.4207,1.5725,5.0685,4.6915,2.8123,-6.8809,0.6836
S2_C0053,0.6148,0.0757,-1.0869,5.6735,1.26,-3.3226,-3.3567,-2.3362,-2.9493,0.0382,2.9437,-3.391,-1.8136,-6.9351,5.5597,4.5169,-0.1325,-0.2475,0.4174,0.1085,-3.0132,-2.8143,-4.8655,4.6553,-0.7111,2.679,-0.7633,7.2954,-4.7961,-3.3357,-6.3952,6.4468,-3.4601,2.4671,-0.3953,-3.6688,-2.4275,0.0763,-1.6292,-1.5401,0.0075,-0.3229,-9.5972,-0.5967,-1.1873,-2.4174,0.1862,-13.4738,0.7349,-1.2164,-0.0301,2.1854,4.2235,4.9121,-2.1298,-0.9447,5.0058,-2.8537,5.9195,0.7168,0.3087,-3.2356,-3.0089,6.4001
S2_C0054,-0.445,0.0305,1.4395,0.0457,1.319,-1.1946,-1.671,3.3463,0.7383,-4.3164,-5.9728,1.3644,0.0157,4.518,2.1407,-5.6976,-1.9485,-0.9874,3.8879,2.5228,1.381,-2.0218,2.2671,2.1109,-1.7273,-4.5739,-0.517,0.7508,-0.0575,3.3601,9.7422,-2.4567,-2.335,-3.4199,-0.6419,0.4022,3.3519,-1.5631,-0.7427,-1.6942,-5.8917,-2.9433,0.5897,0.4501,1.2566,3.3815,-5.6585,4.5696,-0.7126,-6.4501,3.6327,-3.2102,-1.395,-3.4931,1.3409,5.1591,-0.7227,-2.9558,1.2942,-3.0849,2.5964,2.3373,4.3046,0.2937
S2_C0055,-0.0215,-1.5467,1.6506,2.2794,2.5758,-0.6761,-0.616,0.7137,-1.7659,-4.7124,-1.0973,-3.6643,-1.0489,-2.7792,1.5893,-0.0276,-1.371,-0.5714,3.204,0.5647,-2.4779,0.582,-1.8101,1.5779,-2.4397,-2.3066,-2.6309,3.9615,-1.8645,0.2515,-0.2927,5.1264,-2.7959,-2.0865,2.1099,-0.5543,-1.7902,-0.6242,-0.3502,0.6806,-5.1026,1.1925,-0.2576,0.5637,1.2678,-4.796,4.6572,-1.564,0.1006,-2.5292,2.6264,-1.0285,0.5231,7.3395,-3.1439,1.6229,4.1892,-1.0262,4.0489,0.1573,0.4222,-2.0291,1.0086,3.4997
S2_C0056,0.956,0.2335,1.5776,1.5942,2.6343,0.8257,-1.2494,0.0986,1.4548,2.6616,-1.673,-0.646,-5.1056,1.2583,4.5417,1.9804,0.212,-3.714,-1.4455,-2.7498,1.1945,1.876,1.4317,-1.4969,-0.2221,-0.9668,-0.83,-6.6357,-0.4463,6.9197,-1.8704,-3.3738,0.4248,-2.36,-1.3489,-0.489,4.2121,-1.4077,-0.814,0.7026,-3.4985,0.6838,3.2082,2.2674,0.7275,3.2567,2.4907,-1.1268,-1.4574,1.9886,-3.4205,-3.277,-0.2034,-1.5222,0.522,-1.6799,-0.3122,0.6703,-1.9439,-0.2171,-2.4376,-2.4135,-2.3879,-1.2158
S2_C0057,1.6134,1.0507,-0.1386,4.6556,1.6388,-1.7212,-1.7837,-2.6037,-1.2295,1.7203,5.5162,-1.5919,-3.7538,-4.3589,3.9689,5.0983,0.3684,-3.4302,-0.384,-3.7338,1.4693,-4.5497,-1.4318,3.1082,1.2915,1.9753,-1.0036,1.2253,-5.6672,1.1966,-5.1188,3.2394,0.7822,1.2991,-1.7797,-1.5005,-1.3223,2.2035,-1.7845,1.9158,0.5626,0.7735,-4.3994,0.9561,-0.9128,0.2848,2.1571,-8.2744,1.3384,1.3093,-0.1394,-0.5488,2.8404,2.0434,-2.1289,-3.6316,4.7355,-0.6685,0.9655,-0.9493,-2.8166,-1.5306,-2.5412,1.9553
S2_C0058,-0.872,0.0674,-2.7897,-0.6709,-2.5676,2.6343,4.5885,1.1796,0.9297,1.698,2.1779,-0.6612,-1.4393,3.5462,-3.7608,-1.8389,1.0274,-3.2725,0.1438,-4.4547,6.5478,-2.4788,4.3551,-1.4225,7.7035,-0.4474,3.31,-7.6056,1.8952,6.7221,2.1892,-4.0337,0.3728,-1.392,-0.7888,3.0644,0.7719,-2.2514,-0.3326,6.818,-6.93,2.1934,8.3236,-2.3836,2.3764,4.1599,-0.2855,7.3843,1.2908,2.5733,-0.7794,-1.8562,-3.5738,-4.6066,0.4752,-5.8142,-6.2496,0.7228,-5.5193,-2.1526,-6.2391,1.3268,3.7912,-3.9305
S2_C0059,0.0446,0.8143,0.6753,-1.7984,4.6725,0.3882,-1.1195,-1.5064,2.4958,5.5583,2.589,-2.5053,-0.7092,1.4399,-1.9585,-0.3768,3.5199,-1.8953,3.755,-8.725,4.9986,-2.2744,4.7085,-6.5303,2.6004,1.3827,2.9153,-9.108,3.4992,9.2434,2.6286,-0.7118,2.903,-4.7329,-2.646,0.9557,4.6584,-0.8978,-2.399,2.8343,-3.8457,-1.6112,4.2328,-0.7992,-3.7859,2.8604,0.0493,3.1487,-5.8399,1.2123,-1.0587,2.4252,-0.4208,-5.6732,2.537,-4.7676,-3.401,-0.797,-0.367,-6.3237,-6.2059,0.5391,-2.3467,-2.3542
S2_C0060,-3.2654,2.4448,-1.878,4.6993,-2.2532,1.3902,1.3604,-2.2979,-0.0244,4.3065,3.2621,-3.8974,-6.2534,-2.8876,6.5555,1.2841,0.0658,-4.8251,0.5823,-5.9117,4.4676,-3.1042,1.431,-0.1883,5.0375,0.1201,1.366,-12.8738,-6.018,6.5824,-2.2531,-3.5021,1.5585,-0.3431,-2.7108,-0.8375,0.339,3.1599,0.5932,10.5767,-5.3963,0.3096,2.2316,1.4411,1.6543,4.3353,6.2993,-4.7185,-0.4518,0.5023,0.6634,0.1331,-2.4859,-0.0975,0.6078,-5.5641,0.998,-1.0897,-1.4897,-2.4026,-7.2723,-0.5023,-1.6356,0.8327
S2_C0061,0.941,1.1619,1.7432,0.8561,5.6142,5.8527,-2.4907,4.9958,4.0283,4.2145,-5.3077,0.6105,0.9903,3.1782,0.5826,-1.7481,1.851,1.0683,0.6555,-7.1263,1.936,2.832,7.7149,-3.7707,-0.8509,-0.7274,-1.0112,-9.252,4.043,6.3133,1.7352,-5.6219,3.7214,-4.7216,-2.3974,2.2204,8.2258,-4.0521,-0.6918,-0.8873,-0.5275,6.1634,5.2717,-1.0257,-2.955,0.5928,-4.3028,3.8674,-7.3386,3.6484,-4.2131,-0.7863,4.214,-6.0158,3.9292,0.9889,-4.7954,-2.1285,-2.4808,-2.2807,-1.9855,-4.0388,-2.5325,-3.7346
S2_C0062,-0.856,0.8902,1.8389,1.932,1.1114,-1.7989,-1.4989,-2.0835,-2.2978,-2.784,-0.0608,-1.1578,-1.4942,-3.9837,2.4504,-0.1604,-1.3884,-2.9636,2.9272,1.0385,-2.8669,-0.9073,-3.7345,0.9194,-1.4724,-3.6409,-2.2495,5.2901,-2.5024,0.4199,-3.2817,6.1722,-3.9255,0.4732,3.984,-0.3446,-4.5174,0.2573,-0.8308,3.2704,-4.7286,2.2026,-3.4054,2.4488,2.2442,-4.6126,3.6627,-7.6549,0.5872,-1.9236,1.9866,-2.6058,1.5693,4.9548,-5.8996,-0.893,8.2838,-2.1236,4.4696,3.2723,1.976,-1.7235,0.9814,4.5926
S2_C0063,-2.4092,0.459,-6.7245,-6.0028,-7.2021,7.1745,4.556,-0.4383,-2.7471,1.1782,-4.5894,2.6105,1.1429,0.2853,-3.2578,-8.9105,-1.6769,-0.5088,-0.5799,4.7674,4.6449,-1.2875,-2.4881,-2.617,4.9747,-6.9481,3.6079,-8.0147,2.6052,3.3946,0.8264,-8.3039,-1.9357,0.6214,4.4209,4.8733,-1.0549,-1.2234,2.7402,5.7055,-6.5057,4.8367,8.4002,-1.585,8.6829,2.6693,3.9761,7.0889,1.7304,3.6719,-3.7756,1.8065,-7.8937,-4.9599,-2.988,-5.9848,-5.9887,-0.0272,-2.9074,6.6708,-4.4569,5.8991,6.3087,-6.1206
S2_C0064,0.763,3.0642,-0.1427,2.2145,1.3306,-1.1262,1.2463,-2.2989,0.1977,3.2869,4.9862,-3.6971,-3.8008,-1.4472,2.0352,2.4953,0.5612,-4.2268,-0.2953,-6.9696,3.1858,-2.3381,-0.6665,0.098,2.3622,2.2021,2.56,-4.5142,-4.0717,4.5052,-3.8026,1.3851,-0.111,-0.1812,-4.079,-3.713,0.0456,2.419,-2.4967,5.8623,-3.4313,-1.9555,-0.557,1.9952,0.4627,3.3836,1.7116,-4.5292,-0.8395,2.9252,0.634,-0.2453,2.144,0.0383,-1.8945,-4.6973,0.1984,0.3576,-1.018,-3.5798,-5.8191,0.6968,-1.8081,-0.3776
S2_C0065,-1.0014,-1.8579,-1.855,-3.2697,1.7251,0.6985,-2.1719,-2.56,2.5331,0.8036,-0.1674,2.5906,6.2664,-4.8027,1.2133,4.4236,3.8745,4.8144,-6.3844,0.8995,-1.7729,4.1872,-2.172,-0.8752,-4.2195,2.2603,3.1122,3.2945,2.2185,-5.6066,-4.3641,1.036,2.0054,-0.0597,-0.1343,-0.1211,-0.2219,-0.3132,0.2184,-6.5417,9.4834,-1.5558,-3.9184,-1.6474,-1.537,-3.0857,-0.6194,-5.2917,-2.8165,-0.1051,-3.9365,6.7954,1.6022,0.9326,3.4332,-0.5462,-1.0574,1.5417,2.6438,4.2909,6.0066,1.7953,-6.6423,1.0629
S2_C0066,-1.7754,-1.0496,0.5449,-4.307,4.9004,4.1407,-4.5429,3.4838,4.3452,-0.825,-6.8173,4.6082,0.4563,7.737,1.7464,-4.2093,-1.9316,-0.8003,2.3829,-1.5972,1.5742,-1.0032,1.8861,-2.2818,-3.8558,-6.1285,-0.4497,-5.0283,2.4092,8.2303,7.7981,-6.1275,-1.9264,-7.0714,-0.1914,1.471,9.0225,-2.9462,-2.2685,-4.6468,-7.5494,-0.8065,4.3049,2.9651,3.7602,2.4868,-3.4555,6.7952,-5.2069,-5.5078,-1.5361,-2.1882,-1.4273,-5.7779,3.271,2.461,-3.3986,-2.8133,0.657,1.7592,3.1165,0.2852,1.3003,-2.0179
S2_C0067,-1.4895,-0.4669,-3.1737,4.6548,0.1865,-4.4944,-1.5349,-2.375,-5.6934,-2.3428,-1.5503,-2.2532,-3.2501,-6.7333,2.0773,-0.1206,-2.6108,-3.4633,2.1151,0.823,-4.1982,-2.4395,-5.824,4.5404,-0.4253,-4.814,-1.7736,6.5204,-4.2225,-1.2371,-6.1063,5.6208,-3.995,3.9978,1.714,-3.1731,-4.119,1.2568,-0.9659,3.6131,-5.7549,0.9761,-4.7545,2.8445,3.969,-3.9925,2.7561,-8.4958,2.4353,-2.6417,1.7092,-2.405,1.0603,7.4201,-6.9214,-0.1097,8.8149,-1.3536,5.1484,5.2196,3.2803,-2.0598,1.9962,4.0446
S2_C0068,-0.4975,-2.2594,1.369,0.0995,3.1066,2.8053,-2.8903,1.7901,4.5806,2.5809,-3.9356,0.78,-2.775,3.4614,0.9673,0.1806,0.5689,-2.5555,1.9506,-7.141,3.0371,-0.754,1.4731,-2.007,-0.7329,-0.6394,-2.0166,-9.7763,-0.3699,7.9285,3.0283,-3.9968,0.7197,-3.9002,-2.7075,-0.3409,6.9092,-1.6745,-1.0908,-0.8134,-4.6749,1.5559,5.5915,1.611,2.857,0.7112,-2.3002,4.7646,-6.0515,1.5567,-2.9206,-3.3257,-0.8871,-4.4148,3.2227,-0.6947,-2.2556,-1.9241,-0.052,-1.2975,-1.763,-2.7883,-2.18,-1.6213
S2_C0069,0.6301,0.128,2.197,-3.1704,2.2033,2.1269,-0.8346,-0.5019,3.5478,1.9834,3.1752,-1.3956,0.1842,4.2703,-2.5514,3.0263,2.9502,-1.9796,3.5005,-8.2439,4.8158,-2.2153,7.2317,-4.8625,-1.1882,0.6011,3.3553,-7.2693,5.5218,7.942,5.9537,-1.4203,3.412,-4.4732,-1.7588,2.7417,3.3627,-1.6722,-1.1399,1.0693,-3.6483,-1.8737,5.4941,-0.6109,-0.7274,3.2809,-1.5876,4.2705,-4.232,2.5361,-2.1291,0.6425,-1.0643,-5.0418,4.2447,-4.4201,-5.5911,0.975,-3.3357,-5.2422,-4.546,0.5927,-1.5744,-0.6006
S2_C0070,-2.6973,0.3786,-5.6896,-4.7456,-4.6259,6.4999,6.137,-0.9825,-1.4185,3.441,-3.699,3.1832,1.0752,0.8972,-5.1085,-5.5636,-3.009,0.015,0.4393,2.2446,4.1819,-2.688,1.4528,-3.5689,5.7218,-5.0171,4.0796,-8.0745,2.7949,0.8519,1.3357,-5.4989,-1.6371,0.8709,3.3526,5.3303,-1.9788,0.6918,3.3866,5.7935,-3.4144,3.1393,8.4247,-3.0208,8.7087,2.6405,2.6145,6.271,3.004,2.9043,-3.0515,0.7371,-7.4224,-4.7895,-2.0541,-6.3568,-6.2969,-0.0246,-2.5803,4.1024,-2.4911,4.5616,6.3402,-4.8107
S2_C0071,0.4548,-2.4277,-2.3625,-0.69,1.0088,1.2312,-1.915,-3.2225,1.8038,4.332,-1.2367,1.8245,7.0939,-2.1134,0.6757,2.8144,4.7064,2.8137,-4.0685,-0.5694,-3.0046,-0.4735,-1.4689,-1.1355,-2.1822,3.4102,2.3241,3.8699,2.8409,-4.9139,-4.4032,-0.6446,2.5722,0.8871,0.4105,-1.2271,-0.1049,-0.1312,-1.3629,-6.9509,11.2276,-2.1292,-2.9422,-4.3017,0.5262,-1.8943,-0.3696,-5.4305,-5.1667,2.0041,-5.1591,4.1911,0.294,-0.5289,1.5336,-0.9456,0.0542,0.3597,1.6312,5.2498,3.0005,3.2019,-5.3054,0.9506
S2_C0072,1.7588,0.6621,4.5989,2.9348,-3.7644,-2.1886,-0.5644,2.2572,0.6185,-3.6443,-1.7586,0.0226,0.468,3.1557,1.4704,-2.3104,-2.6374,5.358,0.0247,8.1282,-1.8353,3.0128,1.5065,3.6419,-2.3173,0.992,-3.4961,7.3649,-3.5304,-5.4311,7.8479,-0.3343,-0.4933,-0.6324,-2.7004,-0.5161,1.391,2.0749,-1.1767,-6.2822,1.9253,-2.614,-4.8508,0.024,-3.8994,-0.868,-9.7521,2.403,3.9765,-3.7845,4.5704,-2.5241,1.7905,-0.1817,3.6034,8.5789,-1.2396,-3.3385,0.2216,-5.5215,2.974,-0.0613,2.8122,2.8047
S2_C0073,-1.8072,-1.8659,-7.0424,1.569,-4.4509,-3.3612,6.881,-0.6724,-2.8441,1.6552,-1.7255,2.8852,-5.3797,-2.7928,-6.3253,-0.6964,-1.1451,-7.0626,-3.3387,1.9487,-2.6653,-3.7121,-8.7307,3.7923,2.0801,-4.3255,0.2386,6.6714,-1.29,-1.5501,-10.514,-1.6159,-5.4562,4.731,0.3152,0.5281,-4.6758,0.5649,-0.8322,4.3313,-3.8485,1.4639,3.4765,3.8309,7.7206,4.7725,7.1523,-1.7106,2.0337,0.235,-1.1485,-5.9696,-0.4233,0.3043,-9.9806,-5.1622,1.8143,2.9354,-0.6272,4.7745,-0.7199,2.3426,2.7858,-3.3855
S2_C0074,0.3092,2.1866,-1.9184,-0.8946,-1.0655,1.2923,-0.8996,-4.2751,0.2719,3.1318,7.4596,-4.762,-3.4508,-2.4881,5.1739,1.1781,0.7838,-3.047,1.6691,-8.5683,8.2822,-1.4329,5.4359,-2.4851,6.1965,1.9483,3.1907,-14.4075,-1.3328,7.7027,0.8203,-1.9547,3.2835,-1.478,-3.2476,-0.0113,2.0605,4.2704,1.3166,8.7989,-4.4629,0.2957,3.1701,0.4457,3.1158,3.2087,3.8065,-3.4457,-2.2713,2.7885,-1.6816,2.4402,-4.554,-0.8664,2.6704,-8.739,-1.0409,-1.7219,-0.1552,-3.6775,-9.8168,1.0458,-2.8765,-0.1327
S2_C0075,-1.0372,2.2467,1.5165,-1.8059,1.1168,2.9732,0.6173,-2.2249,3.6304,2.3429,5.1118,-3.1325,-2.8588,2.5066,0.4923,2.022,2.4335,-2.6648,4.1121,-10.1373,7.3621,-1.3392,5.9649,-3.0745,5.2171,1.8519,3.7555,-13.3651,1.345,9.9324,4.5151,-2.7377,2.8521,-3.7133,-2.0362,2.7792,2.7029,-1.9552,0.1287,7.8297,-4.182,-2.3287,4.7183,-0.8383,-0.2627,3.1912,0.5924,4.7329,-2.2848,0.2972,-1.1653,2.8959,-1.4444,-5.2817,1.2574,-5.2603,-4.6244,-1.1341,-3.3816,-5.293,-8.0644,-0.5993,-1.0995,-1.9229
