# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelA_00,PanelA_01,PanelA_02,PanelA_03,PanelA_04,PanelA_05,PanelA_06,PanelA_07,PanelA_08,PanelA_09,PanelA_10,PanelA_11,PanelA_12,PanelA_13,PanelA_14,PanelA_15,PanelA_16,PanelA_17,PanelA_18,PanelA_19,PanelA_20,PanelA_21,PanelA_22,PanelA_23,PanelA_24,PanelA_25,PanelA_26,PanelA_27,PanelA_28,PanelA_29
S2_C0362,0.0,1.3863,0.6931,1.0986,0.6931,0.6931,1.0986,1.0986,1.3863,1.9459,1.0986,1.7918,4.3567,2.1972,3.6889,1.0986,2.3979,1.6094,1.3863,1.3863,1.0986,1.3863,0.6931,1.6094,0.6931,1.6094,0.6931,1.3863,0.6931,0.6931
S2_C0363,0.0,1.6094,2.3026,1.6094,1.3863,1.6094,1.0986,1.3863,0.6931,1.3863,0.6931,0.6931,0.0,1.6094,0.0,1.7918,2.3979,0.6931,0.6931,1.3863,0.0,0.6931,1.0986,1.3863,1.9459,0.6931,5.3982,0.6931,1.3863,4.1109
S2_C0364,0.0,2.9957,1.7918,1.9459,1.7918,0.6931,1.0986,1.7918,2.7726,1.6094,4.2341,1.6094,3.6109,3.8712,3.6109,2.3026,0.6931,1.9459,2.3026,0.6931,3.989,1.9459,0.0,1.9459,1.0986,1.6094,1.3863,1.0986,0.0,0.6931
S2_C0365,3.1355,0.6931,0.0,1.0986,1.6094,0.0,1.6094,0.6931,0.0,1.3863,1.0986,2.1972,0.0,2.6391,2.0794,0.0,0.0,1.9459,0.0,1.9459,0.6931,0.6931,0.6931,3.091,0.6931,0.6931,2.9444,1.0986,1.7918,1.0986
S2_C0366,0.0,2.9444,0.0,1.3863,1.7918,1.6094,1.3863,0.6931,1.6094,1.6094,1.6094,0.0,1.6094,1.7918,1.0986,0.6931,1.7918,2.0794,2.1972,1.9459,1.7918,1.0986,1.0986,2.3026,1.3863,0.0,0.0,1.0986,0.0,1.0986
S2_C0367,3.2958,0.0,0.0,0.6931,1.3863,0.0,1.3863,1.6094,1.7918,0.0,2.5649,3.9512,1.7918,0.0,0.6931,0.6931,1.0986,1.0986,1.3863,0.6931,1.7918,5.1874,2.9444,0.0,1.9459,1.6094,2.3026,1.6094,2.5649,2.4849
S2_C0368,0.0,0.6931,0.6931,0.6931,1.3863,0.0,0.6931,0.0,0.0,1.6094,0.0,0.6931,0.0,1.7918,0.6931,1.0986,1.3863,1.3863,0.0,0.6931,0.0,0.6931,3.2189,1.0986,1.6094,0.6931,2.7081,1.0986,1.0986,2.8332
S2_C0369,3.2189,0.6931,1.0986,0.0,0.6931,0.0,1.6094,0.0,0.6931,2.3026,1.7918,0.0,0.0,5.1761,4.3694,0.6931,0.0,1.0986,0.0,1.6094,0.0,0.0,4.585,4.1109,0.6931,1.3863,0.0,1.0986,0.6931,0.6931
S2_C0370,2.5649,0.6931,1.6094,1.0986,1.9459,1.3863,1.0986,1.6094,0.0,0.6931,0.0,1.6094,0.0,1.9459,0.6931,1.0986,0.6931,1.6094,0.6931,1.3863,0.0,0.0,1.6094,2.7726,1.0986,0.0,2.4849,0.6931,1.3863,1.0986
S2_C0371,3.3322,0.6931,0.6931,1.0986,0.6931,2.8904,0.6931,1.3863,1.9459,1.0986,0.0,0.6931,4.0775,0.0,1.0986,1.0986,4.2627,1.3863,2.8332,0.6931,2.7081,3.091,2.4849,0.0,1.3863,1.3863,1.0986,2.0794,2.0794,1.7918
S2_C0372,0.0,3.4657,1.7918,2.4849,1.0986,3.7612,1.9459,2.4849,2.5649,2.0794,3.4012,0.0,2.3026,3.7136,2.5649,1.6094,2.3026,1.9459,2.1972,1.0986,3.0445,0.0,0.0,3.091,1.6094,0.6931,0.0,0.0,1.0986,0.0
S2_C0373,0.0,2.4849,1.9459,1.6094,1.3863,0.6931,1.6094,1.6094,1.7918,1.7918,3.5264,1.3863,4.3567,3.6376,4.4308,2.0794,0.6931,1.6094,1.3863,1.6094,3.6889,1.7918,1.0986,2.1972,1.3863,1.9459,0.6931,0.0,1.0986,0.0
S2_C0374,3.7842,0.0,0.6931,1.0986,1.3863,0.6931,0.6931,1.0986,0.6931,0.0,0.0,1.0986,5.2364,0.0,2.6391,0.0,1.7918,0.0,1.0986,0.6931,2.7726,2.3979,4.7622,0.0,1.9459,2.8332,1.0986,2.1972,2.5649,1.6094
S2_C0375,3.5835,1.0986,0.6931,2.7726,0.0,5.3181,0.6931,2.7081,2.7726,0.0,0.6931,0.6931,2.4849,0.0,0.6931,1.6094,1.0986,1.7918,4.1897,0.0,4.3307,1.7918,0.6931,1.6094,1.6094,0.6931,0.6931,1.3863,1.3863,0.0
S2_C0376,3.912,0.0,0.6931,0.6931,0.0,0.6931,0.6931,0.0,0.0,0.6931,0.0,1.7918,3.434,0.6931,1.9459,1.0986,1.7918,1.0986,1.0986,1.0986,1.0986,2.3979,3.6376,0.0,1.0986,2.5649,1.0986,2.3026,2.0794,1.0986
S2_C0377,2.8904,0.6931,1.6094,1.0986,1.6094,1.3863,0.0,1.6094,0.0,0.6931,1.3863,1.6094,0.0,2.1972,1.3863,1.3863,1.3863,1.6094,0.0,1.9459,0.0,0.0,1.9459,2.5649,0.6931,1.7918,2.4849,1.7918,0.6931,1.6094
S2_C0378,0.0,2.0794,1.6094,1.3863,1.3863,1.6094,0.6931,1.6094,0.0,1.3863,0.6931,3.0445,0.0,1.3863,0.0,1.7918,0.6931,0.6931,0.6931,0.6931,0.0,0.6931,1.9459,2.7081,0.6931,1.3863,1.7918,0.6931,0.6931,2.3026
S2_C0379,1.7918,3.9512,0.0,2.0794,1.3863,1.3863,1.3863,0.0,1.6094,1.0986,0.0,1.6094,5.1648,0.0,1.3863,0.0,4.7095,0.6931,4.585,1.7918,5.2781,4.6151,4.2767,0.0,1.9459,1.3863,0.0,1.9459,1.3863,0.6931
S2_C0380,0.6931,0.0,0.6931,2.1972,0.6931,1.3863,1.3863,2.9444,0.0,0.0,0.0,2.7081,1.0986,0.0,1.0986,0.6931,0.0,0.0,2.1972,1.0986,2.3979,1.3863,1.3863,5.124,2.3026,1.0986,1.0986,0.6931,0.0,3.7612
S2_C0381,3.2189,0.0,1.0986,1.0986,1.0986,0.0,0.6931,0.6931,0.0,1.3863,0.0,2.0794,0.0,3.8286,1.7918,1.0986,0.0,1.6094,0.0,2.1972,0.0,0.0,1.3863,3.9512,1.7918,1.0986,2.8904,1.0986,1.6094,0.6931
S2_C0382,5.0814,0.6931,1.0986,1.0986,1.3863,3.5553,0.6931,2.4849,1.0986,0.6931,0.6931,0.0,1.3863,0.6931,1.3863,1.0986,0.6931,1.9459,1.9459,1.3863,1.9459,0.0,0.0,2.3026,1.0986,1.3863,1.0986,1.3863,3.1355,0.0
S2_C0383,2.3026,0.6931,1.0986,1.9459,0.6931,1.7918,1.0986,1.3863,1.7918,0.6931,2.3026,2.0794,3.5835,0.6931,0.6931,1.9459,0.6931,1.0986,2.4849,1.0986,3.989,3.7612,1.0986,1.6094,0.6931,1.7918,1.0986,1.6094,1.3863,1.7918
S2_C0384,2.3026,1.3863,2.3979,2.1972,1.0986,4.9628,1.3863,2.3979,2.5649,2.0794,0.6931,0.6931,0.0,1.3863,0.0,1.9459,4.5109,1.6094,1.7918,0.6931,0.6931,1.3863,0.0,0.6931,1.3863,0.0,3.2189,1.7918,2.1972,2.0794
S2_C0385,0.0,2.6391,1.7918,2.8904,1.6094,5.1761,1.7918,2.0794,3.1355,1.3863,2.7726,0.0,3.5264,1.9459,2.3979,1.3863,1.7918,2.7726,3.1355,0.6931,4.1897,0.6931,0.0,2.3979,0.0,0.0,0.0,0.0,1.9459,0.0
S2_C0386,0.0,0.0,1.9459,0.0,0.6931,2.7726,1.3863,1.3863,1.0986,1.0986,0.0,3.3673,2.3026,0.6931,1.6094,1.3863,1.3863,0.6931,2.9957,0.0,0.0,0.6931,1.0986,1.3863,2.0794,2.3026,2.9957,2.5649,0.0,2.1972
S2_C0387,0.0,2.7726,1.6094,0.6931,1.3863,0.0,0.6931,0.6931,2.3979,1.3863,2.3979,2.3026,1.7918,1.6094,2.0794,1.7918,3.434,0.6931,1.7918,0.6931,0.6931,1.0986,0.6931,0.0,0.6931,2.3026,2.8332,1.0986,0.0,0.6931
S2_C0388,0.6931,3.8918,1.0986,0.6931,1.3863,2.5649,0.0,0.0,1.6094,1.3863,0.6931,1.0986,5.204,0.0,0.6931,0.6931,4.7707,1.0986,4.3694,1.7918,4.8122,4.5951,3.434,0.0,1.9459,0.6931,0.6931,2.1972,1.0986,1.3863
S2_C0389,0.6931,3.6109,1.9459,0.0,2.1972,0.6931,1.3863,1.0986,1.9459,1.7918,4.6347,1.0986,0.0,5.3375,2.9957,1.9459,3.2958,2.8332,0.0,2.7081,1.0986,0.6931,0.0,3.4012,0.6931,1.7918,1.0986,1.0986,1.0986,0.0
S2_C0390,0.0,0.0,2.0794,0.0,0.6931,1.0986,1.7918,1.0986,1.3863,0.6931,0.6931,3.0445,1.6094,1.0986,0.6931,1.6094,3.4965,0.0,2.4849,1.3863,0.0,1.6094,1.0986,1.0986,0.6931,2.0794,2.7726,2.0794,0.6931,2.0794
S2_C0391,1.6094,0.0,1.0986,0.0,0.0,2.0794,1.0986,0.6931,1.0986,1.3863,0.0,1.0986,2.4849,0.6931,0.0,1.0986,3.091,0.0,1.7918,0.0,0.0,2.4849,1.6094,0.0,1.3863,1.7918,1.0986,1.9459,2.0794,2.0794
S2_C0392,0.0,4.382,1.7918,2.4849,1.9459,2.3026,1.6094,2.5649,2.4849,2.1972,5.2311,1.3863,0.0,5.3083,2.8904,1.3863,2.6391,3.091,1.3863,2.3026,2.3026,0.0,0.6931,2.9957,0.0,1.0986,0.0,0.0,0.6931,0.0
S2_C0393,3.9512,1.6094,0.6931,2.1972,1.3863,5.3519,0.6931,2.9957,2.4849,1.0986,0.0,0.0,1.7918,0.0,0.0,1.7918,0.6931,2.1972,3.6636,1.3863,3.8712,1.0986,0.6931,2.0794,1.6094,0.6931,1.0986,1.3863,2.3979,0.0
S2_C0394,3.434,0.0,0.0,1.0986,0.6931,0.6931,1.0986,1.0986,0.6931,0.6931,1.6094,0.6931,1.9459,3.6376,4.5747,1.6094,0.0,2.3026,0.0,1.7918,1.3863,0.0,2.0794,3.4012,0.0,1.6094,0.0,0.6931,1.9459,0.0
S2_C0395,4.0073,0.6931,0.0,1.3863,1.6094,1.0986,0.6931,1.3863,2.0794,0.6931,1.9459,2.9957,1.3863,0.6931,0.0,1.3863,1.3863,0.6931,1.6094,0.6931,0.0,5.2523,2.4849,0.0,0.6931,2.0794,1.3863,1.7918,2.8332,1.7918
S2_C0396,2.4849,1.0986,0.0,0.0,1.7918,0.0,1.3863,0.0,0.6931,2.4849,0.0,0.0,1.3863,2.8332,1.9459,0.0,1.6094,0.6931,0.0,1.0986,0.0,1.0986,4.654,1.0986,0.6931,1.7918,0.0,0.0,0.6931,1.0986
S2_C0397,3.8067,0.6931,1.0986,0.6931,1.0986,1.6094,0.6931,0.0,0.6931,1.6094,0.0,1.3863,3.989,0.0,1.6094,0.6931,1.9459,0.0,2.1972,0.6931,1.9459,3.0445,3.6636,0.0,1.7918,1.9459,1.3863,2.5649,2.5649,1.6094
S2_C0398,0.6931,1.6094,1.6094,2.0794,0.6931,3.1781,1.3863,0.6931,1.7918,1.7918,0.0,1.0986,0.0,1.7918,0.0,0.0,4.5109,1.6094,1.7918,1.7918,0.0,1.0986,0.0,1.3863,0.0,1.0986,2.4849,1.0986,1.3863,0.6931
S2_C0399,4.9698,0.0,0.6931,1.0986,0.6931,4.0431,1.3863,1.7918,3.091,1.6094,1.0986,1.6094,1.0986,0.0,0.0,2.1972,1.7918,1.3863,2.7726,1.3863,0.6931,4.1109,0.6931,0.0,1.0986,0.6931,1.3863,1.6094,2.8904,1.3863
S2_C0400,3.8286,0.0,0.6931,0.0,2.1972,0.0,1.6094,1.0986,0.6931,1.0986,2.0794,1.3863,1.7918,3.4012,4.0431,0.6931,0.0,1.9459,0.0,0.6931,0.6931,0.0,1.7918,3.7136,0.0,2.1972,0.6931,0.0,1.9459,0.6931
S2_C0401,1.6094,0.0,2.0794,0.0,1.3863,3.8286,0.0,1.6094,2.3979,2.0794,0.0,0.6931,0.6931,0.0,0.0,1.6094,3.5835,1.0986,1.6094,1.0986,0.0,2.7726,0.6931,0.6931,1.3863,0.0,3.6376,1.0986,0.6931,2.8332
S2_C0402,0.0,0.0,1.3863,0.0,1.0986,3.6636,1.6094,2.7726,1.9459,0.0,1.0986,2.7726,2.6391,0.0,1.3863,1.0986,0.0,0.0,3.7612,0.6931,0.0,0.0,0.0,3.4657,1.0986,2.8332,1.7918,2.8332,0.0,2.6391
S2_C0403,3.5264,0.6931,0.0,1.3863,1.6094,0.0,0.6931,0.6931,0.0,1.9459,2.3026,0.6931,2.3026,5.2523,5.2627,1.9459,0.0,1.7918,0.0,2.0794,0.6931,0.0,3.1781,5.1591,0.0,1.6094,1.0986,0.6931,1.3863,0.0
S2_C0404,0.6931,1.9459,1.6094,1.3863,0.6931,0.0,1.3863,0.0,1.6094,1.6094,3.8501,1.9459,4.3567,3.8918,5.0434,1.6094,0.0,1.9459,0.0,1.9459,4.2485,2.1972,1.9459,1.9459,0.0,2.7726,0.6931,1.6094,1.7918,1.0986
S2_C0405,0.0,3.3673,1.9459,1.9459,1.3863,0.0,1.7918,1.3863,1.0986,1.9459,3.1781,0.6931,0.0,4.1431,0.0,1.7918,2.8332,1.3863,0.0,2.0794,1.0986,0.6931,0.6931,2.3979,0.6931,0.6931,0.0,0.6931,0.0,1.3863
S2_C0406,0.0,1.7918,1.7918,1.0986,0.6931,1.0986,1.3863,1.6094,0.0,0.6931,1.0986,2.7081,0.6931,0.0,0.0,1.3863,0.0,0.0,1.6094,1.0986,0.0,0.0,1.6094,2.7726,2.1972,1.6094,1.7918,1.3863,0.6931,3.1781
S2_C0407,1.6094,0.0,2.5649,1.0986,0.6931,1.9459,1.0986,2.0794,0.0,1.3863,0.0,0.6931,0.0,2.0794,0.6931,1.0986,3.2189,0.6931,0.6931,1.6094,0.0,0.0,1.3863,0.6931,1.3863,0.0,5.2417,1.0986,0.0,2.3979
S2_C0408,2.4849,0.0,2.1972,2.6391,1.3863,5.4205,0.6931,2.7726,2.3979,1.0986,0.0,1.0986,0.0,0.6931,0.0,2.3026,3.6109,1.6094,3.2189,0.0,1.3863,2.1972,1.0986,0.0,1.3863,1.0986,3.5264,1.6094,1.7918,2.6391
S2_C0409,2.5649,1.0986,1.3863,0.0,1.3863,0.0,1.0986,0.0,0.0,1.9459,1.3863,0.0,1.3863,5.2781,5.2417,1.3863,0.0,1.9459,0.0,0.6931,0.6931,0.0,2.7081,4.6821,1.3863,1.6094,0.6931,0.6931,1.3863,0.6931
S2_C0410,2.7081,0.0,0.6931,2.1972,0.0,0.0,1.6094,0.6931,2.1972,1.3863,3.7377,4.1589,1.9459,0.6931,1.3863,1.9459,0.0,0.6931,1.0986,1.3863,3.0445,5.273,2.4849,0.0,0.6931,1.7918,1.7918,1.3863,2.0794,1.9459
S2_C0411,0.0,0.0,1.9459,0.0,1.3863,3.6376,1.3863,2.3026,1.7918,0.6931,0.0,2.3026,2.9444,0.0,0.0,1.7918,0.6931,0.0,3.8286,1.0986,0.0,1.0986,1.0986,2.0794,1.0986,2.1972,1.3863,2.6391,0.6931,2.3979
S2_C0412,2.0794,0.6931,1.0986,1.0986,1.9459,3.1781,1.0986,1.3863,0.6931,1.0986,0.0,1.0986,0.6931,1.0986,0.6931,1.6094,2.1972,1.9459,1.0986,1.3863,0.6931,0.6931,0.0,2.0794,1.3863,1.9459,1.7918,0.0,1.9459,0.6931
S2_C0413,3.091,0.6931,1.6094,1.6094,0.6931,4.6347,0.6931,1.6094,2.4849,1.6094,0.0,0.6931,0.6931,0.0,0.0,1.0986,3.6109,1.0986,3.1355,0.6931,1.6094,2.4849,1.3863,0.0,1.6094,0.0,1.6094,1.9459,1.9459,1.6094
S2_C0414,0.0,3.7136,1.3863,3.0445,1.6094,3.2189,1.6094,1.3863,3.7612,1.6094,4.4188,0.0,3.2189,4.0431,2.3026,1.9459,2.1972,2.5649,2.9444,1.7918,4.3175,1.7918,0.6931,1.7918,1.0986,1.0986,0.0,0.6931,1.3863,1.3863
S2_C0415,3.2581,1.0986,0.0,2.7726,0.6931,5.2364,1.0986,2.6391,2.8332,1.7918,1.0986,0.0,2.6391,0.0,0.0,2.0794,1.6094,2.3026,4.2341,0.6931,4.3041,1.0986,0.0,1.6094,1.6094,1.0986,0.0,1.3863,2.1972,0.0
S2_C0416,0.6931,1.0986,1.0986,1.9459,1.3863,0.0,1.0986,0.6931,2.0794,1.6094,5.2204,3.4012,1.0986,2.9957,2.9444,2.4849,0.0,1.0986,0.6931,0.0,4.3694,5.1985,3.2189,0.0,0.6931,2.8904,0.6931,0.0,1.0986,2.4849
S2_C0417,3.0445,1.6094,0.6931,0.0,1.3863,0.6931,1.3863,0.6931,0.0,0.6931,0.0,0.0,5.3132,0.0,3.1781,1.0986,1.9459,0.0,1.6094,1.6094,2.4849,2.3979,4.7274,0.0,1.0986,2.0794,0.6931,2.7726,2.5649,0.6931
S2_C0418,2.4849,1.7918,1.0986,1.3863,0.6931,1.3863,1.0986,0.0,1.0986,1.3863,0.0,0.6931,5.4467,0.6931,1.3863,0.0,2.9957,1.0986,2.6391,0.6931,4.4659,3.8067,5.0173,0.0,1.7918,1.3863,0.6931,2.1972,2.3026,0.0
S2_C0419,0.6931,0.0,1.7918,0.0,0.0,3.1355,1.0986,3.2581,1.6094,0.6931,1.6094,2.3979,1.9459,0.0,1.3863,1.0986,0.0,0.0,3.091,1.0986,0.0,0.0,0.0,4.9558,1.6094,2.1972,0.0,2.3026,1.3863,1.0986
S2_C0420,1.9459,1.0986,0.6931,2.5649,1.0986,2.7081,1.0986,1.9459,0.0,0.0,1.3863,1.0986,0.6931,0.6931,0.0,1.0986,0.0,0.6931,0.6931,0.6931,2.6391,1.9459,1.9459,4.1589,2.1972,1.0986,0.0,1.6094,1.0986,1.6094
S2_C0421,0.0,0.6931,1.3863,0.0,1.0986,2.8332,1.9459,2.4849,0.6931,0.0,0.6931,2.7726,2.0794,0.0,0.6931,1.0986,0.0,0.6931,2.6391,0.6931,0.6931,1.6094,1.0986,4.8442,1.9459,1.6094,1.0986,1.7918,0.6931,3.3322
S2_C0422,0.0,1.7918,2.3979,0.6931,0.6931,0.6931,0.6931,1.9459,1.6094,0.0,0.6931,3.5553,1.3863,1.6094,1.3863,1.3863,3.4965,0.0,1.3863,1.6094,0.0,1.3863,0.0,0.6931,1.3863,1.6094,3.7842,1.9459,0.6931,2.3026
S2_C0423,3.6636,1.6094,0.0,0.0,0.6931,1.0986,0.6931,0.0,0.0,1.3863,0.0,1.0986,5.273,0.0,1.3863,0.6931,2.3979,1.0986,1.7918,1.0986,3.0445,2.6391,4.4188,0.0,2.1972,1.9459,1.0986,2.3026,2.0794,1.3863
S2_C0424,0.6931,0.6931,1.0986,0.6931,1.6094,4.4188,1.7918,3.1355,2.3026,1.0986,0.6931,2.1972,2.7726,0.0,0.0,1.7918,0.0,0.6931,3.8918,1.0986,0.0,0.6931,0.0,3.8918,2.3979,1.3863,1.0986,2.4849,1.0986,1.3863
S2_C0425,0.0,0.6931,1.3863,2.0794,0.6931,0.0,1.6094,0.6931,0.6931,0.6931,1.3863,2.6391,1.0986,0.0,0.0,1.0986,0.6931,0.0,1.7918,1.0986,0.6931,0.0,0.6931,2.8332,1.7918,1.0986,1.3863,2.0794,0.0,3.3322
S2_C0426,0.0,2.1972,1.6094,0.0,1.7918,0.6931,1.6094,1.0986,1.9459,0.6931,1.0986,1.9459,2.9444,1.6094,2.1972,1.3863,3.4012,0.6931,1.9459,1.7918,0.0,1.7918,1.0986,0.6931,0.6931,1.9459,1.9459,2.3026,1.3863,0.6931
S2_C0427,0.0,0.0,1.0986,0.0,0.6931,1.0986,1.7918,2.4849,0.6931,0.0,0.6931,3.091,1.9459,0.0,1.0986,1.7918,0.0,0.0,2.8332,0.6931,1.6094,0.6931,1.0986,5.3279,1.3863,1.9459,1.0986,1.3863,0.0,3.1355
S2_C0428,0.0,1.3863,0.0,2.1972,1.3863,1.0986,0.0,1.3863,0.6931,0.0,1.9459,2.0794,1.0986,1.6094,0.6931,0.6931,0.6931,1.7918,0.6931,1.6094,1.0986,0.0,0.6931,3.434,1.3863,0.6931,0.0,0.6931,0.0,2.7081
S2_C0429,0.0,1.6094,2.0794,0.0,0.6931,1.6094,0.6931,0.6931,1.3863,0.0,0.0,3.091,2.3026,1.0986,1.3863,1.6094,3.1781,0.6931,2.4849,0.0,0.0,0.6931,0.6931,1.6094,1.6094,1.3863,2.6391,2.3026,0.0,1.7918
S2_C0430,1.9459,0.6931,2.4849,1.3863,1.0986,5.1299,1.0986,2.8332,1.9459,1.0986,0.0,1.7918,0.6931,0.0,0.0,2.0794,3.2958,0.6931,2.5649,1.3863,0.0,2.0794,0.6931,0.0,1.0986,1.3863,3.6376,0.6931,2.0794,2.6391
S2_C0431,1.0986,1.3863,1.0986,2.0794,1.7918,2.5649,1.3863,0.6931,1.6094,1.7918,0.6931,1.0986,2.7726,0.0,0.0,0.0,0.0,0.6931,3.3673,1.0986,3.8712,2.8904,2.3026,1.0986,1.9459,0.6931,0.0,0.6931,1.7918,2.1972
S2_C0432,2.3979,1.0986,1.6094,1.0986,0.6931,2.7081,0.6931,1.6094,0.0,1.7918,0.6931,1.0986,0.0,2.0794,1.6094,0.6931,1.6094,2.1972,0.0,1.0986,1.0986,0.0,0.0,2.1972,0.0,0.6931,2.3979,1.0986,1.3863,0.6931
S2_C0433,1.3863,0.6931,1.9459,1.6094,1.7918,0.0,1.0986,0.0,0.0,1.0986,0.0,0.6931,0.0,2.8332,0.0,1.3863,1.6094,0.6931,0.0,1.7918,0.0,0.0,1.7918,2.0794,1.0986,1.3863,4.4998,1.0986,1.0986,2.9957
S2_C0434,0.0,1.0986,2.8332,2.0794,1.7918,1.7918,0.6931,2.3026,1.0986,2.0794,0.0,1.3863,0.0,2.0794,0.0,1.6094,2.8332,1.0986,0.0,0.6931,0.0,0.0,0.6931,1.0986,1.6094,0.0,5.2679,1.0986,1.0986,3.8286
S2_C0435,0.0,1.6094,2.1972,0.0,0.6931,1.3863,1.7918,0.6931,1.3863,0.0,0.0,3.2581,2.8904,1.3863,1.9459,1.0986,3.1781,0.6931,2.7081,0.6931,0.0,1.7918,1.0986,1.6094,1.3863,1.3863,2.5649,2.3979,0.0,1.0986
S2_C0436,2.1972,1.3863,0.6931,2.7081,1.9459,0.0,0.6931,0.0,2.1972,1.3863,5.1705,5.0499,0.6931,2.0794,0.6931,1.7918,0.0,0.6931,0.0,0.6931,4.5643,5.273,3.4012,0.0,1.3863,2.4849,2.0794,1.0986,1.0986,2.7726
S2_C0437,0.0,3.7612,1.9459,1.6094,1.6094,0.6931,1.0986,2.0794,3.4657,1.9459,5.2417,2.5649,0.0,4.9053,1.9459,2.1972,3.8501,1.7918,1.0986,1.9459,0.0,2.1972,0.6931,0.0,0.6931,1.7918,1.0986,0.6931,0.6931,1.0986
S2_C0438,2.7081,1.0986,0.0,2.7726,0.0,0.0,0.6931,0.6931,2.0794,0.6931,4.4773,5.0239,0.0,1.3863,0.0,1.7918,0.0,0.0,0.0,1.0986,2.9444,5.4596,4.2767,0.0,0.6931,2.7081,2.3026,1.3863,1.7918,3.5264
S2_C0439,3.912,0.0,0.0,1.3863,1.0986,1.6094,1.3863,1.7918,2.3979,0.6931,1.6094,2.1972,1.7918,0.6931,0.0,1.0986,0.0,1.0986,1.7918,0.0,2.7726,4.8363,1.9459,0.0,1.3863,1.0986,1.0986,1.6094,2.8332,1.6094
S2_C0440,1.6094,0.6931,1.9459,1.0986,2.1972,1.7918,1.3863,1.9459,0.0,1.7918,0.6931,1.0986,0.0,1.9459,0.0,1.0986,2.6391,1.6094,0.0,1.9459,0.0,0.0,0.0,2.3026,1.6094,1.3863,4.0775,1.3863,1.3863,1.7918
S2_C0441,0.6931,0.0,2.5649,2.4849,1.0986,3.6636,0.6931,2.3026,1.0986,1.7918,0.0,1.3863,0.0,0.6931,0.0,1.7918,2.7726,1.0986,1.9459,1.0986,0.0,1.0986,1.0986,0.6931,1.6094,0.6931,4.6347,0.0,1.3863,3.091
S2_C0442,0.0,0.0,1.7918,0.0,0.0,3.3673,1.3863,2.1972,2.3979,0.6931,1.0986,2.0794,3.1781,0.0,1.0986,1.0986,1.3863,0.0,3.8501,0.6931,0.0,1.3863,1.3863,1.0986,1.0986,2.6391,1.7918,2.7081,1.0986,0.6931
S2_C0443,0.0,3.091,2.0794,2.3026,1.3863,1.3863,1.3863,1.6094,2.3979,1.7918,4.3438,1.3863,3.7842,4.0431,3.8286,2.0794,1.3863,2.1972,2.0794,0.6931,3.9512,1.7918,0.6931,1.6094,1.0986,1.6094,1.0986,0.6931,0.6931,1.0986
S2_C0444,1.3863,1.6094,0.6931,1.9459,1.0986,0.0,0.6931,0.6931,1.3863,1.6094,3.6109,2.0794,4.7449,3.4657,4.9698,1.9459,0.0,1.7918,1.3863,1.6094,4.382,2.0794,1.3863,1.9459,0.6931,1.7918,0.6931,1.3863,0.6931,0.0
S2_C0445,1.0986,2.7726,2.5649,1.0986,1.6094,1.6094,1.0986,0.6931,1.0986,1.9459,2.8904,0.6931,0.0,5.2257,2.7726,0.0,2.8904,2.7726,0.0,1.7918,0.0,0.0,0.0,3.4012,0.6931,1.0986,1.0986,0.0,0.6931,0.0
S2_C0446,3.8067,0.6931,0.0,0.0,0.6931,0.0,1.6094,0.6931,0.6931,1.6094,0.0,0.6931,4.3944,0.6931,1.9459,1.0986,1.6094,1.3863,1.9459,1.0986,1.7918,2.6391,4.2341,0.0,1.6094,2.3026,1.9459,2.1972,2.5649,1.0986
S2_C0447,1.0986,0.6931,1.0986,0.0,0.0,1.0986,1.0986,0.0,1.3863,0.6931,0.6931,1.7918,3.912,1.0986,1.6094,1.0986,3.9703,0.6931,2.0794,1.7918,0.0,1.6094,1.9459,1.3863,0.0,1.3863,1.0986,2.0794,1.0986,1.3863
S2_C0448,2.1972,0.6931,0.0,2.5649,1.9459,0.0,1.3863,0.0,1.9459,0.6931,5.0814,5.2417,1.0986,1.3863,0.6931,2.1972,0.0,0.6931,0.0,1.3863,3.8918,5.3613,4.3567,0.0,0.0,2.7081,2.1972,1.0986,1.6094,3.8712
S2_C0449,0.0,0.0,1.6094,0.0,0.0,3.8067,0.6931,3.0445,2.4849,0.0,0.6931,1.6094,2.1972,0.0,0.0,1.3863,0.0,0.6931,2.3979,0.6931,0.6931,1.6094,0.0,3.8712,1.3863,1.7918,1.0986,2.5649,0.0,1.0986
S2_C0450,3.3673,0.0,1.0986,1.0986,1.3863,0.0,2.0794,0.0,0.0,1.9459,1.3863,0.0,1.0986,5.3753,5.0499,0.6931,0.0,1.9459,0.0,1.9459,1.0986,0.0,3.9318,5.1475,1.0986,1.6094,1.3863,0.0,1.6094,0.6931
S2_C0451,0.0,4.8363,2.3979,1.6094,1.9459,0.0,1.3863,1.6094,3.091,2.4849,5.204,2.1972,0.6931,5.2933,2.1972,1.7918,3.8712,2.8904,0.0,2.8904,0.6931,0.6931,0.0,1.6094,0.6931,0.0,1.0986,0.0,0.6931,0.0
S2_C0452,0.6931,0.0,3.2581,2.6391,1.0986,3.6889,1.6094,2.3979,1.7918,1.0986,0.0,1.3863,0.0,1.3863,0.0,2.3026,3.434,1.7918,0.6931,1.3863,0.0,0.0,0.6931,0.0,0.6931,0.0,5.3519,0.6931,1.0986,3.4965
