# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelA_00,PanelA_01,PanelA_02,PanelA_03,PanelA_04,PanelA_05,PanelA_06,PanelA_07,PanelA_08,PanelA_09,PanelA_10,PanelA_11,PanelA_12,PanelA_13,PanelA_14,PanelA_15,PanelA_16,PanelA_17,PanelA_18,PanelA_19,PanelA_20,PanelA_21,PanelA_22,PanelA_23,PanelA_24,PanelA_25,PanelA_26,PanelA_27,PanelA_28,PanelA_29
S1_C0362,2.9957,2.9444,1.0986,0.0,1.3863,2.0794,0.0,0.0,2.6391,2.7081,0.6931,0.0,5.204,0.0,2.1972,0.0,5.323,2.6391,2.8904,1.3863,0.6931,1.9459,2.3979,0.0,1.3863,0.6931,0.0,1.6094,2.3026,0.0
S1_C0363,0.0,2.1972,2.0794,1.3863,1.0986,5.3519,0.6931,3.2581,5.2933,1.0986,2.9957,2.4849,4.0943,0.0,0.0,1.3863,3.8286,0.0,5.3519,0.6931,2.1972,5.3566,0.0,0.0,2.0794,1.6094,1.3863,2.3979,1.3863,1.0986
S1_C0364,0.6931,2.6391,1.3863,0.6931,1.3863,1.6094,0.6931,0.0,0.6931,1.7918,0.6931,0.0,0.6931,3.4657,1.0986,1.3863,4.0073,1.3863,1.0986,2.0794,0.0,0.0,1.6094,3.0445,1.6094,0.6931,0.6931,1.6094,1.0986,0.0
S1_C0365,0.0,1.9459,1.3863,1.6094,0.0,0.0,1.3863,0.0,0.0,1.0986,0.0,0.6931,5.193,0.0,2.9957,0.6931,1.9459,0.6931,1.7918,2.0794,1.9459,1.0986,5.323,0.0,1.6094,2.7726,0.6931,3.1355,1.0986,2.0794
S1_C0366,0.6931,1.3863,2.0794,1.9459,0.6931,0.0,1.7918,0.6931,0.0,1.0986,2.1972,1.3863,0.0,3.5553,0.0,1.3863,1.9459,0.6931,0.0,1.6094,0.0,0.6931,2.0794,1.6094,1.6094,0.0,2.6391,0.6931,0.6931,2.8332
S1_C0367,1.0986,1.6094,2.3026,1.6094,1.6094,0.0,0.0,1.7918,0.0,1.6094,1.6094,0.6931,0.0,5.1818,1.3863,1.9459,0.0,1.7918,0.0,2.0794,0.0,0.0,0.0,5.1985,1.0986,0.0,2.4849,0.0,0.0,0.6931
S1_C0368,0.0,0.6931,2.5649,1.3863,1.3863,0.6931,1.0986,1.7918,0.0,0.0,0.6931,2.0794,2.0794,0.6931,2.8332,2.0794,0.0,0.6931,1.0986,0.6931,0.6931,0.0,0.0,2.8332,1.6094,2.3979,3.091,1.6094,0.0,1.7918
S1_C0369,0.6931,2.1972,1.9459,1.6094,0.6931,2.0794,1.6094,1.0986,1.7918,0.0,3.0445,2.9444,4.5539,1.7918,2.3026,1.3863,0.0,1.3863,2.8332,0.6931,5.2523,2.8332,0.0,1.0986,0.0,1.9459,2.0794,1.3863,0.0,0.6931
S1_C0370,0.6931,0.6931,2.0794,2.1972,1.3863,1.3863,0.0,2.4849,0.0,0.0,2.7726,2.0794,0.0,3.7612,2.5649,1.7918,0.0,0.6931,0.0,1.3863,2.3979,0.0,0.6931,5.2679,1.3863,0.6931,2.7081,0.6931,0.6931,0.6931
S1_C0371,1.7918,1.3863,0.6931,0.0,0.0,0.0,1.0986,0.0,0.0,2.3979,0.0,1.3863,5.1299,0.0,2.4849,0.6931,2.3026,0.6931,1.3863,0.0,1.6094,3.5553,5.323,0.0,0.6931,3.091,1.3863,2.7726,1.0986,2.5649
S1_C0372,0.0,0.0,2.4849,2.4849,0.6931,0.0,0.6931,2.5649,0.0,1.0986,2.8332,2.6391,0.0,2.3979,1.0986,2.6391,0.0,0.6931,0.6931,1.0986,1.3863,0.0,1.3863,5.1818,1.3863,0.6931,4.7362,1.0986,0.0,3.2958
S1_C0373,1.0986,1.3863,1.9459,0.0,1.6094,5.3706,1.9459,2.6391,4.6634,1.7918,2.3026,0.0,2.6391,1.7918,2.1972,1.0986,5.2204,2.1972,3.2958,1.3863,0.0,1.6094,0.0,3.0445,1.6094,0.6931,0.6931,1.0986,1.0986,0.0
S1_C0374,1.3863,1.9459,1.0986,1.3863,1.3863,0.6931,0.0,0.0,0.0,1.6094,1.0986,1.0986,0.0,3.4657,0.6931,0.6931,2.8904,1.3863,0.0,1.6094,0.0,0.0,1.0986,2.1972,1.0986,0.6931,1.6094,0.0,1.0986,1.0986
S1_C0375,0.6931,1.6094,1.6094,2.8904,1.7918,0.0,1.0986,0.0,1.0986,1.3863,1.0986,2.0794,0.0,3.2958,0.0,1.6094,0.0,1.0986,0.0,1.0986,0.6931,1.0986,2.0794,0.6931,1.0986,0.6931,2.3979,1.0986,1.0986,2.4849
S1_C0376,0.0,1.3863,1.3863,0.0,1.0986,5.2983,0.6931,1.7918,4.0604,0.6931,0.0,0.0,3.3322,0.0,0.6931,0.0,5.3132,0.0,5.2883,1.0986,0.0,2.7081,1.0986,0.0,1.3863,1.3863,0.0,2.5649,0.0,1.7918
S1_C0377,0.6931,1.6094,1.7918,0.0,1.0986,2.3979,1.3863,1.3863,0.0,1.6094,0.6931,0.6931,0.0,4.3175,2.6391,0.0,2.5649,1.3863,0.0,1.3863,0.0,0.0,0.0,5.2523,1.0986,0.6931,0.0,0.6931,0.6931,0.0
S1_C0378,0.0,0.0,1.0986,1.9459,1.3863,1.3863,1.3863,1.9459,0.0,1.0986,0.0,3.2189,3.2581,1.0986,1.6094,1.3863,0.0,0.6931,2.1972,0.6931,4.3694,1.3863,1.3863,1.0986,0.6931,1.3863,2.0794,0.6931,1.0986,1.3863
S1_C0379,0.0,0.6931,2.1972,1.0986,1.3863,0.0,0.6931,2.1972,0.0,0.6931,1.3863,2.8332,0.0,1.6094,2.5649,2.1972,0.0,1.0986,0.0,0.0,1.3863,0.0,1.3863,3.7136,1.3863,2.3979,3.7136,1.6094,0.0,2.3026
S1_C0380,5.2095,0.0,0.0,0.0,1.0986,0.0,0.0,0.0,1.0986,1.6094,0.6931,1.0986,0.6931,1.0986,1.0986,1.3863,3.434,1.3863,0.0,1.7918,0.0,1.9459,2.9444,0.0,1.9459,0.6931,1.0986,1.6094,3.0445,0.6931
S1_C0381,0.6931,1.0986,1.7918,1.9459,1.0986,1.0986,2.0794,1.0986,0.6931,2.0794,0.0,0.0,1.9459,1.6094,2.3979,1.3863,0.6931,1.3863,0.6931,1.6094,1.0986,0.0,2.5649,0.6931,1.0986,1.9459,1.7918,1.6094,0.0,1.0986
S1_C0382,0.0,2.1972,0.6931,1.3863,1.9459,0.0,1.0986,0.0,1.7918,2.3026,2.1972,1.0986,1.0986,3.0445,0.0,0.6931,3.1781,1.0986,0.6931,1.7918,1.7918,1.7918,2.3026,0.0,1.3863,1.0986,0.6931,1.7918,1.3863,1.7918
S1_C0383,0.6931,1.3863,1.0986,2.1972,1.3863,2.3026,1.0986,1.6094,1.0986,0.0,2.3026,4.9053,4.6052,1.0986,1.9459,0.6931,0.0,0.6931,2.9957,0.6931,5.2933,2.3026,0.6931,1.9459,1.6094,1.6094,1.7918,1.9459,1.6094,1.3863
S1_C0384,4.3175,1.0986,1.3863,2.1972,2.0794,0.0,1.3863,1.0986,0.0,1.9459,0.0,0.6931,0.0,2.5649,0.6931,1.9459,0.6931,2.7081,0.0,1.0986,0.0,0.0,2.7726,2.0794,1.0986,1.0986,0.6931,0.6931,2.3026,1.6094
S1_C0385,4.4659,1.0986,0.6931,0.6931,1.3863,0.0,1.0986,1.0986,0.0,1.3863,0.0,0.0,0.0,1.0986,0.0,0.0,2.7726,1.7918,0.6931,0.6931,0.0,2.3026,3.3673,1.3863,1.0986,1.3863,1.3863,1.0986,2.4849,1.6094
S1_C0386,1.3863,2.6391,0.6931,1.0986,1.3863,0.0,1.7918,0.0,1.7918,2.0794,2.0794,0.6931,1.3863,3.091,1.9459,1.3863,2.7081,1.6094,0.0,1.6094,0.0,0.6931,1.6094,1.0986,1.3863,1.7918,0.0,0.6931,1.3863,1.6094
S1_C0387,4.4773,0.6931,0.0,0.6931,1.0986,0.0,0.6931,0.0,1.7918,1.7918,0.0,1.0986,4.4543,0.0,1.9459,0.0,2.9957,0.6931,1.3863,1.0986,1.7918,3.989,4.7875,0.0,0.6931,2.7726,0.0,2.3979,2.6391,0.6931
S1_C0388,0.6931,2.4849,0.6931,1.3863,0.6931,0.6931,1.0986,1.0986,1.6094,2.0794,2.0794,0.0,0.6931,2.7726,1.9459,0.6931,3.6889,1.3863,1.3863,0.6931,0.6931,0.6931,2.3026,1.0986,0.6931,0.6931,1.0986,0.6931,0.6931,0.6931
S1_C0389,0.0,0.0,2.5649,1.0986,1.3863,0.0,1.3863,2.3026,0.6931,0.6931,1.7918,2.5649,0.0,1.0986,2.6391,2.7081,0.0,0.6931,0.6931,0.0,1.7918,0.6931,2.0794,2.0794,0.6931,2.6391,3.5553,1.9459,0.0,3.091
S1_C0390,0.0,0.6931,2.3026,1.9459,1.0986,0.0,1.3863,1.9459,0.0,1.0986,2.1972,2.0794,0.0,4.7185,1.6094,1.9459,0.0,1.3863,0.0,1.7918,0.0,0.0,0.6931,5.193,0.6931,1.0986,4.0073,0.6931,0.6931,2.7081
S1_C0391,2.1972,1.6094,0.6931,0.0,1.6094,4.8442,1.3863,0.0,4.2341,2.3979,0.6931,0.0,5.0173,0.6931,2.4849,0.0,5.247,2.6391,3.3322,0.6931,0.0,1.7918,1.7918,0.0,0.6931,0.0,0.0,1.6094,1.3863,0.0
S1_C0392,4.6821,1.7918,0.6931,0.6931,1.0986,0.0,1.3863,0.0,1.3863,1.6094,1.0986,0.0,5.2417,0.0,2.5649,0.0,3.7842,2.1972,2.0794,2.0794,2.3979,3.5553,4.1897,0.0,0.6931,2.6391,0.0,1.7918,2.4849,0.0
S1_C0393,0.0,1.0986,2.0794,1.9459,0.6931,2.3979,0.6931,2.3026,0.0,1.0986,0.0,2.9957,1.9459,2.1972,2.9444,1.7918,0.0,0.6931,2.0794,0.0,4.2341,0.0,0.6931,5.3279,1.7918,1.3863,1.6094,0.6931,0.0,0.6931
S1_C0394,0.6931,2.4849,1.9459,2.0794,0.0,5.2933,0.6931,3.3673,5.3279,0.0,4.1431,4.6444,5.3279,0.6931,0.6931,2.5649,1.9459,1.6094,5.3327,0.6931,4.9273,5.3083,0.0,0.0,1.0986,1.6094,1.7918,1.7918,0.0,1.0986
S1_C0395,0.0,0.0,2.3026,1.0986,1.3863,2.4849,1.7918,2.4849,0.6931,1.3863,2.0794,2.3979,0.6931,4.4543,2.8332,1.6094,0.0,0.6931,0.0,2.1972,2.1972,0.0,0.6931,5.3132,1.3863,0.0,1.7918,0.0,0.6931,0.6931
S1_C0396,0.0,1.0986,2.7081,2.1972,1.7918,0.0,1.3863,2.4849,0.0,1.6094,2.4849,1.3863,0.0,5.3799,1.0986,1.6094,0.0,0.0,0.0,1.3863,0.6931,0.0,1.0986,5.3083,0.6931,0.6931,3.4012,0.0,0.0,1.7918
S1_C0397,0.0,0.0,1.9459,1.6094,1.6094,1.7918,1.7918,3.9512,1.6094,0.0,3.4657,3.091,0.0,2.3026,2.1972,2.0794,0.0,1.0986,0.6931,0.0,2.9957,0.0,0.0,5.3706,1.6094,1.0986,2.8332,1.0986,1.3863,1.3863
S1_C0398,1.0986,1.9459,1.6094,1.9459,1.3863,0.6931,1.0986,1.9459,1.7918,0.0,1.7918,3.1781,3.8918,1.0986,2.3979,2.1972,0.0,1.0986,2.6391,0.0,4.9972,1.0986,0.6931,1.7918,1.9459,1.6094,1.6094,1.3863,0.6931,1.3863
S1_C0399,1.0986,1.6094,2.0794,1.9459,1.3863,0.0,1.7918,2.6391,0.0,1.3863,2.3026,0.0,0.0,5.193,1.9459,0.0,0.0,1.9459,0.0,1.9459,0.6931,0.0,0.0,5.2095,1.3863,0.0,2.3026,0.6931,0.0,0.6931
S1_C0400,4.9904,0.0,0.0,0.6931,1.6094,0.0,1.6094,0.0,0.6931,1.6094,0.6931,1.0986,1.9459,0.6931,0.6931,1.0986,3.1355,1.0986,0.0,2.1972,0.0,2.7081,3.434,0.0,0.6931,0.6931,0.6931,1.0986,2.7081,1.0986
S1_C0401,1.0986,1.6094,1.7918,0.0,1.7918,2.0794,1.3863,0.6931,0.0,1.7918,1.0986,0.0,0.0,4.7185,2.3026,0.0,1.7918,2.0794,0.0,2.1972,0.6931,0.0,0.6931,5.3423,1.0986,0.0,1.3863,0.6931,1.3863,0.6931
S1_C0402,0.0,0.6931,2.1972,1.0986,0.0,5.2311,1.7918,3.9703,3.3673,0.6931,1.7918,3.3322,4.4773,0.0,1.9459,2.3979,0.0,0.0,4.9345,1.0986,3.0445,3.1781,0.0,0.0,1.3863,2.1972,2.3026,2.3979,0.6931,1.3863
S1_C0403,5.4205,0.6931,0.0,1.3863,1.6094,0.0,0.0,1.0986,0.6931,1.0986,1.3863,2.7726,0.0,3.6109,0.6931,1.9459,0.0,2.3979,0.0,1.6094,0.6931,1.3863,1.7918,2.6391,1.0986,1.0986,3.4012,0.6931,3.1781,1.0986
S1_C0404,0.0,1.9459,1.9459,1.0986,1.3863,0.0,1.0986,0.0,0.0,1.3863,0.0,0.6931,3.8712,0.0,2.8332,0.6931,1.0986,1.3863,2.3026,1.0986,2.4849,1.0986,4.2905,0.0,2.0794,2.3979,0.6931,2.1972,0.0,2.1972
S1_C0405,1.0986,1.3863,0.6931,1.6094,1.0986,0.0,1.0986,0.0,0.6931,1.7918,0.0,0.0,4.0943,0.0,3.0445,0.0,1.7918,0.0,1.0986,1.3863,2.1972,0.0,4.654,1.0986,1.3863,2.8904,1.0986,2.3026,0.0,2.1972
S1_C0406,3.2581,2.7726,0.6931,1.3863,0.6931,3.7377,1.6094,1.3863,4.1431,2.4849,3.7612,0.0,2.7726,4.654,3.7377,0.6931,5.323,4.1109,0.6931,1.3863,1.0986,0.0,0.0,3.091,1.3863,1.0986,0.0,0.0,1.0986,0.0
S1_C0407,0.0,1.0986,2.4849,0.6931,1.3863,0.0,0.6931,2.1972,1.3863,0.6931,1.7918,2.6391,1.0986,0.6931,2.5649,1.3863,0.0,0.0,1.6094,0.0,0.6931,0.6931,1.0986,3.2958,1.0986,2.3026,3.4965,1.7918,0.6931,2.0794
S1_C0408,2.8332,2.8904,0.6931,0.6931,0.0,4.6347,2.0794,2.1972,4.5433,2.3979,2.3979,0.0,4.4543,2.7081,3.091,1.0986,5.3132,3.4657,2.3026,1.7918,0.0,1.0986,0.0,0.6931,1.3863,0.0,0.0,1.0986,0.6931,0.0
S1_C0409,1.3863,2.1972,0.6931,1.0986,1.6094,1.0986,1.6094,0.6931,1.3863,1.3863,2.3026,1.0986,0.6931,3.1781,2.6391,1.3863,2.0794,1.6094,0.0,2.0794,1.6094,0.0,0.0,1.6094,0.0,2.0794,0.6931,0.0,1.3863,1.3863
S1_C0410,0.0,2.7081,1.6094,1.3863,0.0,5.2311,1.3863,2.5649,4.3438,0.6931,1.7918,1.7918,2.1972,0.0,0.0,1.0986,5.0173,1.3863,4.4886,0.6931,0.0,3.2958,0.6931,0.0,1.9459,1.0986,0.6931,2.3979,0.6931,1.0986
S1_C0411,3.5835,0.0,0.6931,1.9459,1.7918,0.6931,1.0986,0.6931,0.0,1.9459,0.0,1.0986,0.0,2.7726,0.6931,0.6931,1.3863,2.3026,0.0,0.6931,0.6931,0.0,1.7918,2.9957,1.3863,0.0,1.0986,0.0,2.0794,1.9459
S1_C0412,1.0986,2.4849,1.0986,1.7918,1.0986,0.0,1.0986,1.0986,1.0986,1.6094,2.4849,1.3863,0.0,2.5649,1.3863,0.0,1.7918,1.7918,1.0986,1.0986,0.6931,2.0794,1.0986,0.0,0.6931,1.7918,0.6931,0.6931,1.9459,0.0
S1_C0413,0.6931,1.7918,1.0986,1.3863,0.6931,0.6931,0.6931,0.0,0.0,1.9459,0.0,0.6931,4.1109,0.0,2.8904,1.0986,1.6094,0.0,1.6094,0.6931,2.1972,2.3979,5.3132,0.0,1.7918,2.5649,1.3863,2.7726,0.6931,2.0794
S1_C0414,0.6931,1.7918,0.6931,1.0986,0.6931,5.3519,1.7918,2.4849,5.2933,2.1972,0.6931,0.0,3.6109,0.0,1.3863,0.0,5.3891,2.3979,3.6109,1.3863,0.0,0.6931,0.0,2.0794,0.0,1.3863,0.0,1.0986,1.0986,0.0
S1_C0415,4.7005,1.0986,0.6931,0.6931,1.7918,1.0986,1.6094,0.0,1.0986,1.9459,0.0,1.0986,4.0604,0.0,1.9459,0.0,3.3322,2.4849,0.6931,2.0794,1.9459,2.3026,2.3979,0.6931,1.3863,2.1972,0.0,2.0794,2.8904,0.6931
S1_C0416,4.1589,0.6931,0.6931,2.3979,1.0986,0.0,1.6094,0.0,0.0,1.9459,1.0986,0.0,0.0,1.0986,0.0,0.6931,1.6094,1.9459,0.0,1.3863,0.6931,0.6931,2.8332,1.9459,1.0986,0.6931,0.0,1.0986,1.9459,1.0986
S1_C0417,3.6109,1.3863,0.6931,1.7918,1.7918,0.0,1.7918,0.6931,0.6931,2.1972,0.0,0.6931,0.0,0.6931,0.0,0.6931,1.6094,1.6094,0.0,1.3863,0.6931,0.6931,3.434,0.0,1.6094,0.0,0.6931,1.0986,1.7918,1.7918
S1_C0418,0.6931,1.9459,1.6094,0.0,1.3863,2.0794,0.0,1.3863,0.0,1.7918,0.0,0.0,1.0986,3.8712,1.9459,1.0986,2.6391,2.0794,0.0,2.3026,0.0,0.0,0.6931,5.193,0.6931,0.6931,0.6931,0.6931,0.0,0.0
S1_C0419,3.4965,0.6931,0.0,3.091,1.0986,0.0,1.9459,1.7918,1.3863,0.0,4.0604,3.5835,0.0,2.5649,0.6931,1.6094,0.0,1.6094,0.0,1.6094,1.0986,1.9459,0.6931,1.9459,1.3863,1.3863,3.1355,0.6931,2.6391,1.3863
S1_C0420,3.912,1.3863,0.0,2.0794,1.7918,1.0986,2.1972,1.3863,0.0,1.9459,0.0,0.6931,0.0,2.3026,0.6931,1.6094,1.7918,1.3863,0.0,1.3863,1.0986,0.0,1.9459,1.6094,0.6931,0.0,0.0,1.0986,1.6094,1.3863
S1_C0421,0.0,1.7918,1.0986,1.3863,0.0,0.0,1.3863,0.0,0.0,2.3979,0.0,0.6931,5.0499,0.0,2.7726,0.6931,1.9459,0.0,2.0794,1.6094,1.6094,1.3863,5.2933,0.0,1.7918,3.1355,1.3863,2.4849,0.0,2.0794
S1_C0422,1.0986,0.6931,1.0986,1.7918,1.0986,3.0445,0.0,1.6094,0.0,1.3863,1.3863,1.0986,1.0986,2.5649,3.2958,1.0986,0.0,2.1972,1.0986,1.6094,2.8904,0.0,1.0986,5.3033,1.3863,0.0,1.3863,1.0986,1.0986,0.0
S1_C0423,0.0,1.0986,1.0986,1.3863,0.6931,0.0,1.3863,0.0,0.6931,1.9459,0.0,0.6931,4.3694,0.0,2.0794,0.0,1.7918,0.0,1.9459,1.3863,1.6094,2.3026,5.2311,0.0,1.6094,2.9444,0.0,2.7081,0.0,1.7918
S1_C0424,1.6094,1.7918,1.7918,1.3863,1.3863,4.6151,1.6094,2.3026,3.8286,2.0794,2.6391,0.0,1.9459,2.7726,2.6391,1.3863,3.989,2.3979,1.3863,1.7918,0.0,0.6931,0.6931,3.2581,1.0986,1.0986,0.0,1.6094,1.0986,0.0
S1_C0425,0.0,1.0986,0.6931,1.6094,1.3863,0.0,1.6094,0.6931,0.0,1.6094,0.0,1.3863,1.9459,0.6931,1.9459,0.0,0.6931,0.6931,0.6931,1.6094,1.9459,0.0,3.2581,0.0,1.6094,1.9459,2.0794,1.3863,0.6931,0.6931
S1_C0426,0.0,1.0986,1.6094,1.7918,1.7918,1.6094,0.6931,0.0,0.0,0.6931,1.3863,3.912,3.434,0.0,2.3026,1.0986,0.0,0.6931,2.6391,1.7918,5.273,2.3026,1.6094,1.3863,1.6094,1.0986,2.6391,1.0986,1.0986,1.0986
S1_C0427,0.0,2.3026,2.0794,1.0986,0.0,5.4027,1.0986,2.9957,5.1533,1.3863,3.3322,3.3322,4.3567,0.0,1.0986,2.0794,2.7726,1.6094,5.2095,1.0986,3.1355,5.366,0.0,0.0,1.7918,0.6931,1.6094,1.6094,1.0986,0.6931
S1_C0428,1.0986,2.0794,1.3863,1.0986,1.3863,3.2581,1.7918,2.7726,1.0986,0.6931,2.9444,5.3181,5.1299,0.0,1.9459,2.3979,0.0,1.0986,3.5553,1.0986,5.3083,3.2581,0.0,2.5649,1.6094,2.3026,2.3026,0.0,2.0794,0.6931
S1_C0429,1.0986,1.3863,1.0986,1.0986,0.6931,5.2417,1.6094,2.6391,4.2047,1.0986,0.6931,0.6931,2.1972,1.3863,1.0986,1.9459,5.2627,2.0794,3.1355,1.0986,0.0,0.6931,0.6931,2.0794,1.3863,0.0,0.0,0.6931,0.6931,0.0
S1_C0430,0.6931,1.6094,1.3863,1.7918,1.9459,2.1972,1.6094,2.4849,0.0,0.6931,2.6391,1.9459,0.0,3.7377,2.3979,1.9459,0.0,0.6931,0.0,0.6931,2.8904,0.0,0.0,5.193,1.6094,1.0986,2.4849,0.0,0.0,0.6931
S1_C0431,0.0,1.0986,1.9459,0.6931,1.3863,0.0,1.3863,0.6931,0.6931,1.0986,0.0,1.0986,3.6636,0.0,2.8332,0.0,1.0986,0.0,2.0794,1.3863,1.3863,1.0986,4.3041,1.0986,1.6094,2.9444,1.6094,2.3026,0.0,1.7918
S1_C0432,4.6728,0.0,0.0,0.0,1.3863,0.0,1.3863,0.0,1.0986,2.1972,0.0,0.6931,5.2523,0.0,1.9459,0.0,3.3322,1.3863,1.0986,1.3863,1.3863,3.7842,4.7449,0.0,1.0986,1.3863,0.0,2.3026,2.5649,0.6931
S1_C0433,0.6931,1.0986,2.0794,1.0986,1.3863,1.0986,1.0986,2.3026,0.0,1.6094,1.3863,0.6931,0.0,4.7449,2.7081,1.3863,0.6931,1.7918,0.0,1.7918,0.0,0.0,0.0,5.3706,1.0986,1.3863,1.0986,0.6931,1.3863,0.0
S1_C0434,0.0,1.3863,2.9957,0.0,1.0986,5.3519,1.7918,3.9512,4.9273,0.0,4.8122,5.3566,5.323,0.0,1.6094,2.3026,0.0,0.6931,5.3891,0.0,5.3613,5.2883,0.0,1.9459,1.6094,1.9459,1.7918,2.1972,2.1972,0.6931
S1_C0435,4.1109,0.0,1.0986,1.7918,1.6094,0.6931,0.0,1.9459,0.0,2.0794,0.0,0.0,0.0,2.7081,0.6931,0.6931,1.3863,2.4849,0.0,0.0,0.6931,1.0986,2.8904,1.3863,1.0986,0.0,0.6931,0.6931,1.9459,1.6094
S1_C0436,0.0,0.6931,2.0794,1.6094,0.6931,5.3706,1.3863,4.0604,3.6109,0.6931,4.2627,5.3423,5.1533,1.0986,1.9459,2.8332,0.0,1.3863,4.9127,0.0,5.3753,3.8918,0.0,1.7918,0.6931,2.0794,2.5649,0.6931,0.6931,1.0986
S1_C0437,4.6821,2.3979,0.0,0.0,1.0986,1.6094,1.0986,0.0,1.9459,2.1972,1.6094,0.0,5.2575,1.0986,3.1355,0.0,4.2627,2.8332,2.0794,1.7918,2.5649,2.3026,2.9444,0.0,1.6094,1.6094,0.0,2.1972,2.4849,0.0
S1_C0438,0.0,0.0,2.7726,2.1972,1.0986,0.0,1.3863,1.9459,0.6931,1.3863,1.0986,2.8332,0.0,2.8332,0.6931,2.7081,0.0,0.6931,0.0,0.0,0.0,1.0986,1.6094,2.3979,0.6931,1.0986,4.8122,0.0,0.0,3.3322
S1_C0439,0.0,2.3979,0.6931,1.0986,1.6094,0.0,1.0986,0.0,0.0,2.1972,0.0,1.0986,5.2679,0.0,2.3979,0.0,3.4965,0.0,2.7726,2.0794,1.7918,1.9459,5.2417,0.0,1.9459,2.4849,1.3863,2.7081,1.0986,1.7918
S1_C0440,0.6931,1.0986,1.7918,1.0986,1.6094,2.7081,1.0986,1.0986,0.0,1.9459,1.3863,1.0986,1.0986,3.0445,3.4657,1.7918,0.0,0.0,1.0986,1.7918,2.0794,0.0,0.0,5.2523,2.1972,0.0,1.6094,0.6931,1.3863,0.0
S1_C0441,0.0,2.1972,2.3979,1.0986,0.6931,5.3033,1.0986,2.9957,5.3132,0.6931,2.7726,3.2581,4.4998,0.0,0.0,1.9459,2.5649,1.3863,5.2417,1.3863,3.1355,5.2311,0.0,0.6931,0.6931,1.3863,1.0986,1.9459,1.3863,1.0986
S1_C0442,0.0,1.0986,1.0986,1.3863,0.0,4.4067,2.0794,1.3863,2.9957,1.0986,0.0,0.0,4.382,0.0,1.3863,0.6931,4.4067,0.6931,5.323,0.0,0.6931,2.3026,1.3863,0.0,2.5649,1.6094,0.6931,3.091,0.0,2.3979
S1_C0443,3.8918,1.6094,0.0,0.0,1.6094,1.0986,1.6094,0.6931,0.6931,0.6931,0.6931,0.0,0.6931,2.5649,1.0986,0.6931,3.4012,2.0794,0.0,2.0794,0.0,0.0,1.3863,2.8332,0.6931,1.0986,0.6931,1.3863,2.7726,0.0
S1_C0444,0.6931,1.6094,1.6094,0.0,1.3863,5.3519,0.6931,2.0794,5.0938,1.3863,0.0,0.0,2.8332,0.0,0.0,0.0,5.2883,0.6931,5.3083,1.3863,0.0,1.7918,0.0,0.0,2.3979,0.0,0.0,1.9459,0.6931,0.0
S1_C0445,1.3863,1.9459,1.0986,2.3979,1.3863,0.0,1.3863,0.0,1.3863,0.0,2.5649,2.0794,0.0,2.8904,0.0,1.7918,1.0986,1.3863,0.0,1.3863,0.0,3.5835,2.3979,0.0,1.0986,1.3863,2.3979,0.0,1.6094,3.1355
S1_C0446,5.0173,1.3863,0.6931,2.1972,1.9459,0.0,1.0986,0.6931,0.0,0.6931,0.0,1.0986,0.0,3.2189,0.0,1.6094,0.6931,2.3026,0.0,1.3863,1.0986,1.0986,1.7918,2.7726,1.3863,0.0,2.0794,0.6931,2.4849,1.0986
S1_C0447,4.5109,0.0,0.6931,2.3026,1.3863,0.0,1.9459,1.0986,1.3863,0.0,2.0794,3.5835,0.0,2.0794,0.0,2.3026,0.6931,1.7918,0.0,1.0986,1.3863,2.7081,1.3863,1.0986,0.6931,1.6094,4.2767,1.3863,2.4849,1.9459
S1_C0448,0.0,1.6094,1.0986,0.6931,0.0,5.3753,1.9459,2.4849,4.382,1.3863,0.6931,0.0,3.1781,0.0,0.0,0.6931,5.2933,1.0986,5.4027,1.0986,0.0,2.7081,0.6931,0.0,2.0794,1.7918,1.0986,2.8904,0.0,1.3863
S1_C0449,0.0,2.4849,0.6931,1.7918,2.1972,0.0,1.7918,0.0,1.6094,2.1972,1.3863,0.6931,0.0,2.8904,1.3863,0.6931,3.9703,1.3863,0.0,1.6094,0.6931,0.6931,2.8904,0.0,0.6931,0.6931,0.6931,0.6931,1.6094,2.0794
S1_C0450,0.0,1.6094,0.0,2.4849,1.7918,0.0,1.3863,0.6931,1.0986,1.6094,2.1972,2.5649,0.0,2.3026,0.0,0.6931,0.6931,1.9459,0.0,1.3863,0.0,2.5649,2.0794,0.0,1.0986,0.0,2.7081,0.6931,0.6931,3.1781
S1_C0451,0.0,0.0,1.6094,1.0986,0.6931,0.6931,1.0986,2.3026,0.6931,1.0986,0.6931,2.8904,1.0986,1.0986,2.5649,2.3026,0.0,0.6931,0.0,0.6931,1.6094,1.0986,0.6931,4.1271,1.3863,2.4849,3.5264,1.0986,0.6931,2.7081
S1_C0452,0.6931,0.0,1.7918,2.7081,1.6094,0.0,1.0986,1.3863,0.0,0.6931,1.3863,2.6391,0.0,1.6094,0.0,2.3979,0.0,1.0986,0.6931,1.7918,0.6931,1.0986,2.3026,0.6931,1.3863,1.3863,4.7095,1.0986,1.0986,3.5264
