# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelB_00,PanelB_01,PanelB_02,PanelB_03,PanelB_04,PanelB_05,PanelB_06,PanelB_07,PanelB_08,PanelB_09,PanelB_10,PanelB_11,PanelB_12,PanelB_13,PanelB_14,PanelB_15,PanelB_16,PanelB_17,PanelB_18,PanelB_19,PanelB_20,PanelB_21,PanelB_22,PanelB_23,PanelB_24,PanelB_25,PanelB_26,PanelB_27,PanelB_28,PanelB_29
S2_C0363,0.0,2.5649,0.0,0.6931,3.6636,4.0604,2.5649,1.6094,2.8904,2.3026,1.6094,1.7918,0.0,0.6931,1.3863,2.1972,1.6094,0.6931,1.9459,0.0,3.2189,2.0794,2.1972,0.0,1.0986,0.0,0.6931,2.1972,1.7918,0.6931
S2_C0364,3.6636,0.0,4.4998,1.0986,2.0794,1.9459,1.0986,1.6094,1.0986,0.0,1.7918,1.3863,2.8904,1.9459,3.8286,2.1972,0.6931,0.6931,0.0,1.3863,2.3026,0.0,0.6931,2.0794,1.6094,0.6931,2.3979,0.6931,1.0986,2.9957
S2_C0365,0.0,5.2983,0.0,0.0,4.5433,0.0,0.0,1.0986,1.0986,2.3979,0.0,0.0,2.0794,2.8332,0.0,0.6931,0.0,1.0986,3.1781,2.7726,2.6391,1.6094,0.6931,0.6931,1.0986,1.0986,0.6931,1.3863,2.3979,1.7918
S2_C0366,2.7726,0.0,2.7726,0.0,1.0986,1.6094,1.0986,1.0986,0.0,0.0,1.7918,0.6931,1.9459,1.0986,0.0,1.9459,2.3026,1.0986,1.0986,1.3863,0.6931,1.0986,1.0986,1.0986,1.0986,1.7918,1.3863,1.6094,0.0,1.7918
S2_C0367,1.6094,3.6376,5.1818,5.247,1.3863,2.1972,0.0,1.0986,1.3863,0.0,1.0986,2.3979,2.9444,1.3863,0.0,2.5649,0.0,3.0445,0.0,1.6094,0.0,1.7918,0.6931,1.3863,2.1972,0.6931,0.6931,0.6931,2.7726,0.6931
S2_C0368,0.0,1.6094,0.0,0.6931,3.1355,1.9459,1.3863,1.7918,1.3863,1.6094,1.0986,0.6931,0.0,0.0,0.0,2.1972,0.0,1.0986,1.9459,1.7918,0.0,1.9459,2.3979,0.0,0.0,1.3863,1.0986,2.1972,0.0,0.6931
S2_C0369,0.6931,2.0794,4.7362,1.6094,4.0254,0.6931,0.0,1.6094,0.0,0.6931,0.0,1.9459,1.0986,1.0986,0.0,2.4849,0.0,1.7918,0.0,4.804,0.0,0.6931,0.6931,0.6931,1.0986,1.6094,1.9459,1.0986,0.0,1.3863
S2_C0370,0.6931,5.4553,0.0,0.0,3.6889,0.0,0.0,0.6931,1.7918,2.7726,0.0,1.6094,0.6931,1.7918,0.0,1.3863,0.0,0.0,3.0445,1.9459,2.4849,1.0986,0.6931,1.0986,1.0986,1.0986,1.0986,1.7918,2.1972,1.3863
S2_C0371,4.0775,1.6094,0.0,3.091,1.6094,3.2189,0.0,1.0986,1.9459,2.7081,2.4849,1.0986,0.0,1.0986,4.4067,0.6931,5.2204,3.5264,2.1972,3.4012,1.3863,1.0986,2.1972,1.9459,1.3863,0.0,1.3863,1.3863,1.6094,0.0
S2_C0372,2.3979,2.0794,2.6391,0.0,0.6931,2.3026,1.0986,1.0986,1.9459,0.0,1.3863,1.0986,3.0445,1.3863,4.5326,1.3863,1.7918,0.6931,0.0,0.6931,3.5264,0.6931,2.0794,1.6094,0.6931,1.0986,2.3026,1.7918,0.0,3.2958
S2_C0373,3.4657,0.0,3.8501,0.6931,1.7918,0.6931,0.6931,1.3863,0.0,0.6931,1.3863,1.6094,1.3863,2.0794,3.2958,2.0794,0.0,0.0,1.0986,1.3863,1.3863,0.0,1.0986,1.3863,0.6931,1.0986,1.9459,0.0,0.0,2.8904
S2_C0374,5.1059,1.6094,0.0,4.0254,1.7918,1.0986,0.6931,1.3863,0.0,3.8712,0.0,1.3863,0.0,1.9459,2.0794,0.0,3.9703,2.5649,2.1972,5.1417,0.0,1.3863,0.6931,0.0,1.6094,1.9459,0.6931,0.6931,2.3026,0.0
S2_C0375,1.6094,2.1972,0.0,1.3863,0.0,3.8067,2.3979,0.6931,2.6391,2.3026,1.3863,1.7918,2.3026,1.0986,5.3613,0.6931,5.323,3.6889,1.3863,2.3026,3.4657,0.6931,1.3863,0.6931,2.4849,1.3863,0.0,1.7918,3.2958,1.0986
S2_C0376,1.6094,1.3863,0.0,4.0775,1.6094,1.3863,0.0,0.6931,1.0986,3.7612,0.6931,1.3863,0.0,1.3863,1.0986,0.0,1.9459,1.9459,1.7918,3.2189,0.0,1.9459,0.6931,0.6931,1.7918,2.5649,0.0,1.0986,1.9459,0.0
S2_C0377,0.0,5.2364,0.0,0.0,4.8978,0.0,0.0,0.0,1.6094,2.3026,0.0,1.6094,1.7918,2.5649,0.0,1.0986,0.0,0.6931,3.5264,2.1972,2.3979,1.3863,1.0986,1.0986,1.3863,1.0986,1.0986,2.0794,2.4849,1.3863
S2_C0378,0.0,0.0,1.0986,0.6931,1.9459,0.0,2.3026,1.7918,1.0986,0.0,2.8904,0.0,1.0986,1.0986,0.0,1.7918,0.0,0.6931,1.6094,0.0,1.0986,2.1972,1.0986,1.6094,0.6931,1.9459,2.1972,1.7918,0.0,0.0
S2_C0379,5.3566,1.0986,0.6931,3.7377,1.7918,3.0445,0.0,0.6931,0.0,2.4849,3.2958,1.3863,0.0,1.0986,2.0794,1.3863,5.2417,2.3026,1.7918,3.9512,1.7918,1.6094,2.0794,1.0986,1.3863,1.0986,1.0986,0.6931,1.9459,0.0
S2_C0380,0.0,0.0,2.1972,1.0986,0.0,0.0,4.8675,2.3979,0.6931,0.0,2.7726,0.6931,0.0,0.6931,0.0,0.6931,1.3863,1.0986,0.0,0.0,0.0,3.6636,1.3863,0.0,1.6094,2.5649,1.7918,0.0,0.0,0.0
S2_C0381,1.0986,5.2257,1.3863,0.0,5.3706,0.6931,0.6931,1.6094,0.6931,1.3863,0.0,1.6094,2.8332,1.9459,0.6931,1.9459,0.0,1.3863,3.0445,2.9957,1.3863,1.3863,1.3863,0.0,1.0986,1.3863,0.6931,1.3863,1.3863,1.9459
S2_C0382,1.3863,5.2257,1.6094,0.6931,1.3863,1.0986,1.0986,0.6931,2.3026,1.7918,0.0,2.0794,2.9444,1.7918,2.8904,0.6931,2.4849,2.5649,1.3863,2.8904,2.9444,1.3863,0.0,1.3863,2.7726,1.0986,0.0,0.6931,3.8501,1.9459
S2_C0383,3.2189,1.3863,4.0431,3.2581,0.6931,2.6391,1.9459,1.3863,1.0986,0.6931,1.0986,1.3863,3.2189,1.7918,3.7136,2.0794,2.3026,2.5649,0.0,1.7918,1.0986,1.6094,1.6094,1.0986,2.4849,0.6931,0.6931,0.6931,2.3026,1.6094
S2_C0384,0.0,3.2189,0.0,0.6931,1.0986,3.6889,1.6094,1.0986,3.0445,2.4849,2.0794,0.0,1.3863,1.3863,4.4427,1.3863,3.2189,2.1972,1.9459,1.0986,3.6109,0.6931,2.3979,0.6931,0.6931,0.0,0.6931,2.6391,2.1972,2.3026
S2_C0385,2.3026,1.9459,2.5649,0.6931,0.0,3.1355,1.3863,0.6931,1.7918,0.6931,1.9459,2.1972,3.091,1.0986,5.3936,1.7918,3.0445,1.9459,0.0,1.3863,3.4012,0.0,2.1972,1.6094,1.0986,0.6931,1.7918,2.3979,0.0,2.9444
S2_C0386,0.0,0.0,0.0,1.0986,0.6931,0.0,3.8286,1.0986,0.6931,3.989,3.4965,1.0986,0.0,1.9459,0.0,0.6931,0.6931,0.6931,1.9459,0.0,1.0986,2.3026,0.6931,0.0,0.0,1.9459,0.0,1.0986,0.0,0.0
S2_C0387,1.7918,0.6931,0.6931,2.0794,2.0794,0.0,0.6931,1.7918,0.6931,1.9459,2.9444,0.6931,0.0,2.1972,0.6931,2.5649,0.6931,1.0986,0.6931,0.0,0.0,0.0,1.3863,2.0794,0.6931,0.6931,1.0986,1.6094,0.0,2.4849
S2_C0388,5.323,0.6931,1.6094,3.3673,0.6931,2.9444,0.0,1.3863,0.6931,1.6094,3.8501,1.0986,0.0,1.7918,0.6931,1.0986,5.2364,1.6094,1.7918,2.3026,1.3863,1.3863,1.7918,1.0986,1.0986,0.6931,0.6931,1.7918,1.3863,0.0
S2_C0389,1.0986,4.0073,1.7918,0.0,3.7136,2.3979,0.0,1.0986,1.3863,0.0,1.0986,1.6094,2.4849,1.6094,1.6094,3.2581,0.0,0.0,1.3863,1.0986,3.2189,0.6931,1.3863,2.3026,0.0,0.0,2.3979,2.0794,1.0986,5.1705
S2_C0390,0.6931,0.0,0.0,2.4849,2.3979,1.0986,1.3863,1.6094,1.9459,2.7081,3.2189,1.7918,0.0,2.1972,0.0,1.6094,1.3863,0.6931,1.0986,0.0,1.9459,0.0,0.6931,1.0986,0.6931,0.6931,1.0986,0.6931,0.6931,1.6094
S2_C0391,1.7918,1.6094,0.0,3.2581,0.0,2.0794,0.6931,1.3863,1.6094,3.434,1.7918,1.0986,0.6931,1.6094,2.3979,0.0,2.5649,2.5649,1.7918,1.6094,1.0986,1.0986,1.0986,0.6931,0.6931,1.6094,0.6931,1.7918,1.9459,1.0986
S2_C0392,2.1972,2.3979,3.2581,0.0,2.3979,2.7726,0.0,1.0986,1.0986,0.0,1.6094,1.3863,3.2189,1.7918,2.6391,3.4012,1.0986,1.3863,0.0,0.6931,3.434,0.6931,1.6094,1.9459,1.3863,1.0986,1.7918,1.6094,0.6931,5.273
S2_C0393,1.7918,3.1355,0.0,0.6931,0.0,2.1972,1.7918,1.0986,2.4849,3.1355,1.3863,1.0986,2.3026,1.3863,5.3891,0.6931,5.3132,2.8332,1.7918,2.7081,3.8501,1.0986,1.6094,1.0986,2.5649,0.0,0.6931,1.0986,3.5264,0.6931
S2_C0394,2.3026,3.2581,3.4012,1.0986,2.3979,0.0,0.0,1.3863,1.7918,1.0986,0.6931,0.6931,2.1972,1.6094,0.0,1.3863,0.0,0.6931,1.0986,3.8286,0.6931,0.6931,0.6931,1.9459,2.0794,1.7918,1.6094,1.0986,1.3863,1.7918
S2_C0395,1.9459,3.2581,2.7726,5.273,0.0,2.8904,0.0,1.9459,1.6094,1.0986,1.3863,1.7918,1.6094,1.3863,0.6931,1.3863,2.3979,3.2189,1.0986,0.6931,1.0986,2.1972,1.3863,2.0794,2.8332,1.0986,0.6931,1.7918,3.1355,0.0
S2_C0396,1.3863,1.0986,2.7081,2.7081,2.9957,1.3863,0.0,1.6094,0.0,0.0,0.0,1.0986,1.0986,0.0,0.6931,1.7918,0.0,2.0794,1.3863,3.434,0.0,1.3863,1.3863,1.3863,1.0986,1.6094,2.0794,1.0986,0.0,1.0986
S2_C0397,3.2958,1.3863,0.0,3.9512,1.0986,1.9459,0.0,1.3863,1.6094,4.0431,1.3863,1.3863,0.0,1.7918,3.1355,1.3863,4.0604,3.091,2.3026,3.9318,0.6931,2.1972,0.6931,0.6931,1.0986,1.6094,0.0,0.6931,2.3026,0.0
S2_C0398,0.6931,3.4012,0.0,0.0,2.4849,2.5649,0.6931,0.0,1.9459,2.1972,0.6931,1.0986,1.0986,1.3863,2.3026,1.7918,0.6931,0.0,1.3863,1.3863,2.5649,0.6931,1.9459,1.7918,1.3863,1.0986,0.0,2.4849,1.3863,2.4849
S2_C0399,1.0986,3.8067,1.0986,4.0431,0.6931,3.0445,0.0,1.3863,2.3026,2.4849,1.0986,1.6094,1.6094,1.3863,2.6391,0.0,3.912,3.7842,0.6931,1.7918,1.9459,1.6094,1.3863,1.6094,2.3026,1.0986,0.6931,1.6094,3.7377,0.6931
S2_C0400,1.9459,3.7842,3.4012,0.6931,1.9459,0.0,0.6931,1.3863,1.3863,1.3863,0.6931,1.9459,2.3026,1.7918,0.6931,1.7918,0.0,1.3863,1.0986,3.9512,1.0986,1.0986,1.0986,1.3863,1.9459,1.3863,1.3863,1.0986,2.3026,2.3979
S2_C0401,0.0,0.6931,0.0,1.9459,1.0986,3.6376,2.0794,1.6094,2.5649,2.7081,2.3026,0.6931,0.6931,0.0,3.912,0.6931,2.8332,2.3979,0.6931,0.0,2.1972,1.7918,1.7918,1.6094,0.6931,1.0986,0.6931,1.7918,1.3863,1.9459
S2_C0402,0.0,0.0,0.0,1.0986,0.0,0.0,5.1874,2.1972,0.6931,3.3322,2.9957,0.0,0.0,0.0,0.0,0.0,1.3863,0.0,1.0986,0.0,0.0,3.1355,0.6931,1.3863,1.6094,3.2581,1.0986,0.6931,0.0,0.0
S2_C0403,2.0794,3.2581,5.1985,1.0986,4.0254,0.6931,0.6931,1.3863,0.0,0.0,0.0,1.6094,2.3979,1.6094,0.0,2.3979,0.0,1.0986,1.3863,4.9698,0.0,1.3863,1.0986,0.0,0.6931,2.4849,1.3863,1.0986,1.7918,2.3979
S2_C0404,4.0604,1.7918,5.3033,1.7918,2.0794,0.6931,0.6931,1.3863,0.0,0.0,0.6931,1.6094,3.1781,2.3979,2.4849,1.3863,0.0,1.6094,0.0,2.5649,0.0,1.0986,1.3863,1.3863,2.0794,1.3863,1.6094,0.6931,0.6931,2.3979
S2_C0405,1.6094,1.9459,1.7918,0.6931,2.4849,1.6094,0.0,1.6094,1.0986,0.6931,0.6931,1.6094,1.3863,0.6931,0.6931,2.6391,0.0,0.0,1.7918,0.6931,1.6094,0.6931,1.0986,0.0,0.6931,0.6931,1.7918,2.3026,1.0986,2.3979
S2_C0406,0.0,0.0,1.3863,0.6931,1.0986,0.6931,3.2189,2.1972,1.3863,0.0,2.9957,0.6931,0.0,1.3863,0.0,1.0986,0.6931,1.0986,1.6094,0.0,0.6931,2.6391,1.6094,1.0986,0.0,1.6094,1.7918,0.6931,1.0986,0.0
S2_C0407,0.0,5.124,0.0,0.0,4.5643,2.5649,1.7918,0.6931,3.1781,2.3026,1.0986,1.3863,0.0,1.7918,1.0986,1.6094,0.6931,0.0,3.5553,0.6931,3.5835,1.6094,1.0986,1.3863,0.0,1.0986,1.0986,2.7081,1.3863,2.1972
S2_C0408,0.0,2.3979,0.0,2.0794,0.0,4.5539,2.7726,1.0986,2.9444,3.6376,1.6094,0.0,0.6931,0.6931,5.3566,0.0,4.6913,3.3322,1.0986,1.0986,3.6889,1.3863,1.7918,1.6094,1.3863,0.6931,0.6931,2.3026,2.6391,0.6931
S2_C0409,2.1972,1.3863,4.9053,0.6931,3.5264,0.6931,0.0,1.0986,0.0,0.0,0.0,1.7918,1.3863,1.3863,0.6931,1.9459,0.0,1.6094,0.0,4.585,0.0,1.3863,1.0986,1.7918,0.6931,1.9459,2.1972,0.6931,0.0,1.3863
S2_C0410,3.1781,2.4849,5.3423,5.2523,0.0,2.3026,0.6931,1.6094,1.3863,0.0,0.6931,1.7918,4.4067,1.0986,1.3863,2.6391,0.6931,2.3979,0.0,2.3979,0.0,1.7918,0.0,1.7918,3.0445,0.0,1.9459,0.0,2.3026,1.0986
S2_C0411,0.0,0.0,0.0,1.3863,0.0,0.0,4.5747,1.7918,0.6931,3.8918,3.2581,1.0986,0.0,1.0986,0.0,0.0,1.6094,0.6931,1.6094,0.0,0.6931,2.7081,0.6931,1.6094,0.0,2.7726,2.0794,1.3863,1.3863,0.0
S2_C0412,0.6931,3.7377,0.0,0.6931,1.7918,1.0986,1.0986,0.0,1.3863,2.7081,0.0,1.7918,1.3863,2.0794,1.7918,1.6094,2.1972,0.6931,2.3979,2.0794,3.1781,1.0986,0.6931,1.6094,1.0986,1.0986,0.6931,1.3863,2.3026,1.9459
S2_C0413,1.0986,2.4849,0.0,2.9957,1.0986,3.8286,2.0794,1.6094,2.4849,3.1781,0.6931,1.0986,1.0986,1.3863,5.3033,0.0,5.2095,3.8501,2.0794,1.9459,2.4849,1.6094,2.3026,0.0,1.7918,0.0,0.6931,1.7918,2.8332,0.6931
S2_C0414,3.2581,1.3863,3.7612,0.0,0.0,3.4012,1.7918,1.6094,1.0986,0.0,2.3026,1.0986,3.1355,1.0986,5.204,2.8332,1.9459,1.0986,0.6931,0.0,2.9957,0.6931,0.6931,1.7918,1.3863,0.6931,1.9459,0.6931,0.0,4.0943
S2_C0415,1.9459,2.3979,0.0,0.0,0.0,3.3322,1.9459,0.0,2.5649,2.1972,1.0986,0.0,2.6391,1.3863,5.2832,0.0,5.366,3.4657,1.0986,2.3026,3.6109,1.0986,1.0986,1.3863,2.3979,0.6931,0.6931,1.6094,2.7726,0.6931
S2_C0416,4.0431,3.434,5.2983,4.4998,1.3863,1.7918,1.0986,0.0,0.0,0.0,0.0,2.3026,5.1591,1.3863,1.0986,3.7612,1.0986,2.3026,0.0,2.3979,0.6931,2.3026,0.0,2.0794,3.091,0.0,2.0794,0.0,1.6094,2.5649
S2_C0417,5.0999,1.3863,0.6931,3.8501,2.1972,1.0986,0.0,1.6094,0.0,3.6636,1.3863,0.6931,0.0,2.0794,1.9459,0.6931,3.4657,2.6391,2.3979,4.4998,0.6931,2.0794,1.6094,1.0986,0.0,2.3026,0.6931,1.0986,1.3863,0.6931
S2_C0418,5.3891,1.3863,0.6931,4.0604,2.0794,2.6391,0.0,1.7918,0.0,3.6636,2.0794,1.6094,0.6931,1.9459,3.3322,0.0,5.323,3.091,2.6391,4.9904,1.6094,1.0986,0.0,0.6931,0.6931,1.0986,0.0,1.7918,1.3863,0.0
S2_C0419,0.0,0.0,0.6931,0.6931,0.0,0.0,4.6728,1.7918,0.6931,2.3979,2.0794,1.0986,0.0,0.6931,0.0,0.0,1.0986,1.6094,1.3863,0.0,0.0,2.4849,1.0986,1.0986,1.3863,3.0445,1.6094,0.0,1.0986,0.0
S2_C0420,1.6094,0.0,3.1781,1.9459,0.0,0.6931,2.9957,2.7081,1.0986,1.0986,2.0794,0.6931,1.9459,0.6931,0.0,1.3863,2.6391,2.4849,0.0,1.3863,0.0,2.6391,1.0986,1.6094,1.9459,1.7918,1.0986,0.6931,0.6931,0.0
S2_C0421,0.0,0.0,0.6931,0.0,0.0,0.0,5.4116,2.3979,0.6931,2.3979,2.5649,1.0986,0.6931,1.0986,0.0,0.0,1.3863,1.3863,1.7918,0.0,0.0,3.5835,0.0,0.6931,0.6931,2.9444,1.9459,0.0,0.0,0.0
S2_C0422,0.0,0.0,0.0,1.7918,2.5649,1.6094,1.3863,1.3863,0.0,2.4849,2.9957,1.7918,0.0,1.6094,0.6931,1.6094,1.3863,0.6931,1.3863,0.0,1.7918,1.0986,1.0986,2.5649,1.0986,1.6094,1.0986,1.9459,0.6931,1.0986
S2_C0423,4.8598,1.3863,1.0986,3.989,2.4849,2.1972,0.6931,1.3863,1.0986,3.9512,1.3863,0.0,0.0,2.3026,3.1781,0.6931,4.4067,3.2581,2.3979,4.4773,1.0986,1.7918,0.6931,1.0986,1.3863,1.7918,0.6931,1.0986,2.4849,0.0
S2_C0424,0.0,0.0,0.0,0.6931,0.0,0.0,4.4998,0.6931,1.0986,2.9957,2.3026,0.6931,0.6931,0.6931,0.0,0.0,1.3863,0.6931,1.6094,0.0,0.0,2.7081,0.0,2.3026,1.3863,2.9957,1.3863,0.0,0.6931,0.0
S2_C0425,0.0,0.0,1.0986,1.0986,0.6931,0.0,3.7612,2.3026,0.0,1.7918,3.5553,0.6931,1.0986,0.6931,0.6931,1.0986,0.0,1.0986,1.7918,0.6931,0.0,3.091,1.0986,1.3863,0.6931,1.0986,1.9459,1.0986,0.0,0.0
S2_C0426,1.0986,0.0,0.0,1.9459,1.7918,0.6931,1.3863,1.6094,1.0986,2.3026,3.0445,1.3863,0.0,1.7918,0.6931,1.6094,1.3863,0.0,0.0,0.0,0.0,0.6931,0.0,1.6094,0.0,1.0986,1.6094,1.9459,0.6931,1.9459
S2_C0427,0.0,0.0,0.0,1.0986,0.0,0.0,5.2832,2.3026,0.6931,2.1972,2.3026,1.0986,0.0,0.0,0.0,0.0,1.6094,0.6931,1.0986,0.0,0.0,3.912,0.6931,0.6931,2.1972,2.9957,1.6094,0.6931,0.0,0.0
S2_C0428,0.0,0.0,2.3026,0.0,1.3863,0.0,2.0794,1.3863,0.0,0.0,2.3026,1.0986,1.3863,0.6931,0.0,1.9459,0.6931,0.6931,0.6931,0.6931,0.0,1.9459,2.0794,0.6931,0.0,1.3863,2.1972,1.6094,0.0,0.6931
S2_C0429,0.0,0.0,0.0,1.7918,1.3863,0.0,2.5649,2.1972,0.6931,3.9318,3.5264,0.6931,0.0,1.3863,0.6931,0.0,0.6931,0.0,0.6931,0.0,1.0986,1.6094,0.0,1.9459,0.6931,1.0986,0.0,1.0986,0.6931,0.0
S2_C0430,0.6931,1.7918,0.0,2.1972,1.0986,3.989,2.9444,1.0986,3.0445,3.2958,1.6094,1.0986,0.6931,1.0986,5.366,0.6931,3.7377,3.434,1.9459,1.0986,3.091,1.3863,2.3979,1.0986,1.0986,0.0,0.0,2.0794,2.1972,1.0986
S2_C0431,3.0445,0.0,2.6391,1.9459,0.6931,1.3863,2.0794,2.3026,1.3863,0.0,2.7726,0.6931,2.3979,0.0,1.0986,0.6931,3.7842,1.6094,1.6094,2.0794,0.6931,3.1781,1.6094,1.6094,1.6094,1.6094,1.9459,1.6094,1.0986,0.0
S2_C0432,1.3863,4.1897,0.0,0.6931,2.3026,1.3863,1.0986,1.3863,1.0986,2.4849,1.0986,1.3863,1.9459,2.0794,1.6094,0.0,1.0986,0.6931,1.7918,2.0794,3.434,1.3863,1.3863,0.0,1.9459,1.3863,1.3863,1.6094,2.3026,1.6094
S2_C0433,0.0,4.1271,0.0,0.6931,4.7274,2.6391,1.3863,1.0986,2.5649,0.6931,0.6931,1.3863,0.6931,0.6931,0.6931,2.3979,0.0,1.3863,2.9957,0.0,2.1972,1.6094,1.6094,0.6931,0.0,0.6931,1.0986,2.3026,0.0,2.0794
S2_C0434,0.0,3.2958,0.0,0.0,3.7136,4.1109,2.4849,0.6931,3.4012,2.0794,2.1972,0.6931,1.3863,1.0986,2.4849,2.0794,0.6931,1.6094,2.5649,0.0,3.0445,1.7918,2.0794,1.0986,0.0,0.0,1.0986,2.7726,1.7918,1.3863
S2_C0435,0.0,0.0,0.0,1.7918,1.9459,0.0,2.0794,1.7918,1.6094,4.0775,3.6376,1.0986,0.0,1.6094,0.0,1.0986,1.3863,0.6931,0.6931,0.0,1.3863,1.0986,1.0986,2.0794,0.0,1.3863,0.0,0.0,0.0,0.0
S2_C0436,3.989,3.6636,5.3799,5.3891,1.3863,1.7918,0.0,1.7918,0.0,0.0,1.0986,1.6094,5.3279,0.6931,0.0,3.7612,0.6931,2.3979,0.0,1.6094,0.0,2.1972,1.7918,1.7918,3.2958,0.0,1.9459,0.0,1.3863,2.3026
S2_C0437,0.6931,2.1972,3.0445,1.7918,2.4849,2.9444,1.0986,1.0986,1.6094,0.0,2.9957,1.6094,2.5649,1.6094,1.3863,3.9703,0.0,0.0,0.6931,0.0,2.7726,0.0,1.7918,2.6391,0.6931,0.0,2.3026,1.3863,0.6931,5.1475
S2_C0438,2.9957,3.434,5.2933,5.2311,1.7918,2.1972,1.0986,1.6094,1.0986,0.0,0.0,1.9459,5.204,1.7918,0.0,3.5835,0.0,2.8332,0.6931,1.7918,0.0,2.1972,1.7918,1.6094,2.6391,0.6931,1.0986,0.0,1.9459,1.0986
S2_C0439,2.3026,3.1355,3.4012,4.7791,0.6931,3.3673,0.0,1.6094,2.0794,1.3863,0.6931,1.9459,1.7918,1.7918,1.9459,1.6094,2.0794,3.2581,1.3863,1.0986,1.0986,1.7918,0.6931,1.9459,2.8332,0.6931,1.0986,1.0986,2.6391,1.3863
S2_C0440,0.0,5.273,0.0,0.0,4.5326,0.6931,1.3863,0.0,2.0794,2.3026,0.6931,1.3863,0.6931,1.3863,0.0,1.0986,0.0,0.0,3.6109,0.6931,3.4965,1.3863,0.6931,1.7918,0.6931,1.0986,1.0986,2.6391,1.9459,2.1972
S2_C0441,0.0,1.6094,0.0,1.6094,1.3863,4.2195,3.1781,0.0,2.8904,2.5649,2.3979,0.6931,0.0,1.0986,4.3307,1.3863,2.3026,2.6391,1.7918,0.0,2.8332,1.0986,2.4849,1.3863,1.0986,1.0986,0.6931,2.3026,1.6094,1.9459
S2_C0442,0.6931,0.0,0.0,1.3863,0.0,0.0,4.0254,2.0794,1.0986,3.7842,3.1781,1.0986,0.0,1.7918,0.0,0.6931,1.6094,0.6931,1.0986,0.0,0.6931,2.4849,0.6931,1.0986,1.3863,2.7081,1.0986,0.0,0.6931,0.0
S2_C0443,3.2958,0.0,4.2627,1.3863,1.7918,1.7918,0.0,1.0986,0.0,0.0,1.6094,1.7918,2.5649,1.6094,3.7136,2.6391,0.6931,0.0,0.6931,1.0986,2.8332,0.0,0.6931,2.0794,1.0986,0.6931,2.0794,1.3863,0.0,3.4657
S2_C0444,4.1109,1.6094,5.2523,1.3863,1.7918,0.0,0.0,1.6094,0.6931,0.0,0.0,2.0794,2.8332,2.1972,2.3979,2.7081,0.6931,0.6931,0.6931,2.1972,0.6931,0.0,1.0986,1.6094,2.3979,0.6931,1.7918,0.6931,0.6931,2.0794
S2_C0445,0.6931,3.7377,0.6931,0.0,3.8067,1.0986,0.6931,0.6931,1.0986,0.6931,0.0,1.0986,2.1972,2.3979,1.6094,2.5649,0.0,0.0,1.3863,1.0986,3.1355,0.0,1.3863,1.9459,1.0986,0.0,1.3863,1.7918,1.3863,3.9703
S2_C0446,3.4965,1.0986,0.6931,3.7136,1.7918,0.6931,0.0,1.0986,1.3863,4.2341,0.6931,1.0986,0.0,2.0794,1.9459,1.0986,3.2189,3.2189,2.3979,4.2627,0.6931,2.1972,0.6931,0.0,0.6931,1.3863,0.6931,0.0,2.3979,0.6931
S2_C0447,1.6094,0.0,0.0,2.3026,1.3863,0.6931,0.0,1.3863,1.0986,3.4012,2.7081,1.0986,0.0,1.3863,0.6931,1.0986,1.6094,0.0,1.0986,0.6931,0.0,0.0,1.3863,1.6094,0.6931,1.6094,0.6931,1.0986,1.0986,0.0
S2_C0448,3.2581,3.6889,5.3181,5.273,0.0,2.3979,0.0,1.6094,0.0,0.0,0.0,2.0794,5.366,1.6094,0.6931,3.5835,0.0,3.3673,0.6931,1.7918,0.0,2.8332,1.6094,1.9459,3.4012,0.0,1.9459,0.6931,1.6094,1.9459
S2_C0449,0.0,0.0,0.0,1.0986,0.0,0.0,3.5553,1.3863,0.0,2.0794,2.1972,0.0,0.0,1.6094,0.0,0.0,0.6931,1.0986,1.0986,0.0,0.0,1.6094,1.6094,1.9459,1.0986,2.3026,0.6931,0.0,1.9459,0.0
S2_C0450,2.0794,3.2581,5.2364,0.6931,4.5109,0.0,0.0,1.6094,0.6931,0.0,0.0,1.3863,2.1972,0.6931,0.0,2.1972,0.0,1.0986,1.6094,5.0562,0.0,1.6094,0.6931,1.3863,1.7918,2.3979,2.0794,0.6931,1.3863,2.6391
S2_C0451,1.0986,4.1744,3.8501,0.6931,3.6376,2.9957,0.0,1.0986,1.0986,0.0,1.0986,1.6094,3.912,2.3026,0.0,4.7707,0.6931,0.0,0.6931,0.0,3.5264,0.0,1.7918,2.3979,0.0,0.0,2.0794,2.3979,0.0,5.3706
S2_C0452,0.0,4.1431,0.0,0.0,3.1781,3.8067,3.091,1.6094,3.4657,2.1972,1.3863,1.3863,1.3863,1.6094,2.7081,1.3863,1.0986,1.9459,2.4849,0.0,4.2767,1.3863,2.3026,0.6931,1.3863,1.0986,0.0,2.4849,1.9459,2.3026
S2_C0453,2.6391,0.6931,0.6931,0.6931,0.0,3.6376,1.3863,0.0,2.4849,1.6094,1.3863,1.0986,2.0794,0.6931,5.1705,1.0986,5.3033,3.2581,0.0,1.9459,2.7081,1.0986,1.3863,1.6094,2.3979,1.0986,1.7918,0.6931,2.5649,1.0986
